SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
83	0	0	0.31	0.31	0.31	0	0.074	0	0	0	0.0016	0	0	0	2	0.52	0.2
84	7.2e-05	0.0014	0	0	0	1	0	0	0	0	0	0	0	0	5	0.43	0
85	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	7	0.11	0
86	0	0	0.33	0.33	0.33	0	0.0053	0	0	0	0.0054	0	0	0	2	0.52	0.2
87	0	0	0.00091	0.00091	0.00091	0	0	0	0	0	0	1	0	0	11	0.52	0.11
88	0	0	0.33	0.33	0.33	0	0.0012	0	0	0	0.0005	0.00014	0	0	2	0.52	0.2
89	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00063	0	0	2	0.52	0.2
90	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
91	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0031	0	0	2	0.52	0.2
92	0	0	0.33	0.33	0.33	0	0.0014	0	0	0	0.00011	0.0061	0	0	2	0.52	0.2
93	0	1e-05	0.27	0.27	0.27	0	1e-06	0	0	0	0	0.2	0	0	2	0.52	0.2
94	0.4	0.085	0	0	0	0.51	0	3.2e-06	3.2e-06	0	0	0	0	0	5	0.43	0
95	0	0	0.33	0.33	0.33	0	0	0	0	0	0	1.6e-06	0	0	2	0.52	0.2
96	0	0	0.33	0.33	0.33	0	0.00069	0	0	0	0.0011	0	0	0	2	0.52	0.2
97	0	0	0.33	0.33	0.33	0	0	0	0	0	0	2.5e-06	0	0	2	0.52	0.2
98	0	0	0.33	0.33	0.33	0	0.0058	0	0	0	0.0048	0	0	0	2	0.52	0.2
99	0.57	0.039	0	0	0	0.4	1.3e-06	0	0	0	0	0	0	0	0	0.27	0
100	0.24	0.21	0.0011	0.0011	0.0011	0.53	0.002	0.003	0.003	0.0003	0	0.0053	0	0	5	0.43	0
101	0	0.005	0.084	0.084	0.084	0	0	0	0	0.7	0	0.046	0	0	9	0.11	0.16
102	0	0	0	0	0	0	0.25	0.37	0.37	0	0	0	0	0	7	0.11	0
103	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0079	0	0	2	0.52	0.2
104	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00014	0	0	2	0.52	0.2
105	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
106	0	0	0.32	0.32	0.32	0	0.039	0	0	0	0.0031	0	0	0	2	0.52	0.2
107	0	0	0	0	0	0	0.25	0.37	0.37	0	0	0	0	0	7	0.11	0
108	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00021	0	0	2	0.52	0.2
109	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
110	0	0	0.33	0.33	0.33	0	0.001	0	0	0	0.0006	0	0	0	2	0.52	0.2
111	0.0071	0.0058	0	0	0	0.99	0	0	0	0	0	0	0	0	5	0.43	0
112	0.1	0.034	0	0	0	0.86	0	0	0	0	0	0	0	0	5	0.43	0
113	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
114	0	0	3.8e-06	3.8e-06	3.8e-06	0	0	0	0	0	0	1	0	0	11	0.52	0.11
115	0	0	0.33	0.33	0.33	0	0.0016	0	0	0	0.0029	0.00016	0	0	2	0.52	0.2
116	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0077	0	0	2	0.52	0.2
117	0.47	0.039	0	0	0	0.49	0	0	0	0	0	0	0	0	5	0.43	0
118	0	0	0.32	0.32	0.32	0	0.032	0	0	0	0.0024	0	0	0	2	0.52	0.2
119	0	0	0	0	0	0	0.0045	0	0	1	0	0	0	0	9	0.11	0.16
120	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
121	0	0	0.31	0.31	0.31	0	0.062	0	0	0	0.00097	0	0	0	2	0.52	0.2
122	4e-05	0.0026	0	0	0	1	0	0	0	0	0	0	0	0	5	0.43	0
123	0	0	0.33	0.33	0.33	0	0.0056	0	0	0	0.0022	1.8e-06	0	0	2	0.52	0.2
124	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
125	0.19	0.16	1.5e-05	1.5e-05	1.5e-05	0.65	0	5.9e-05	5.9e-05	0	0	0.00047	0	0	5	0.43	0
126	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
127	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0.8
128	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
129	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
130	0.18	0.021	0	0	0	0.8	0	0	0	0	0	0	0	0	5	0.43	0
131	0	0	0.33	0.33	0.33	0	0	0	0	0	0	2.3e-05	0	0	2	0.52	0.2
132	0	0	0.33	0.33	0.33	0	0.014	0	0	0	0.00085	0	0	0	2	0.52	0.2
133	0	0	0.32	0.32	0.32	0	0.048	0	0	0	0.0022	0	0	0	2	0.52	0.2
134	0.47	0.002	0	0	0	0.0027	0	0.26	0.26	0	0	0	0	0	0	0.27	0
135	0.85	0.023	0	0	0	0.12	0	7.1e-06	7.1e-06	0	0	0	0	0	0	0.27	0
136	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00086	0	0	2	0.52	0.2
137	0	0	0.33	0.33	0.33	0	0.0015	0	0	0	0.0031	0	0	0	2	0.52	0.2
138	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0	0	0	2	0.52	0.2
139	0	0	0.32	0.32	0.32	0	8.8e-06	0	0	0	0.027	0	0	0	2	0.52	0.2
140	0	0	0.31	0.31	0.31	0	0.059	0	0	0	0.0067	0	0	0	2	0.52	0.2
141	0	0	0.33	0.33	0.33	0	0.002	0	0	2.7e-05	0.0011	0.0064	0	0	2	0.52	0.2
142	2.3e-05	0.0014	0	0	0	1	0	0	0	0	0	0	0	0	5	0.43	0
143	0	0	0.33	0.33	0.33	0	0.012	0	0	0	0.0019	0	0	0	2	0.52	0.2
144	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
145	0	0	0.32	0.32	0.32	0	0.037	0	0	0	0.00036	0	0	0	2	0.52	0.2
146	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
147	0	0	0.33	0.33	0.33	0	1.5e-05	0	0	0	3e-06	0	0	0	2	0.52	0.2
148	0.00067	0.0003	0	0	0	1	0	0	0	0	0	0	0	0	5	0.43	0
149	0	0	0.33	0.33	0.33	0	0.0015	0	0	0	2.7e-05	3.9e-06	0	0	2	0.52	0.2
150	0	0	0.33	0.33	0.33	0	0.0017	0	0	0	0.001	5.5e-05	0	0	2	0.52	0.2
151	0	0	0.32	0.32	0.32	0	0.024	0	0	0	0.0017	0.01	0	0	2	0.52	0.2
152	0.0011	0	0	0	0	0	0.25	0.37	0.37	0	0	0	0	0	7	0.11	0
153	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0002	0	0	2	0.52	0.2
154	0	0	0.00029	0.00029	0.00029	0	0	0	0	1	0	0.00015	0	0	9	0.11	0.16
155	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0	0	0	2	0.52	0.2
156	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
157	0	0	1.8e-06	1.8e-06	1.8e-06	0	0	0	0	0	0	1	0	0	11	0.52	0.11
158	0	0	0.31	0.31	0.31	0	0.064	0	0	0	0.0008	0	0	0	2	0.52	0.2
159	0	0	0.32	0.32	0.32	0	0	0	0	0	0	0.053	0	0	2	0.52	0.2
160	0.014	5.2e-06	0	0	0	2.8e-06	0	0.49	0.49	0	0	0	0	0	7	0.11	0
161	0	0	0.33	0.33	0.33	0	0.0035	0	0	0	0.0039	0	0	0	2	0.52	0.2
162	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.008	0	0	2	0.52	0.2
163	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
164	0	0	0.26	0.26	0.26	0	0	0	0	0	0	0.21	0	0	2	0.52	0.2
165	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
166	0	0	0.33	0.33	0.33	0	0.0017	0	0	0	0.00078	0	0	0	2	0.52	0.2
167	0.028	0.013	0.21	0.21	0.21	0.33	0.0017	0	0	0	3.7e-06	0	0	0	5	0.43	0
168	0	1	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	1	0.37	0.022
169	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
170	0	0	0.33	0.33	0.33	0	0.00026	0	0	0	0.00043	0	0	0	2	0.52	0.2
171	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00026	0	0	2	0.52	0.2
172	0	0	0.33	0.33	0.33	0	0	0	0	0.00026	0	0.012	0	0	2	0.52	0.2
173	0.55	0.038	0.026	0.026	0.026	0.2	0	0.066	0.066	4.6e-05	0	0	0	0	0	0.27	0
174	9.3e-05	0.00071	0.22	0.22	0.22	0.35	0	0	0	0	0	0	0	0	5	0.43	0
175	0.0011	0.002	0.17	0.17	0.17	0.49	0	0	0	0	0	0	0	0	5	0.43	0
176	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00018	0	0	2	0.52	0.2
177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
178	0	0	0.33	0.33	0.33	0	0.0052	0	0	0	8.2e-05	0	0	0	2	0.52	0.2
179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
180	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0021	0	0	2	0.52	0.2
181	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00039	0	0	2	0.52	0.2
182	0.0045	0.0066	0.14	0.14	0.14	0.57	0	0	0	0	0	0	0	0	5	0.43	0
183	0	0.00028	0.29	0.29	0.29	0	0	0	0	0	0	0.14	0	0	2	0.52	0.2
184	0	0	0.32	0.32	0.32	0	0.029	0	0	0	0.0081	0	0	0	2	0.52	0.2
185	0	0	0.27	0.27	0.27	0	0	0	0	0	0	0.18	0	0	2	0.52	0.2
186	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0065	0	0	2	0.52	0.2
187	0	0	0.33	0.33	0.33	0	0.005	0	0	0	0.0026	8e-05	0	0	2	0.52	0.2
188	0	0	0.24	0.24	0.24	0	0	0	0	0	0	0.27	0	0	11	0.52	0.11
189	0	0.66	0	0	0	0	0	0	0	0.34	0	5.9e-05	0	0	1	0.37	0.022
190	0.78	0.023	0	0	0	0.2	0	0.0012	0.0012	0	0	0	0	0	0	0.27	0
191	0	0	0.33	0.33	0.33	0	0.002	0	0	0	0	0	0	0	2	0.52	0.2
192	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.00031	0	0	2	0.52	0.2
193	0	0	0.33	0.33	0.33	0	0.005	0	0	0	0.0022	0	0	0	2	0.52	0.2
194	0	0	0.32	0.32	0.32	0	0.027	0	0	0	0.0026	0	0	0	2	0.52	0.2
195	0	0	0.33	0.33	0.33	0	0.0022	0	0	0	0.00057	9.1e-05	0	0	2	0.52	0.2
196	0	0.0044	0.074	0.074	0.074	0	0	0	0	0	0	0.77	0	0	11	0.52	0.11
197	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
198	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
199	7.7e-05	0.0085	0	0	0	0.99	0	0	0	0	0	6.3e-06	0	0	5	0.43	0
200	0	0	2.6e-06	2.6e-06	2.6e-06	0	0	0	0	1	0	0	0	0	9	0.11	0.16
201	0	1	0	0	0	0	0	0	0	0	0	8.7e-05	0	0	1	0.37	0.022
202	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
203	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.008	0	0	2	0.52	0.2
204	0.62	0.11	0	0	0	0.26	0.00087	0.0013	0.0013	0	0	2e-05	0	0	0	0.27	0
205	0	0	0.31	0.31	0.31	0	0.068	0	0	0	0.0045	0	0	0	2	0.52	0.2
206	0	0.3	0.077	0.077	0.077	0	0	0	0	0.31	0	0.16	0	0	9	0.11	0.16
207	0	0	0	0	0	0	0.25	0.37	0.37	0	0	0	0	0	7	0.11	0
208	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0	0	0	2	0.52	0.2
209	0.97	0	0	0	0	0	0.0081	0.012	0.012	0	0	0	0	0	0	0.27	0
210	0	0	0.33	0.33	0.33	0	6.8e-05	0	0	0	0.0018	0	0	0	2	0.52	0.2
211	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0	0	0	2	0.52	0.2
212	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
213	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
214	0	0	0.33	0.33	0.33	0	2.1e-06	0	0	0	6.3e-06	0	0	0	2	0.52	0.2
215	0	0	0.33	0.33	0.33	0	0.0086	0	0	0	0.0053	3.1e-05	0	0	2	0.52	0.2
216	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.37	0.022
217	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0	0	0	2	0.52	0.2
218	0.00091	0	0	0	0	0	0.25	0.37	0.37	0	0	0	0	0	7	0.11	0
219	0	0	0	0	0	0	0.051	0	0	0.95	0	0	0	0	9	0.11	0.16
220	0	0	0.33	0.33	0.33	0	0.00011	0	0	0	0	5e-05	0	0	2	0.52	0.2
221	0	0	0.33	0.33	0.33	0	0.015	0	0	0	0.00013	0	0	0	2	0.52	0.2
222	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.0016	0	0	2	0.52	0.2
223	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
224	0	0	0.33	0.33	0.33	0	0	0	0	0	0	0.009	0	0	2	0.52	0.2
225	0	0	0.00016	0.00016	0.00016	0	1	0	0	0	0	0	0	0	6	0.63	0.2
226	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.11	0.16
227	0	0	0.00052	0.00052	0.00052	0	1	0	0	0	0	0	0	0	6	0.63	0.2
228	0	0	5.3e-05	5.3e-05	5.3e-05	0	0	0	0	0	0	1	0	0	11	0.52	0.11
229	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	7	0.11	0
230	0	0	0.0061	0.0061	0.0061	0	0	0	0	0	0	0.98	0	0	11	0.52	0.11
231	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.52	0.11
