SNV	cluster0	cluster1	cluster	dcf0	dcf1
71	0	1	1	0.091	0.029
72	0	1	1	0.091	0.029
73	1	0	0	0.41	0.74
74	0	1	1	0.091	0.029
75	1	0	0	0.41	0.74
76	0	1	1	0.091	0.029
77	0	1	1	0.091	0.029
78	1	0	0	0.41	0.74
79	1	0	0	0.41	0.74
80	1	0	0	0.41	0.74
81	1	0	0	0.41	0.74
82	0	1	1	0.091	0.029
83	1	0	0	0.41	0.74
84	1	0	0	0.41	0.74
85	1	0	0	0.41	0.74
86	1	0	0	0.41	0.74
87	1	0	0	0.41	0.74
88	1	0	0	0.41	0.74
89	1	0	0	0.41	0.74
90	1	0	0	0.41	0.74
91	1	0	0	0.41	0.74
92	1	0	0	0.41	0.74
93	1	0	0	0.41	0.74
94	1	0	0	0.41	0.74
95	0	1	1	0.091	0.029
96	1	0	0	0.41	0.74
97	1	0	0	0.41	0.74
98	1	0	0	0.41	0.74
99	1	0	0	0.41	0.74
100	0	1	1	0.091	0.029
101	1	0	0	0.41	0.74
102	0	1	1	0.091	0.029
103	1	0	0	0.41	0.74
104	1	0	0	0.41	0.74
105	1	0	0	0.41	0.74
106	1	0	0	0.41	0.74
107	1	0	0	0.41	0.74
108	1	0	0	0.41	0.74
109	1	0	0	0.41	0.74
110	1	0	0	0.41	0.74
111	0	1	1	0.091	0.029
112	1	0	0	0.41	0.74
113	1	0	0	0.41	0.74
114	1	0	0	0.41	0.74
115	1	0	0	0.41	0.74
116	1	0	0	0.41	0.74
117	1	0	0	0.41	0.74
118	1	0	0	0.41	0.74
119	1	0	0	0.41	0.74
120	1	0	0	0.41	0.74
121	1	0	0	0.41	0.74
122	1	0	0	0.41	0.74
123	1	0	0	0.41	0.74
124	1	0	0	0.41	0.74
125	1	0	0	0.41	0.74
126	0	1	1	0.091	0.029
127	1	0	0	0.41	0.74
128	0	1	1	0.091	0.029
129	0	1	1	0.091	0.029
130	1	0	0	0.41	0.74
131	1	0	0	0.41	0.74
132	1	0	0	0.41	0.74
133	1	0	0	0.41	0.74
134	1	0	0	0.41	0.74
135	1	0	0	0.41	0.74
136	1	0	0	0.41	0.74
137	1	0	0	0.41	0.74
138	0	1	1	0.091	0.029
139	1	0	0	0.41	0.74
140	1	0	0	0.41	0.74
141	1	0	0	0.41	0.74
142	1	0	0	0.41	0.74
143	0	1	1	0.091	0.029
144	1	0	0	0.41	0.74
145	1	0	0	0.41	0.74
146	1	0	0	0.41	0.74
147	0	1	1	0.091	0.029
148	1	0	0	0.41	0.74
149	1	0	0	0.41	0.74
150	1	0	0	0.41	0.74
151	1	0	0	0.41	0.74
152	1	0	0	0.41	0.74
153	1	0	0	0.41	0.74
154	1	0	0	0.41	0.74
155	1	0	0	0.41	0.74
156	1	0	0	0.41	0.74
157	1	0	0	0.41	0.74
158	1	0	0	0.41	0.74
159	1	0	0	0.41	0.74
160	1	0	0	0.41	0.74
161	1	0	0	0.41	0.74
162	0	1	1	0.091	0.029
163	1	0	0	0.41	0.74
164	0	1	1	0.091	0.029
165	1	0	0	0.41	0.74
166	1	0	0	0.41	0.74
167	1	0	0	0.41	0.74
168	1	0	0	0.41	0.74
169	1	0	0	0.41	0.74
170	1	0	0	0.41	0.74
171	0	1	1	0.091	0.029
172	1	0	0	0.41	0.74
173	1	0	0	0.41	0.74
174	1	0	0	0.41	0.74
175	1	0	0	0.41	0.74
176	1	0	0	0.41	0.74
177	0	1	1	0.091	0.029
178	1	0	0	0.41	0.74
179	0	1	1	0.091	0.029
180	0	1	1	0.091	0.029
181	1	0	0	0.41	0.74
182	0	1	1	0.091	0.029
183	1	0	0	0.41	0.74
184	0	1	1	0.091	0.029
185	1	0	0	0.41	0.74
186	1	0	0	0.41	0.74
187	1	0	0	0.41	0.74
188	1	0	0	0.41	0.74
189	1	0	0	0.41	0.74
190	1	0	0	0.41	0.74
191	1	0	0	0.41	0.74
192	1	0	0	0.41	0.74
193	1	0	0	0.41	0.74
194	1	0	0	0.41	0.74
195	1	0	0	0.41	0.74
196	0	1	1	0.091	0.029
197	1	0	0	0.41	0.74
198	1	0	0	0.41	0.74
199	0	1	1	0.091	0.029
200	1	0	0	0.41	0.74
201	0	1	1	0.091	0.029
202	1	0	0	0.41	0.74
203	1	0	0	0.41	0.74
204	1	0	0	0.41	0.74
205	0	1	1	0.091	0.029
206	1	0	0	0.41	0.74
207	1	0	0	0.41	0.74
208	1	0	0	0.41	0.74
209	0	1	1	0.091	0.029
210	1	0	0	0.41	0.74
211	1	0	0	0.41	0.74
212	1	0	0	0.41	0.74
213	0	1	1	0.091	0.029
214	1	0	0	0.41	0.74
215	1	0	0	0.41	0.74
216	0	1	1	0.091	0.029
217	1	0	0	0.41	0.74
218	1	0	0	0.41	0.74
219	1	0	0	0.41	0.74
220	0	1	1	0.091	0.029
221	0	1	1	0.091	0.029
222	1	0	0	0.41	0.74
223	1	0	0	0.41	0.74
224	1	0	0	0.41	0.74
225	1	0	0	0.41	0.74
226	1	0	0	0.41	0.74
227	1	0	0	0.41	0.74
228	0	1	1	0.091	0.029
229	1	0	0	0.41	0.74
230	1	0	0	0.41	0.74
231	0	1	1	0.091	0.029
232	1	0	0	0.41	0.74
233	1	0	0	0.41	0.74
234	0	1	1	0.091	0.029
235	0	1	1	0.091	0.029
236	1	0	0	0.41	0.74
237	0.007	0.99	1	0.091	0.029
238	1	0	0	0.41	0.74
239	0	1	1	0.091	0.029
240	1	0.001	0	0.41	0.74
241	1	0	0	0.41	0.74
242	1	0	0	0.41	0.74
243	1	0	0	0.41	0.74
244	1	0	0	0.41	0.74
245	1	0	0	0.41	0.74
246	1	0	0	0.41	0.74
247	0	1	1	0.091	0.029
248	1	0	0	0.41	0.74
249	1	0	0	0.41	0.74
250	1	0	0	0.41	0.74
251	1	0	0	0.41	0.74
252	1	0	0	0.41	0.74
253	0	1	1	0.091	0.029
254	1	0	0	0.41	0.74
255	0	1	1	0.091	0.029
256	0	1	1	0.091	0.029
257	1	0	0	0.41	0.74
258	0	1	1	0.091	0.029
259	1	0	0	0.41	0.74
260	1	0	0	0.41	0.74
261	0	1	1	0.091	0.029
262	1	0	0	0.41	0.74
263	1	0	0	0.41	0.74
264	1	0	0	0.41	0.74
265	1	0	0	0.41	0.74
266	0.079	0.92	1	0.091	0.029
267	1	0	0	0.41	0.74
268	1	0	0	0.41	0.74
269	1	0	0	0.41	0.74
270	0	1	1	0.091	0.029
271	1	0	0	0.41	0.74
272	1	0	0	0.41	0.74
273	1	0	0	0.41	0.74
274	1	0	0	0.41	0.74
275	1	0	0	0.41	0.74
276	1	0	0	0.41	0.74
277	0	1	1	0.091	0.029
278	1	0	0	0.41	0.74
279	1	0	0	0.41	0.74
280	1	0	0	0.41	0.74
281	1	0	0	0.41	0.74
282	1	0	0	0.41	0.74
283	1	0	0	0.41	0.74
284	1	0	0	0.41	0.74
285	1	0	0	0.41	0.74
286	0	1	1	0.091	0.029
287	1	0	0	0.41	0.74
288	1	0	0	0.41	0.74
289	1	0	0	0.41	0.74
290	1	0	0	0.41	0.74
291	1	0	0	0.41	0.74
292	1	0	0	0.41	0.74
293	1	0	0	0.41	0.74
294	1	0	0	0.41	0.74
295	1	0	0	0.41	0.74
296	1	0	0	0.41	0.74
297	1	0	0	0.41	0.74
298	0	1	1	0.091	0.029
299	1	0	0	0.41	0.74
300	0	1	1	0.091	0.029
301	0	1	1	0.091	0.029
302	1	0	0	0.41	0.74
303	1	0	0	0.41	0.74
304	1	0	0	0.41	0.74
305	0	1	1	0.091	0.029
306	1	0	0	0.41	0.74
307	0	1	1	0.091	0.029
308	1	0	0	0.41	0.74
309	0	1	1	0.091	0.029
310	1	0	0	0.41	0.74
311	1	0	0	0.41	0.74
312	1	0	0	0.41	0.74
313	1	0	0	0.41	0.74
314	1	0	0	0.41	0.74
315	1	0	0	0.41	0.74
316	1	0	0	0.41	0.74
317	0	1	1	0.091	0.029
318	1	0	0	0.41	0.74
319	1	0	0	0.41	0.74
320	1	0	0	0.41	0.74
321	1	0	0	0.41	0.74
322	1	0	0	0.41	0.74
323	1	0	0	0.41	0.74
324	1	0	0	0.41	0.74
325	1	0	0	0.41	0.74
326	0	1	1	0.091	0.029
327	1	0	0	0.41	0.74
328	1	0	0	0.41	0.74
329	1	0	0	0.41	0.74
330	1	0	0	0.41	0.74
331	0	1	1	0.091	0.029
332	1	0	0	0.41	0.74
333	1	0	0	0.41	0.74
334	1	0	0	0.41	0.74
335	1	0	0	0.41	0.74
336	0	1	1	0.091	0.029
337	1	0	0	0.41	0.74
338	0	1	1	0.091	0.029
339	1	0	0	0.41	0.74
340	1	0	0	0.41	0.74
341	0	1	1	0.091	0.029
342	0	1	1	0.091	0.029
343	0	1	1	0.091	0.029
344	1	0	0	0.41	0.74
345	1	0	0	0.41	0.74
346	0	1	1	0.091	0.029
347	1	0	0	0.41	0.74
348	1	0	0	0.41	0.74
349	1	0	0	0.41	0.74
350	1	0	0	0.41	0.74
351	1	0	0	0.41	0.74
352	1	0	0	0.41	0.74
353	1	0	0	0.41	0.74
354	1	0	0	0.41	0.74
355	1	0	0	0.41	0.74
356	1	0	0	0.41	0.74
357	1	0	0	0.41	0.74
358	1	0	0	0.41	0.74
359	1	0	0	0.41	0.74
360	1	0	0	0.41	0.74
361	0	1	1	0.091	0.029
362	1	0	0	0.41	0.74
363	1	0	0	0.41	0.74
364	1	0	0	0.41	0.74
365	1	0	0	0.41	0.74
366	1	0	0	0.41	0.74
367	1	0	0	0.41	0.74
368	1	0	0	0.41	0.74
369	1	0	0	0.41	0.74
370	1	0	0	0.41	0.74
371	0	1	1	0.091	0.029
372	1	0	0	0.41	0.74
373	1	0	0	0.41	0.74
374	1	0	0	0.41	0.74
375	0	1	1	0.091	0.029
376	1	0	0	0.41	0.74
377	1	0	0	0.41	0.74
378	0	1	1	0.091	0.029
379	0	1	1	0.091	0.029
380	0	1	1	0.091	0.029
381	1	0	0	0.41	0.74
382	1	0	0	0.41	0.74
383	1	0	0	0.41	0.74
384	1	0	0	0.41	0.74
385	1	0	0	0.41	0.74
386	1	0	0	0.41	0.74
387	1	0	0	0.41	0.74
388	1	0	0	0.41	0.74
389	1	0	0	0.41	0.74
390	1	0	0	0.41	0.74
391	1	0	0	0.41	0.74
392	1	0	0	0.41	0.74
393	1	0	0	0.41	0.74
394	1	0	0	0.41	0.74
395	0.00071	1	1	0.091	0.029
396	0	1	1	0.091	0.029
397	1	0	0	0.41	0.74
398	1	0	0	0.41	0.74
399	1	0	0	0.41	0.74
400	1	0	0	0.41	0.74
401	0	1	1	0.091	0.029
402	1	0	0	0.41	0.74
403	1	0	0	0.41	0.74
404	0	1	1	0.091	0.029
405	0	1	1	0.091	0.029
406	1	0	0	0.41	0.74
407	1	0	0	0.41	0.74
408	1	0	0	0.41	0.74
409	1	0	0	0.41	0.74
410	1	0	0	0.41	0.74
411	1	0	0	0.41	0.74
412	1	0	0	0.41	0.74
413	0	1	1	0.091	0.029
414	1	0	0	0.41	0.74
415	0	1	1	0.091	0.029
416	1	0	0	0.41	0.74
417	1	0	0	0.41	0.74
418	1	0	0	0.41	0.74
419	0.00021	1	1	0.091	0.029
420	1	0	0	0.41	0.74
421	0	1	1	0.091	0.029
422	1	0	0	0.41	0.74
423	1	0	0	0.41	0.74
424	1	0	0	0.41	0.74
425	0	1	1	0.091	0.029
426	0	1	1	0.091	0.029
427	1	0	0	0.41	0.74
428	0	1	1	0.091	0.029
429	0	1	1	0.091	0.029
430	0	1	1	0.091	0.029
431	1	0	0	0.41	0.74
432	0	1	1	0.091	0.029
433	1	0	0	0.41	0.74
434	1	0	0	0.41	0.74
435	6e-05	1	1	0.091	0.029
