SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
47	0	0.44	0.1	0.45	0.007	0	0	0	3	0.41	0.74
48	0.89	0.1	0.00013	0.011	6.6e-06	0	0	0	0	0.14	0.058
49	0	0.041	0.3	0.63	0.033	0	0	0	3	0.41	0.74
50	2.7e-05	0	0	0	0	0	0	1	7	0.091	0
51	0	0	0.3	0.66	0.041	0	0	0	3	0.41	0.74
52	0	0	0.075	0.073	0.85	0	0	0	4	0.57	0.74
53	0	0	0.0037	0.034	0.96	0	0	0	4	0.57	0.74
54	0	0	0	0	0	0.99	0.0057	0	5	0	0.58
55	0.0084	0	0	0	0	0	0	0.99	7	0.091	0
56	0	0	0.23	0.77	1.2e-05	0	0	0	3	0.41	0.74
57	0	0.94	0.0093	0.053	0	0	0	0	1	0.27	0.74
58	0	0.27	0.031	0.7	0.00055	0	0	0	3	0.41	0.74
59	0	0	0	0	1	0	0	0	4	0.57	0.74
60	0	0.0013	0.083	0.85	0.064	0	0	0	3	0.41	0.74
61	0	1	0.00021	0.0013	0	0	0	0	1	0.27	0.74
62	0.00041	0	0	0	0	0	0	1	7	0.091	0
63	0	0.00015	0.62	0.38	0.0042	0	0	0	2	0.41	0.8
64	0	0.82	0.019	0.16	0.00013	0	0	0	1	0.27	0.74
65	0	0.16	0.34	0.49	0.01	0	0	0	3	0.41	0.74
66	0	0	0	0	0	1	0.0004	0	5	0	0.58
67	5.3e-06	0	0	0	0.0012	0	0	1	7	0.091	0
68	0	9.3e-05	0.022	0.57	0.41	0	0	0	3	0.41	0.74
69	0	0.6	0.028	0.38	1.7e-06	0	0	0	1	0.27	0.74
70	4.4e-05	0	0	0	0.0055	0	0	0.99	7	0.091	0
71	0	0	0	0	0	0	0	1	7	0.091	0
72	0	0	0	0	8.1e-05	0	0	1	7	0.091	0
73	0	1	1.1e-06	7e-05	0	0	0	0	1	0.27	0.74
74	0	0	1	0	0	0	0	0	2	0.41	0.8
75	0	0.00062	0.36	0.64	0.00028	0	0	0	3	0.41	0.74
76	0.00072	0	0	0	0.0077	0	0	0.99	7	0.091	0
77	4.9e-05	0	0	0	0.003	0	0	1	7	0.091	0
78	0	0.0034	0.037	0.95	0.012	0	0	0	3	0.41	0.74
79	0	1.9e-06	0.21	0.29	0.51	0	0	0	4	0.57	0.74
80	0	0.0017	0.089	0.91	2.6e-06	0	0	0	3	0.41	0.74
81	0	0.01	0.0083	0.98	0.00064	0	0	0	3	0.41	0.74
82	0.0011	0	0	0	0	0	0	1	7	0.091	0
83	0	0	0	0	0	1	8e-05	0	5	0	0.58
84	0	0	0.0038	0.015	0.98	0	0	0	4	0.57	0.74
85	0	0.093	0.018	0.89	4.6e-06	0	0	0	3	0.41	0.74
86	0	0.0015	0.19	0.8	0.0027	0	0	0	3	0.41	0.74
87	0	9.8e-06	0.035	0.96	0.00056	0	0	0	3	0.41	0.74
88	0	0	0.49	0.51	0.00027	0	0	0	3	0.41	0.74
89	0	1	0	0	0	0	0	0	1	0.27	0.74
90	0	0.53	0.17	0.3	5.2e-06	0	0	0	1	0.27	0.74
91	0	0.0013	0.21	0.79	2.6e-06	0	0	0	3	0.41	0.74
92	0	0.097	0.15	0.69	0.062	0	0	0	3	0.41	0.74
93	0	0	0	0	0	1	0.00026	0	5	0	0.58
94	0	0	0	0	0	1	4.5e-05	0	5	0	0.58
95	4.9e-06	0	0	0	0	0	0	1	7	0.091	0
96	0	0.18	0.14	0.67	2.6e-06	0	0	0	3	0.41	0.74
97	0	0.0022	0.14	0.7	0.15	0	0	0	3	0.41	0.74
98	0	0	0	0	0	1	0.0035	0	5	0	0.58
99	0	6.9e-05	0.05	0.55	0.4	0	0	0	3	0.41	0.74
100	0.75	0	0	0	0	0	0	0.25	0	0.14	0.058
101	0	0.72	0.043	0.24	3.5e-05	0	0	0	1	0.27	0.74
102	0	0	0	0	0.00033	0	0	1	7	0.091	0
103	0	0.79	0.039	0.16	0.0015	0	0.0018	0	1	0.27	0.74
104	0	0.068	0.48	0.45	0	0	0	0	2	0.41	0.8
105	0	0	0	0	0	1	4.6e-06	0	5	0	0.58
106	0	1	0	2.8e-06	0	0	0	0	1	0.27	0.74
107	0	0.036	0.18	0.55	0.23	0	0	0	3	0.41	0.74
108	0	0.99	0.00079	0.0058	0	0	0	0	1	0.27	0.74
109	0	0.93	0.0054	0.067	2.9e-05	0	0	0	1	0.27	0.74
110	0	7.5e-05	0.077	0.87	0.049	0	0	0	3	0.41	0.74
111	1.7e-06	0	0	0	0	0	0	1	7	0.091	0
112	0	0.1	0.14	0.74	0.015	0	0	0	3	0.41	0.74
113	0	0.6	0.08	0.32	0	0	0	0	1	0.27	0.74
114	0	1	0	4.1e-05	0	0	0	0	1	0.27	0.74
115	0	1	0	1.3e-05	0	0	0	0	1	0.27	0.74
116	0	0.046	0.017	0.94	1.8e-06	0	0	0	3	0.41	0.74
117	0	0	0	0	0	1	0	0	5	0	0.58
118	0	0.13	0.24	0.63	0.0017	0	0	0	3	0.41	0.74
119	0	0.6	0.036	0.36	1.1e-05	0	0	0	1	0.27	0.74
120	0	0.12	0.14	0.74	0.008	0	0	0	3	0.41	0.74
121	0	1	0.00031	0.0012	0	0	0	0	1	0.27	0.74
122	0	0.82	0	0.18	0	0	0	0	1	0.27	0.74
123	0	0.37	0.015	0.61	9.9e-05	0	0	0	3	0.41	0.74
124	0	0.3	0.019	0.68	0.00017	0	0	0	3	0.41	0.74
125	0	1	6e-05	0.00017	0	0	0	0	1	0.27	0.74
126	0.0011	0	0	0	0.98	0	0	0.015	4	0.57	0.74
127	0	0.3	0	0.7	0	0	0	0	3	0.41	0.74
128	9.3e-05	0	0	0	0.0074	0	0	0.99	7	0.091	0
129	2.7e-06	0	0	0	0.00063	0	0	1	7	0.091	0
130	0	1	0	0.0023	0	0	0	0	1	0.27	0.74
131	0	0.82	0	0.18	0	0	0	0	1	0.27	0.74
132	0	1	0	0	0	0	0	0	1	0.27	0.74
133	0	0.0029	0.067	0.71	0.22	0	0	0	3	0.41	0.74
134	0	0.91	0.037	0.053	5.6e-06	0	0	0	1	0.27	0.74
135	0	0	0.055	0.94	0	0	0	0	3	0.41	0.74
136	0	0.78	0.03	0.19	6.2e-06	0	0	0	1	0.27	0.74
137	0	1	0.00016	0.0025	0	0	0	0	1	0.27	0.74
138	1	0	0	0	0	0	0	0	0	0.14	0.058
139	0	4.5e-06	0.044	0.29	0.67	0	0	0	4	0.57	0.74
140	0	0.0018	0.31	0.62	0.066	0	0	0	3	0.41	0.74
141	0	0.0063	0.14	0.85	0.01	0	0	0	3	0.41	0.74
142	0	0.18	0	0	0	0	0.82	0	6	0.046	0.74
143	0.0021	0	0	0	0.98	0	0	0.019	4	0.57	0.74
144	0	0	0.035	0.96	0.00043	0	0	0	3	0.41	0.74
145	0	0	0.19	0.8	0.011	0	0	0	3	0.41	0.74
146	0	0.71	0	0.29	0	0	1.8e-06	0	1	0.27	0.74
147	0.0065	0	0	0	0.9	0	0	0.092	4	0.57	0.74
148	0	0.98	0	0.022	0	0	6.1e-06	0	1	0.27	0.74
149	0	0	0	0	0	1	0.0004	0	5	0	0.58
150	0	0	0.00043	0.0035	1	0	0	0	4	0.57	0.74
151	0	0.0023	0.19	0.79	0.023	0	0	0	3	0.41	0.74
152	0	0	0.25	0.74	0.0061	0	0	0	3	0.41	0.74
153	0	0	0.28	0.72	0	0	0	0	3	0.41	0.74
154	0	0	0.31	0.69	0.00023	0	0	0	3	0.41	0.74
155	0	0	0	6.2e-06	1	0	0	0	4	0.57	0.74
156	0	0	0.03	0.63	0.34	0	0	0	3	0.41	0.74
157	0	0.99	0.0017	0.0041	0	0	0	0	1	0.27	0.74
158	0	1	0	1.8e-06	0	0	0	0	1	0.27	0.74
159	0	6.4e-06	0.078	0.77	0.15	0	0	0	3	0.41	0.74
160	0	0.19	0.18	0.62	0.0029	0	0	0	3	0.41	0.74
161	0	0.85	0.022	0.12	0.00042	0	9.2e-05	0	1	0.27	0.74
162	5.9e-06	0	0	0	0	0	0	1	7	0.091	0
163	0	1	3.4e-05	8.6e-05	0	0	0	0	1	0.27	0.74
164	1	0	0	0	0	0	0	0	0	0.14	0.058
165	0	0.76	0.025	0.21	0.00049	0	0.0025	0	1	0.27	0.74
166	0	1.9e-06	0.029	0.36	0.61	0	0	0	4	0.57	0.74
167	0	0.59	0.096	0.31	0.0026	0	0	0	1	0.27	0.74
168	0	1	0.0011	0.0019	0	0	0	0	1	0.27	0.74
169	0	0.79	0.033	0.18	2.3e-05	0	0	0	1	0.27	0.74
170	0	0.00021	0.14	0.35	0.51	0	0	0	4	0.57	0.74
171	5.8e-05	0	0	0	0	0	0	1	7	0.091	0
172	0	0.12	0.12	0.75	0.00066	0	0	0	3	0.41	0.74
173	0	1	4.3e-05	0.0026	0	0	0	0	1	0.27	0.74
174	0	0.87	0.012	0.12	1.8e-06	0	0	0	1	0.27	0.74
175	0	0.44	0.085	0.48	0.00055	0	0	0	3	0.41	0.74
176	0	0.25	0.23	0.52	6.3e-05	0	0	0	3	0.41	0.74
177	0	0	0	0	0	0	0	1	7	0.091	0
178	0	0.86	0.0011	0.0051	0	0	0.14	0	1	0.27	0.74
179	1	0	0	0	0	0	0	0	0	0.14	0.058
180	0.3	0	0	0	0	0	0	0.7	7	0.091	0
181	0	0	0.12	0.88	0.00019	0	0	0	3	0.41	0.74
182	1	0	0	0	0	0	0	0	0	0.14	0.058
183	0	0	0	0	0	1	0	0	5	0	0.58
184	0	0	0	0	0	1	0	0	5	0	0.58
185	0	0	0	0	0	1	0.0037	0	5	0	0.58
186	0	0	0	0	0	1	0.00019	0	5	0	0.58
187	0	0.95	0.0029	0.048	2e-06	0	0	0	1	0.27	0.74
188	0	1	0	0	0	0	0	0	1	0.27	0.74
189	0	0	0.18	0.82	0	0	0	0	3	0.41	0.74
190	0	1	7.2e-05	0.0014	0	0	0	0	1	0.27	0.74
191	0	0	0	0	0	1	0	0	5	0	0.58
192	0	0	0.11	0.89	0	0	0	0	3	0.41	0.74
193	0	0.99	0.0028	0.0073	0	0	0	0	1	0.27	0.74
194	0	0.97	0	0.029	0	0	0	0	1	0.27	0.74
195	0	0	0.63	0.37	1e-06	0	0	0	2	0.41	0.8
196	0.0049	0	0	0	0.067	0	0	0.93	7	0.091	0
197	0	1	0	0	0	0	0	0	1	0.27	0.74
198	0	0	2.7e-05	0.023	0.98	0	0	0	4	0.57	0.74
199	2e-06	0	0	0	0	0	0	1	7	0.091	0
200	0	0.62	0.033	0.34	0.011	0	0	0	1	0.27	0.74
201	2.3e-05	0	0	0	0	0	0	1	7	0.091	0
202	0	0.27	0.29	0.45	0.00013	0	0	0	3	0.41	0.74
203	0	0.083	0.096	0.79	0.027	0	0	0	3	0.41	0.74
204	0	0.0028	0.47	0.45	0.082	0	0	0	2	0.41	0.8
205	1.8e-05	0	1	0	0	0	0	0	2	0.41	0.8
206	0	0.014	0.046	0.93	0.014	0	0	0	3	0.41	0.74
207	0	0	0	0	0	1	0.0014	0	5	0	0.58
208	0	1	7.4e-05	0.00049	0	0	0	0	1	0.27	0.74
209	5.2e-06	0	0	0	0	0	0	1	7	0.091	0
210	0	0.062	0.074	0.86	0.00022	0	0	0	3	0.41	0.74
211	0	0.94	0.007	0.057	1.3e-06	0	0	0	1	0.27	0.74
212	0	1	2.3e-05	0.0002	0	0	0	0	1	0.27	0.74
213	0	0	1	0	0	0	0	0	2	0.41	0.8
214	0	0.99	0.0025	0.0018	0.0065	0	0	0	1	0.27	0.74
215	0	0.6	1.9e-05	0.00017	0.4	0	0	0	1	0.27	0.74
216	1e-06	0	0	0	0	0	0	1	7	0.091	0
217	0	1.7e-06	0	0	1	0	0.00058	0	4	0.57	0.74
218	0	1	0	0	0	0	0	0	1	0.27	0.74
219	0	0.00022	0.083	0.91	0.0039	0	0	0	3	0.41	0.74
220	2.4e-05	0	0	0	0.0058	0	0	0.99	7	0.091	0
221	0	0	0	0	9.3e-06	0	0	1	7	0.091	0
222	0	0	0	0	0	1	0	0	5	0	0.58
223	0	0.033	0.38	0.58	7.9e-05	0	0	0	3	0.41	0.74
224	0	0	0.011	0.15	0.84	0	0	0	4	0.57	0.74
225	0	0.87	0.02	0.11	5.4e-06	0	0	0	1	0.27	0.74
226	0	0.016	0.19	0.74	0.051	0	0	0	3	0.41	0.74
227	0	0.00033	0.2	0.8	0.0048	0	0	0	3	0.41	0.74
228	0.0015	0	0	0	0	0	0	1	7	0.091	0
229	0	0.0001	0.2	0.78	0.021	0	0	0	3	0.41	0.74
230	0	0.088	0.12	0.79	0.00053	0	0	0	3	0.41	0.74
231	1	0	0	0	0	0	0	0	0	0.14	0.058
232	0	0.49	0.18	0.32	1.3e-05	0	0	0	1	0.27	0.74
233	0	0.0017	0.091	0.85	0.061	0	0	0	3	0.41	0.74
234	1	0	0	0	0	0	0	0	0	0.14	0.058
235	0	0	0	0	0.00013	0	0.0023	1	7	0.091	0
236	0	0.014	5.8e-06	6.6e-05	0	0	0.99	0	6	0.046	0.74
237	0.028	0.1	0	0.0006	0	0	0.0018	0.87	7	0.091	0
238	0	0.68	0.043	0.28	0.00027	0	0	0	1	0.27	0.74
239	1e-05	0	0	0	0	0	0.00016	1	7	0.091	0
240	7.7e-06	1	0	0.00048	0	0	0	6.2e-05	1	0.27	0.74
241	0	0.8	0	0.2	0	0	0	0	1	0.27	0.74
242	0	0	0	0	0	1	0	0	5	0	0.58
243	0	1	0.00082	0.0017	0	0	0	0	1	0.27	0.74
244	0	0.99	0	0.0078	0	0	0	0	1	0.27	0.74
245	0	0.0043	0.088	0.84	0.064	0	0	0	3	0.41	0.74
246	0	0.00034	0.13	0.47	0.4	0	0	0	3	0.41	0.74
247	2.9e-05	0	0	0	0	0	0	1	7	0.091	0
248	0	0	0	0	0	1	0	0	5	0	0.58
249	0	0.00011	0.28	0.66	0.058	0	0	0	3	0.41	0.74
250	0	0.63	0.093	0.28	0.00019	0	0	0	1	0.27	0.74
251	0	0.87	0.012	0.11	0.00013	0	0	0	1	0.27	0.74
252	0	0.0013	0.18	0.82	0.00018	0	0	0	3	0.41	0.74
253	1	0	0	0	0	0	0	0	0	0.14	0.058
254	0	0.012	0.15	0.78	0.066	0	0	0	3	0.41	0.74
255	1	0	0	0	0	0	0	0	0	0.14	0.058
256	0	0	0	0	0	0	0	1	7	0.091	0
257	0	0.9	0.0044	0.092	7.3e-06	0	0	0	1	0.27	0.74
258	0.00011	0	0	0	0	0	0	1	7	0.091	0
259	0	0.86	0.02	0.12	0.00035	0	0.00011	0	1	0.27	0.74
260	0	0.00015	0.25	0.75	0.00079	0	0	0	3	0.41	0.74
261	1	0	0	0	0	0	0	0	0	0.14	0.058
262	0	0.8	0.035	0.17	3.5e-06	0	0	0	1	0.27	0.74
263	0	0.69	0.032	0.27	0.0004	0	0	0	1	0.27	0.74
264	0	0.097	0.13	0.76	0.0092	0	0	0	3	0.41	0.74
265	0	0	0	0	0	1	0.00048	0	5	0	0.58
266	0	0	0	0	0	1	0.00022	0	5	0	0.58
267	0	0	0	0	0	1	0	0	5	0	0.58
268	0	0.0032	0.097	0.88	0.019	0	0	0	3	0.41	0.74
269	0	0	0.17	0.69	0.14	0	0	0	3	0.41	0.74
270	0	0	0	0	0	0	0	1	7	0.091	0
271	0	0.49	0.22	0.29	4.8e-05	0	0	0	1	0.27	0.74
272	0	0	0.00052	0.011	0.99	0	0	0	4	0.57	0.74
273	0	0.037	0.078	0.88	0.0017	0	0	0	3	0.41	0.74
274	0	0.8	0.036	0.14	0.0016	0	0.024	0	1	0.27	0.74
275	0	0.0032	0.064	0.93	0.0065	0	0	0	3	0.41	0.74
276	0	0.00043	0.12	0.86	0.023	0	0	0	3	0.41	0.74
277	2.6e-05	0	0	0	0	0	0	1	7	0.091	0
278	0	0	0.62	0.38	0	0	0	0	2	0.41	0.8
279	0	0	0	0	0	1	0	0	5	0	0.58
280	0	1	0	0	0	0	0	0	1	0.27	0.74
281	0.026	0.78	0	0.19	0	0	0	0	1	0.27	0.74
282	0	0	0	0	0	1	0.0028	0	5	0	0.58
283	0	0	0.12	0.88	0	0	0	0	3	0.41	0.74
284	0	0	0.15	0.82	0.033	0	0	0	3	0.41	0.74
285	0	0	0	0	0	1	1.4e-06	0	5	0	0.58
286	0	0	0	0	1	0	0	0	4	0.57	0.74
287	0	0	0.37	0.63	0.0025	0	0	0	3	0.41	0.74
288	0	0	0	0	0	1	0	0	5	0	0.58
289	0	1	0	0.00026	0	0	0	0	1	0.27	0.74
290	0	0	0.15	0.72	0.13	0	0	0	3	0.41	0.74
291	0	0	0	0.75	0	0.25	2e-05	0	3	0.41	0.74
292	0	0.11	0	0.89	0	0	0	0	3	0.41	0.74
293	0	0	0.24	0.76	5.6e-06	0	0	0	3	0.41	0.74
294	0	0.99	0	0.0077	0	0	0	0	1	0.27	0.74
295	0	0	0.0093	0.057	0.93	0	0	0	4	0.57	0.74
296	0	1	0	0	0	0	0	0	1	0.27	0.74
297	0	0	0	1	0	0	0	0	3	0.41	0.74
298	0.00019	0	0	0	0.18	0	0	0.82	7	0.091	0
299	0	0	0.32	0.54	0.13	0	0	0	3	0.41	0.74
300	0.00027	0	0	0	0.095	0	0	0.91	7	0.091	0
301	0	0	1	0	0	0	0	0	2	0.41	0.8
302	0	0	0.16	0.7	0.14	0	0	0	3	0.41	0.74
303	0	1.2e-05	0	0	0	0.97	0.034	0	5	0	0.58
304	0	0	0.11	0.84	0.057	0	0	0	3	0.41	0.74
305	0.00097	0	0	0	0.022	0	0	0.98	7	0.091	0
306	0	0.045	0	0.96	0	0	0	0	3	0.41	0.74
307	0.0047	0	0	0	0.053	0	0	0.94	7	0.091	0
308	0	0	0.043	0.96	0.0008	0	0	0	3	0.41	0.74
309	1	0	0	0	0	0	0	0	0	0.14	0.058
310	0	0	0.2	0.8	0.00024	0	0	0	3	0.41	0.74
311	0	0.29	0.019	0.69	0.00038	0	0	0	3	0.41	0.74
312	0	0.018	0.43	0.54	0.015	0	0	0	3	0.41	0.74
313	0	0.00048	0.12	0.84	0.034	0	0	0	3	0.41	0.74
314	0	0.0037	0.36	0.63	0.00011	0	0	0	3	0.41	0.74
315	0	0.00076	0.11	0.89	0.0031	0	0	0	3	0.41	0.74
316	0	0.98	0.0015	0.016	0	0	0	0	1	0.27	0.74
317	0.0012	0	0	0	0	0	0	1	7	0.091	0
318	0	0.00026	0.16	0.8	0.045	0	0	0	3	0.41	0.74
319	0	0.23	0.049	0.72	1.8e-06	0	0	0	3	0.41	0.74
320	0	0.0042	0.17	0.8	0.033	0	0	0	3	0.41	0.74
321	0	0.00043	0.2	0.35	0.44	0	0	0	4	0.57	0.74
322	0	0.94	0.0025	0.053	1.7e-06	0	0	0	1	0.27	0.74
323	0	0.00012	0.42	0.58	1.5e-05	0	0	0	3	0.41	0.74
324	0	0.016	0.46	0.52	0.0001	0	0	0	3	0.41	0.74
325	0	0	0.087	0.56	0.35	0	0	0	3	0.41	0.74
326	1	0	0	0	0	0	0	0	0	0.14	0.058
327	0	1	7.8e-05	0.0013	0	0	0.0015	0	1	0.27	0.74
328	0	1.6e-06	0.073	0.27	0.66	0	0	0	4	0.57	0.74
329	0	0.0026	0.1	0.89	0.0063	0	0	0	3	0.41	0.74
330	0	0	0.28	0.67	0.043	0	0	0	3	0.41	0.74
331	0.00013	0	0	0	0	0	0	1	7	0.091	0
332	0	0.2	0.094	0.7	0.0066	0	0	0	3	0.41	0.74
333	0	0.00021	0.41	0.37	0.22	0	0	0	2	0.41	0.8
334	0	0.0059	0.49	0.5	0.0058	0	0	0	3	0.41	0.74
335	0	0.29	0.19	0.52	0.00014	0	0	0	3	0.41	0.74
336	7.2e-05	0	0	0	0	0	0	1	7	0.091	0
337	0	0.11	0.11	0.78	0.0085	0	0	0	3	0.41	0.74
338	1	0	0	0	0	0	0	0	0	0.14	0.058
339	0	0.97	0.0048	0.029	0	0	0	0	1	0.27	0.74
340	0	0.25	0.082	0.67	3.7e-05	0	0	0	3	0.41	0.74
341	0.0003	0	0	0	0	0	0	1	7	0.091	0
342	1	0	0	0	0	0	0	0	0	0.14	0.058
343	1	0	0	0	0	0	0	0	0	0.14	0.058
344	0	0.44	0.12	0.44	0.00037	0	0	0	1	0.27	0.74
345	0	0.0092	0.24	0.66	0.093	0	0	0	3	0.41	0.74
346	1	0	0	0	0	0	0	0	0	0.14	0.058
347	0	3.5e-06	0	0	0	0	1	0	6	0.046	0.74
348	0	2.4e-06	0.079	0.89	0.035	0	0	0	3	0.41	0.74
349	0	4.3e-06	0.03	0.071	0.9	0	0	0	4	0.57	0.74
350	0	0.94	0.024	0.033	0	0	0	0	1	0.27	0.74
351	0	1	5.1e-05	0.00024	0	0	0.0013	0	1	0.27	0.74
352	0	0	0.0037	0.013	0.98	0	0	0	4	0.57	0.74
353	0	1	0	2e-05	0	0	0	0	1	0.27	0.74
354	0	1	9.8e-06	6.3e-05	0	0	0	0	1	0.27	0.74
355	0	3.8e-06	0.065	0.14	0.79	0	0	0	4	0.57	0.74
356	0	0.0027	0.071	0.53	0.4	0	0	0	3	0.41	0.74
357	0	0	0	0	0	1	3.3e-05	0	5	0	0.58
358	0	1	0	0	0	0	0	0	1	0.27	0.74
359	0	0.00058	0.048	0.15	0.8	0	0	0	4	0.57	0.74
360	0	0.056	0.11	0.66	0.17	0	0	0	3	0.41	0.74
361	0.94	0	0	0	0	0.06	0	0	0	0.14	0.058
362	0	0.033	0.059	0.91	0.00098	0	0	0	3	0.41	0.74
363	0	1	0	0	0	0	0	0	1	0.27	0.74
364	0	0	0	0	1	0	0	0	4	0.57	0.74
365	0	0.61	0.069	0.32	0.0021	0	0	0	1	0.27	0.74
366	0	0.23	0.11	0.66	0	0	0	0	3	0.41	0.74
367	0	0	0	0	0	1	0.00094	0	5	0	0.58
368	0	0	0	0	0	1	0	0	5	0	0.58
369	0	0.038	0.11	0.85	0.00027	0	0	0	3	0.41	0.74
370	0	3.6e-06	0.051	0.81	0.14	0	0	0	3	0.41	0.74
371	0	0	0	0	0	0	0	1	7	0.091	0
372	0	0	0	0	0	0	1	0	6	0.046	0.74
373	0	0	0	0	0	0	1	0	6	0.046	0.74
374	0	0.94	0.012	0.045	1.4e-05	0	1.4e-06	0	1	0.27	0.74
375	0.00078	0	0	0	0	0	0	1	7	0.091	0
376	0	1	8.4e-05	0.0017	0	0	0	0	1	0.27	0.74
377	0	0.82	0.019	0.16	0	0	0	0	1	0.27	0.74
378	0.0011	0	0	0	0	0	0	1	7	0.091	0
379	9.9e-05	0	0	0	0	0	0	1	7	0.091	0
380	2.8e-05	0	0	0	0	0	0	1	7	0.091	0
381	0	0.9	0.0078	0.09	3.9e-06	0	0	0	1	0.27	0.74
382	0	0	0.022	0.26	0.71	0	0	0	4	0.57	0.74
383	0	0.72	0.037	0.24	3.5e-05	0	0	0	1	0.27	0.74
384	0	0	0.18	0.8	0.021	0	0	0	3	0.41	0.74
385	0	0.93	0.02	0.054	4.6e-06	0	0	0	1	0.27	0.74
386	0	0.056	0.12	0.78	0.038	0	0	0	3	0.41	0.74
387	0	0.29	0.13	0.56	0.014	0	0	0	3	0.41	0.74
388	0	0	0.36	0.63	0.0028	0	0	0	3	0.41	0.74
389	0	0	0.14	0.86	7.3e-05	0	0	0	3	0.41	0.74
390	0	0.86	0	0.14	0	0	0	0	1	0.27	0.74
391	0	0	0.00052	0.0026	1	0	0	0	4	0.57	0.74
392	0	1	0	0.0012	0	0	0	0	1	0.27	0.74
393	0	0	2.4e-05	5.1e-05	1	0	0	0	4	0.57	0.74
394	0	0.00011	0	1	1.1e-05	0	0	0	3	0.41	0.74
395	0.0056	0.027	0	7.2e-06	0.71	0	3.9e-06	0.26	4	0.57	0.74
396	7.7e-06	0	0	0	0.021	0	2.3e-05	0.98	7	0.091	0
397	0	2.5e-06	0	1	0	0	0	0	3	0.41	0.74
398	0	0.0035	0.083	0.55	0.37	0	0	0	3	0.41	0.74
399	0	0	0	1	0	0	0	0	3	0.41	0.74
400	0	0	0	1	0	0	0	0	3	0.41	0.74
401	0.00036	0.0017	0	0	0.92	0	0	0.083	4	0.57	0.74
402	0	0	0	1	0	0	0	0	3	0.41	0.74
403	0	0	0.84	0.16	0.00091	0	0	0	2	0.41	0.8
