SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
15	8.4e-05	0	4.6e-05	0	1	0	0	0	0.004	0	0	0	0	0	0	0	4	0.23	0.74
16	0.089	0	0.05	0	0	0	0.00012	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
17	0.12	0.001	0.067	0	0	0	0.036	0	0.78	0	0	0	0	0	0	0	8	0.41	0.74
18	0.068	0.0021	0.037	0.0034	0.00013	0	0.02	0	0.87	0	0	0	0	0	0	0	8	0.41	0.74
19	0.00052	0	0.00029	0.0083	0.97	0	0	1.1e-05	0.02	0	0	0	0	0	0	0	4	0.23	0.74
20	0.00027	0	0.00015	0.0037	0.99	0	0	0	0.0022	0	0	0	0	0	0	0	4	0.23	0.74
21	0.15	0.0077	0.081	0.0083	0.003	0	0.039	0	0.72	0	0	0	0	0	0	0	8	0.41	0.74
22	0.1	2.7e-06	0.057	0.034	0.0045	0	0.00084	0	0.8	0	0	0	0	0	0	0	8	0.41	0.74
23	0.089	0.011	0.049	0.017	0.15	0	0.025	2.1e-06	0.66	0	6.7e-06	0	0	0	0	0	8	0.41	0.74
24	0.17	0.00051	0.095	0.00075	0	0	0.033	0	0.7	0	0	0	0	0	0	0	8	0.41	0.74
25	0.0079	0	0.0044	0.0015	0	0	7.2e-05	1.2e-06	0.99	0	0	0	0	0	0	0	8	0.41	0.74
26	0.1	0.0093	0.057	0.011	0.014	0	0.032	0	0.77	0	0	0	0	0	0	0	8	0.41	0.74
27	0.013	5.9e-05	0.0073	0.013	0.86	0	0.00061	1e-06	0.1	0.0003	0	0	0	0	0	0	4	0.23	0.74
28	0.065	0	0.036	0.14	0.32	0	6.9e-05	0	0.44	0	0	0	0	0	0	0	8	0.41	0.74
29	1.3e-06	0	0	3.3e-06	0.0019	0	0	0	1.6e-05	0.003	0	0	0.002	0	0	0.99	15	0	0.58
30	0.13	1.9e-05	0.073	0.028	0.0055	0	0.0023	0	0.76	0	0	0	0	0	0	0	8	0.41	0.74
31	0.51	0	0.28	0.11	0	0	0.083	0	0	1.8e-06	0	0	0	0.0099	0	0	0	0.41	0.8
32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.066	0.86
33	0	0	0	0	0	0	0	0	0	0	0	0.65	0	4.3e-06	0.35	0	11	0.091	0
34	0	0	0	0	0.037	0	0	0	0	5.4e-06	0	0.61	0	0.02	0.33	0	11	0.091	0
35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.23	0.33
36	0.1	0.041	0.058	0.0057	0.0041	0	0.07	0	0.72	0	0	0	0	0	0	0	8	0.41	0.74
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
38	0.077	0.00068	0.043	0.0012	1.2e-06	0	0.019	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
39	0.1	0	0.055	0.054	0.0067	0	0.00034	0	0.78	0	0	0	0	0	0	0	8	0.41	0.74
40	0.00024	0	0.00014	0.021	0.97	0	0	1.2e-05	0.011	0	0	0	0	0	0	0	4	0.23	0.74
41	0.076	0.02	0.042	0.0036	0.00071	0	0.051	0	0.81	0	0	0	0	0	0	0	8	0.41	0.74
42	0.054	0.24	0.03	0	0	0	0.36	0	0.31	0	0	0	0	0	0	0	6	0.51	0.77
43	0.087	0	0.048	0.0021	0	0	0.00028	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
44	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	1	0	0	13	0.14	0.029
45	0.056	0.00064	0.031	0.0069	0.0011	0	0.0088	0	0.9	0	0	0	0	0	0	0	8	0.41	0.74
46	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0.011	0.35	0	11	0.091	0
47	0.069	0.0035	0.038	0.02	0.23	0	0.013	3e-06	0.63	0	1.5e-06	0	0	0	0	0	8	0.41	0.74
48	0	0	0	0	8.3e-06	0	0	0	1.3e-06	0	1	0	0	0	0	0	10	0.23	0.33
49	0.16	0.013	0.086	0.0081	0.0036	0	0.052	0	0.68	0	0	0	0	0	0	0	8	0.41	0.74
50	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.0005	0.35	0	11	0.091	0
51	0.15	0.013	0.084	0	0	0	0.079	0	0.67	0	0	0	0	0	0	0	8	0.41	0.74
52	0.039	0.65	0.021	0	0	0	0.22	0	0.078	0	0	0	0	0	0	0	1	0.59	0.74
53	0.0021	0.85	0.0011	0	0	0	0.11	0	0.039	0	0	0	0	0	0	0	1	0.59	0.74
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
55	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0.023	0.34	0	11	0.091	0
56	0.12	1.3e-06	0.067	0	0	0	0.00055	0	0.81	0	0	0	0	0	0	0	8	0.41	0.74
57	0.012	0	0.0064	0	0.85	0	1.3e-05	0	0.13	0	0	0	0	0	0	0	4	0.23	0.74
58	0.02	0.00017	0.011	0	0.056	0	0.0018	2.7e-05	0.91	0	3.2e-05	0	0	0	0	0	8	0.41	0.74
59	0	1	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	1	0.59	0.74
60	0.041	0.021	0.022	0.00085	9.8e-06	0	0.055	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
61	0.00057	0	0.00032	0.048	0.94	0	0	0	0.0075	0	0	0	0	0	0	0	4	0.23	0.74
62	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.0033	0.35	0	11	0.091	0
63	0.34	0.00098	0.19	0.0012	0	0	0.05	0	0.43	0	0	0	0	0	0	0	8	0.41	0.74
64	0.015	5.2e-05	0.0083	0.019	0.7	0	0.00069	2e-05	0.26	0	0.00011	0	0	0	0	0	4	0.23	0.74
65	0.2	0.0044	0.11	0.02	0.036	0	0.028	0	0.6	0	0	0	0	0	0	0	8	0.41	0.74
66	0	0	0	0	0	0	0	0	0	2.9e-06	0	0	0	0	0	1	15	0	0.58
67	0	9.5e-05	0	0	0	0	0.0015	0	0	0	0	0.65	0	0.00016	0.35	0	11	0.091	0
68	0.012	0.23	0.0069	0	0	0	0.11	0	0.64	0	0	0	0	0	0	0	8	0.41	0.74
69	0.029	0	0.016	0	0.15	0	0.00014	0	0.81	0	0	0	0	0	0	0	8	0.41	0.74
70	0	0.00048	0	0	0	0	0.0033	0	0	0	0	0.65	0	0.00087	0.35	0	11	0.091	0
71	0	0	0	0	0	0	0	0	0	0	0	0.65	0	8.9e-06	0.35	0	11	0.091	0
72	0	3e-06	0	0	0	0	0.00047	0	0	0	0	0.65	0	1.2e-05	0.35	0	11	0.091	0
73	0	0	0	0	1	0	0	0	3.1e-05	0	0	0	0	0	0	0	4	0.23	0.74
74	0.59	0	0.33	0	0	0	0	0	0	0	0	0	0.083	0	0	0	0	0.41	0.8
75	0.19	4.3e-05	0.11	0	1.9e-06	0	0.0084	0	0.69	0	0	0	0	0	0	0	8	0.41	0.74
76	0	0.0013	0	0	0	0	0.011	0	0	0	0	0.64	0	0.0031	0.34	0	11	0.091	0
77	0	0.00039	0	0	0	0	0.0037	0	0	0	0	0.65	0	0.00062	0.35	0	11	0.091	0
78	0.018	0.0033	0.01	0	5.4e-05	0	0.014	0	0.95	0	0	0	0	0	0	0	8	0.41	0.74
79	0.085	0.2	0.047	0	0	0	0.42	0	0.24	0	0	0	0	0	0	0	6	0.51	0.77
80	0.044	0	0.025	0	1.9e-06	0	0.00032	0	0.93	0	0	0	0	0	0	0	8	0.41	0.74
81	0.0041	0.00011	0.0023	0	0.00016	0	0.0013	7.3e-06	0.99	0	0	0	0	0	0	0	8	0.41	0.74
82	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0.019	0.34	0	11	0.091	0
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
84	0.0018	0.32	0.001	0	0	0	0.67	0	0.015	0	0	0	0	0	0	0	6	0.51	0.77
85	0.0095	0	0.0052	0	0.0014	0	0.00011	2.2e-05	0.98	0	0	0	0	0	0	0	8	0.41	0.74
86	0.096	0.00051	0.053	0.0021	5.4e-06	0	0.016	0	0.83	0	0	0	0	0	0	0	8	0.41	0.74
87	0.017	5.5e-05	0.0095	0.00012	0	0	0.0057	0	0.97	0	0	0	0	0	0	0	8	0.41	0.74
88	0.26	2.2e-05	0.15	6.2e-05	0	0	0.027	0	0.56	0	0	0	0	0	0	0	8	0.41	0.74
89	0	0	0	0.00072	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.74
90	0.16	1.4e-06	0.09	0	0.15	0	0.00047	0	0.6	0	0	0	0	0	0	0	8	0.41	0.74
91	0.11	0	0.059	0.0055	0	0	0.00051	0	0.83	0	0	0	0	0	0	0	8	0.41	0.74
92	0.079	0.03	0.044	0.008	0.017	0	0.047	1.6e-06	0.77	0	0	0	0	0	0	0	8	0.41	0.74
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
95	0	0	0	0	0	0	0	0	0	0	0	0.65	0	9.6e-05	0.35	0	11	0.091	0
96	0.085	0	0.047	0.045	0.0032	0	0.00026	0	0.82	0	0	0	0	0	0	0	8	0.41	0.74
97	0.072	0.062	0.04	0.0012	3.4e-05	0	0.11	0	0.72	0	0	0	0	0	0	0	8	0.41	0.74
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
99	0.027	0.18	0.015	0.00014	0	0	0.17	0	0.61	0	0	0	0	0	0	0	8	0.41	0.74
100	0	0	0	0	0	0	0	0	0	0	2.5e-06	0.084	0	0.87	0.045	0	13	0.14	0.029
101	0.038	1.3e-05	0.021	0	0.51	0	0.00056	0	0.43	0	0	0	0	0	0	0	4	0.23	0.74
102	0	1.5e-05	0	0	0	0	0.00047	0	0	0	0	0.65	0	2.6e-05	0.35	0	11	0.091	0
103	0.02	0.00057	0.011	0.012	0.78	0	0.0023	2.6e-06	0.17	0.0035	6.2e-05	0	0	0	0	0	4	0.23	0.74
104	0.27	0	0.15	0.06	0.0005	0	0.00017	0	0.52	0	0	0	0	0	0	0	8	0.41	0.74
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
106	0	0	0	3.6e-05	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.74
107	0.092	0.14	0.051	0.0044	0.0058	0	0.11	0	0.6	0	0	0	0	0	0	0	8	0.41	0.74
108	0.0011	0	0.00059	0.021	0.96	0	0	0	0.016	0	0	0	0	0	0	0	4	0.23	0.74
109	0.0032	7.7e-06	0.0018	0.0082	0.91	0	0.00011	2.3e-05	0.081	0	0.00022	0	0	0	0	0	4	0.23	0.74
110	0.037	0.012	0.021	0.00024	0	0	0.064	0	0.87	0	0	0	0	0	0	0	8	0.41	0.74
111	0	0	0	0	0	0	0	0	0	0	0	0.65	0	5.9e-05	0.35	0	11	0.091	0
112	0.078	0.0055	0.043	0.01	0.012	0	0.023	0	0.83	0	0	0	0	0	0	0	8	0.41	0.74
113	0.085	0	0.047	0.12	0.045	0	7.7e-05	0	0.7	0	0	0	0	0	0	0	8	0.41	0.74
114	0	0	0	6e-05	0.93	5.1e-06	0	0.00017	1.3e-05	0	0.072	0	0	0	0	0	4	0.23	0.74
115	0	0	0	2.3e-05	0.88	2.5e-06	0	8.2e-05	2.6e-06	0	0.12	0	0	0	0	0	4	0.23	0.74
116	0.0084	0	0.0047	0.008	0.00018	0	7.7e-05	1.1e-05	0.98	0	0	0	0	0	0	0	8	0.41	0.74
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
118	0.14	0.00046	0.076	0.019	0.011	0	0.0094	0	0.75	0	0	0	0	0	0	0	8	0.41	0.74
119	0.037	2.8e-06	0.02	0.049	0.12	0	0.00039	6.7e-06	0.78	0	0	0	0	0	0	0	8	0.41	0.74
120	0.075	0.0027	0.042	0.011	0.013	0	0.016	2e-06	0.84	0	0	0	0	0	0	0	8	0.41	0.74
121	0.00025	0	0.00014	0.0092	0.99	0	0	0	0.002	0	0	0	0	0	0	0	4	0.23	0.74
122	0	0	0	0	0.31	1.3e-05	0	0.00042	0.69	0	0	0	0	0	0	0	8	0.41	0.74
123	0.011	2.3e-05	0.0059	0.015	0.042	1.2e-05	0.00061	0.0004	0.93	0	4.3e-06	0	0	0	0	0	8	0.41	0.74
124	0.013	3.7e-05	0.007	0.013	0.027	6.8e-06	0.00087	0.00023	0.94	0	1.5e-06	0	0	0	0	0	8	0.41	0.74
125	3e-05	0	1.7e-05	0.0035	1	0	0	0	0.00017	0	0	0	0	0	0	0	4	0.23	0.74
126	0	0.97	0	0	0	0	0.00031	0	0	0	0	0.01	0	0.013	0.0054	0	1	0.59	0.74
127	0	0	0	0	0.069	0	0	1.7e-06	0.93	0	0	0	0	0	0	0	8	0.41	0.74
128	0	0.001	0	0	0	0	0.0043	0	0	0	0	0.65	0	0.0012	0.35	0	11	0.091	0
129	0	3.6e-05	0	0	0	0	0.0012	0	0	0	0	0.65	0	9.7e-05	0.35	0	11	0.091	0
130	0	0	0	0	0.99	0	0	0	0.0065	0	0	0	0	0	0	0	4	0.23	0.74
131	0	0	0	0	0.61	0	0	3.9e-06	0.39	0	0	0	0	0	0	0	4	0.23	0.74
132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.23	0.33
133	0.035	0.1	0.019	0.00094	6.6e-05	0	0.089	0	0.75	0	0	0	0	0	0	0	8	0.41	0.74
134	0.027	1.4e-06	0.015	0.031	0.85	0	0.00015	0	0.08	0	0	0	0	0	0	0	4	0.23	0.74
135	0.027	0	0.015	0	0	0	2.2e-06	0	0.96	0	0	0	0	0	0	0	8	0.41	0.74
136	0.032	2.1e-06	0.017	0	0.54	0	0.00022	0	0.41	0	0	0	0	0	0	0	4	0.23	0.74
137	3.4e-05	0	1.9e-05	0	1	0	0	0	0.0011	0	0	0	0	0	0	0	4	0.23	0.74
138	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.14	0.029
139	0.025	0.35	0.014	3.4e-05	0	0	0.27	0	0.34	0	0	0	0	0	0	0	1	0.59	0.74
140	0.16	0.024	0.086	0.0018	2.3e-05	0	0.1	0	0.63	0	0	0	0	0	0	0	8	0.41	0.74
141	0.068	0.0027	0.038	0.0028	8.1e-05	0	0.023	0	0.87	0	0	0	0	0	0	0	8	0.41	0.74
142	0	0	0	0	1	0	0	0	0	0.00063	0	0	0	0	0	0	4	0.23	0.74
143	0	0.97	0	0	0	0	0.00042	0	0	0	0	0.011	0	0.015	0.0058	0	1	0.59	0.74
144	0.017	8.8e-05	0.0094	0	0	0	0.0011	0	0.97	0	0	0	0	0	0	0	8	0.41	0.74
145	0.096	0.0041	0.053	0	0	0	0.016	0	0.83	0	0	0	0	0	0	0	8	0.41	0.74
146	0	0	0	0	0.59	0	0	2.8e-06	0.41	0	9.2e-06	0	0	0	0	0	4	0.23	0.74
147	0	0.84	0	0	0	0	0.0032	0	0	0	0	0.073	0	0.045	0.039	0	1	0.59	0.74
148	0	0	0	0	0.98	0	0	1.8e-05	0.018	0	0.0039	0	0	0	0	0	4	0.23	0.74
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
150	0.00023	0.92	0.00013	0	0	0	0.075	0	0.0039	0	0	0	0	0	0	0	1	0.59	0.74
151	0.094	0.012	0.052	0	0.0002	0	0.028	0	0.81	0	0	0	0	0	0	0	8	0.41	0.74
152	0.13	0.0022	0.072	0	0	0	0.012	0	0.79	0	0	0	0	0	0	0	8	0.41	0.74
153	0.14	0	0.08	0	0	0	2.8e-05	0	0.78	0	0	0	0	0	0	0	8	0.41	0.74
154	0.16	5e-05	0.089	0	0	0	0.0023	0	0.75	0	0	0	0	0	0	0	8	0.41	0.74
155	0	0.97	0	0	0	0	0.027	0	6.7e-06	0	0	0	0	0	0	0	1	0.59	0.74
156	0.015	0.12	0.0085	0	0	0	0.19	0	0.66	0	0	0	0	0	0	0	8	0.41	0.74
157	0.0042	0	0.0023	0.089	0.88	0	0	0	0.021	0	0	0	0	0	0	0	4	0.23	0.74
158	0	0	0	0.00065	1	0	0	0	3.1e-06	0	0	0	0	0	0	0	4	0.23	0.74
159	0.037	0.041	0.021	6.4e-05	0	0	0.15	0	0.75	0	0	0	0	0	0	0	8	0.41	0.74
160	0.11	0.00095	0.061	0.02	0.029	0	0.011	0	0.77	0	0	0	0	0	0	0	8	0.41	0.74
161	0.011	0.00014	0.0063	0.011	0.84	0	0.00085	0	0.13	0.00028	0	0	0	0	0	0	4	0.23	0.74
162	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.00011	0.35	0	11	0.091	0
163	2.6e-05	0	1.4e-05	0.0058	0.99	0	0	0	0.00014	0	0	0	0	0	0	0	4	0.23	0.74
164	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.22	0	0	6	0.51	0.77
165	0.012	0.00015	0.0066	0	0.78	0	0.00093	1.5e-06	0.2	0	2.3e-05	0	0	0	0	0	4	0.23	0.74
166	0.016	0.32	0.0089	0	0	0	0.24	0	0.42	0	0	0	0	0	0	0	8	0.41	0.74
167	0.067	0.0012	0.037	0.025	0.41	0	0.0072	1e-06	0.45	3.3e-06	0	0	0	0	0	0	8	0.41	0.74
168	0.00035	0	0.00019	0.0041	0.99	0	0	0	0.0013	0	0	0	0	0	0	0	4	0.23	0.74
169	0.037	8.6e-06	0.021	0.045	0.48	0	0.00053	2.7e-06	0.41	0	0	0	0	0	0	0	4	0.23	0.74
170	0.072	0.27	0.04	0.00032	1.9e-06	0	0.25	0	0.36	0	0	0	0	0	0	0	8	0.41	0.74
171	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.00055	0.35	0	11	0.091	0
172	0.07	0.00015	0.039	0.016	0.0069	0	0.0042	1e-06	0.86	0	0	0	0	0	0	0	8	0.41	0.74
173	0.00016	0	8.9e-05	0.029	0.95	3.3e-06	0	0.00011	0.02	0	0	0	0	0	0	0	4	0.23	0.74
174	0.018	0	0.01	0.05	0.54	0	0.00011	1.5e-05	0.38	0	0	0	0	0	0	0	4	0.23	0.74
175	0.065	0.00019	0.036	0.03	0.12	0	0.0036	2.2e-06	0.75	0	0	0	0	0	0	0	8	0.41	0.74
176	0.15	1.2e-05	0.082	0.044	0.02	0	0.0017	0	0.7	0	0	0	0	0	0	0	8	0.41	0.74
177	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0	0.35	0	11	0.091	0
178	0.00019	0	0.00011	0	1	0	0	0	0.0018	0	0	0	0	0	0	0	4	0.23	0.74
179	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.14	0.029
180	0	0	0	0	0	0	0	0	0	0	1.2e-05	0.4	0	0.38	0.22	0	11	0.091	0
181	0.062	3.2e-05	0.034	0	0	0	0.0015	0	0.9	0	0	0	0	0	0	0	8	0.41	0.74
182	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.087
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
184	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-06	0	0	1	15	0	0.58
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
187	0.0014	0	0.00079	0	0.95	0	1.5e-05	4.8e-06	0.048	0	6.9e-06	0	0	0	0	0	4	0.23	0.74
188	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.74
189	0.091	0	0.05	0	0	0	7.4e-06	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
190	3e-05	0	1.7e-05	0	1	0	0	0	0.0012	0	0	0	0	0	0	0	4	0.23	0.74
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
192	0.056	0	0.031	0	0	0	1.8e-05	0	0.91	0	0	0	0	0	0	0	8	0.41	0.74
193	0.03	0	0.016	0	0.79	0	0	0	0.16	0	0	0	0	0	0	0	4	0.23	0.74
194	0	0	0	0	0.95	0	0	3.4e-06	0.045	0	0	0	0	0	0	0	4	0.23	0.74
195	0.36	0	0.2	0	0	0	0.00034	0	0.44	0	0	0	0	0	0	0	8	0.41	0.74
196	0	0.022	0	0	0	0	0.019	0	0	0	0	0.61	0	0.017	0.33	0	11	0.091	0
197	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.74
198	1.9e-05	0.95	1e-05	0	0	0	0.013	0	0.033	0	0	0	0	0	0	0	1	0.59	0.74
199	0	0	0	0	0	0	0	0	0	0	0	0.65	0	4e-05	0.35	0	11	0.091	0
200	0.025	0.027	0.014	0.015	0.4	0	0.0013	3.2e-05	0.52	0	0.00052	0	0	0	0	0	8	0.41	0.74
201	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.00024	0.35	0	11	0.091	0
202	0.19	3.1e-05	0.11	0.047	0.032	0	0.0029	0	0.62	0	0	0	0	0	0	0	8	0.41	0.74
203	0.051	0.01	0.028	0.0068	0.0093	0	0.025	8.6e-06	0.87	0	3e-05	0	0	0	0	0	8	0.41	0.74
204	0.24	0.035	0.13	0.0025	7e-05	0	0.13	0	0.46	0	0	0	0	0	0	0	8	0.41	0.74
205	0.49	0	0.27	0	0	0	2.4e-05	0	0	0	0	0	0.24	0	0	0	0	0.41	0.8
206	0.023	0.0045	0.013	0	0.00061	0	0.014	0	0.95	0	0	0	0	0	0	0	8	0.41	0.74
207	0	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	0	0	1	15	0	0.58
208	0.00018	0	9.7e-05	0.029	0.97	0	0	0	0.0024	0	0	0	0	0	0	0	4	0.23	0.74
209	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.00027	0.35	0	11	0.091	0
210	0.038	3.4e-05	0.021	0.01	0.0013	0	0.0019	1e-06	0.93	0	0	0	0	0	0	0	8	0.41	0.74
211	0.0076	0	0.0042	0.025	0.84	0	4.7e-05	6.1e-06	0.13	0	0	0	0	0	0	0	4	0.23	0.74
212	5.4e-06	0	3e-06	0.00069	1	0	0	0	9.6e-05	0	0	0	0	0	0	0	4	0.23	0.74
213	0.59	0	0.33	0	0	0	0	0	0	0	0	0	0.087	0	0	0	0	0.41	0.8
214	0.0018	0.033	0.00099	0.017	0.94	0	0	0	0.0026	0	0	0	0	0	0	0	4	0.23	0.74
215	4.8e-06	0.22	2.6e-06	0.00035	0.78	0	0.00029	0	8.9e-05	0	0	0	0	0	0	0	4	0.23	0.74
216	0	0	0	0	0	0	0	0	0	0	0	0.65	0	8.3e-05	0.35	0	11	0.091	0
217	0	0.058	0	0	0.00066	0	0.94	0	0	0.00053	0	0	0	0	0	0	6	0.51	0.77
218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.74
219	0.041	0.00076	0.023	0	0	0	0.017	0	0.92	0	0	0	0	0	0	0	8	0.41	0.74
220	0	0.00057	0	0	0	0	0.0024	0	0	0	0	0.65	0	0.00063	0.35	0	11	0.091	0
221	0	0	0	0	0	0	0.00035	0	0	0	0	0.65	0	2.8e-06	0.35	0	11	0.091	0
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
223	0.21	1.3e-05	0.12	0	0.0011	0	0.0029	0	0.67	0	0	0	0	0	0	0	8	0.41	0.74
224	0.0073	0.57	0.004	6.6e-06	0	0	0.22	0	0.21	0	0	0	0	0	0	0	1	0.59	0.74
225	0.024	1.9e-06	0.013	0.042	0.65	0	0.00019	0	0.27	0	0	0	0	0	0	0	4	0.23	0.74
226	0.096	0.02	0.053	0.0039	0.00068	0	0.056	0	0.77	0	0	0	0	0	0	0	8	0.41	0.74
227	0.099	0.00093	0.055	0.001	0	0	0.027	0	0.82	0	0	0	0	0	0	0	8	0.41	0.74
228	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0.0094	0.35	0	11	0.091	0
229	0.097	0.0048	0.054	0.00047	0	0	0.063	0	0.78	0	0	0	0	0	0	0	8	0.41	0.74
230	0.063	0.00011	0.035	0.013	0.0034	0	0.0036	0	0.88	0	0	0	0	0	0	0	8	0.41	0.74
231	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0.51	0	0	13	0.14	0.029
232	0.16	3e-06	0.089	0.08	0.084	0	0.00082	0	0.59	0	0	0	0	0	0	0	8	0.41	0.74
233	0.045	0.022	0.025	0.00032	3.1e-05	0	0.051	0	0.86	0	0	0	0	0	0	0	8	0.41	0.74
234	0	0	0	0	0	0	0.74	0	0	9.1e-06	0	0	0	0.26	0	0	6	0.51	0.77
235	0	3.1e-06	0	0	0	0	0.00043	0	0	0	0	0.65	0	8.1e-06	0.35	0	11	0.091	0
236	2.7e-05	0	1.5e-05	0.00025	0.51	0	0	0	0.00063	0.49	0	0	0	0	0	0	4	0.23	0.74
237	0	0	0	0	0.24	0	0	0	0.00056	0	0	0.46	0	0.042	0.25	0	11	0.091	0
238	0.029	0.00011	0.016	0	0.57	0	0.0013	0	0.39	0	0	0	0	0	0	0	4	0.23	0.74
239	0	0	0	0	7.5e-06	0	0	0	0	0	0	0.65	0	0.00041	0.35	0	11	0.091	0
240	0	0	0	0	1	0	0	0	0.00032	0	0	2.3e-05	0	0.0001	1.3e-05	0	4	0.23	0.74
241	0	0	0	0	0.49	0	0	0	0.51	0	0	0	0	0	0	0	8	0.41	0.74
242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.58
243	0.00061	0	0.00034	0.013	0.98	0	0	0	0.0027	0	0	0	0	0	0	0	4	0.23	0.74
244	0	0	0	0	0.99	0	0	0	0.0055	0	0	0	0	0	0	0	4	0.23	0.74
