SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
374	1	0	0	0	0	0.41	0.74
375	0	1	0	0.0015	1	0.091	0
376	1	0	0	0	0	0.41	0.74
377	1	0	0	0	0	0.41	0.74
378	0	1	0	0.0037	1	0.091	0
379	0	1	0	0.00087	1	0.091	0
380	0	1	0	0.0005	1	0.091	0
381	1	0	0	0	0	0.41	0.74
382	1	0	0	0	0	0.41	0.74
383	1	0	0	0	0	0.41	0.74
384	1	0	0	0	0	0.41	0.74
385	1	0	0	0	0	0.41	0.74
386	1	0	0	0	0	0.41	0.74
387	1	0	0	0	0	0.41	0.74
388	1	0	0	0	0	0.41	0.74
389	1	0	0	0	0	0.41	0.74
390	1	0	0	0	0	0.41	0.74
391	1	0	0	0	0	0.41	0.74
392	1	0	0	0	0	0.41	0.74
393	1	0	0	0	0	0.41	0.74
394	1	0	0	0	0	0.41	0.74
395	5.6e-05	1	0	0.0028	1	0.091	0
396	0	1	0	1.9e-05	1	0.091	0
397	1	0	0	0	0	0.41	0.74
398	1	0	0	0	0	0.41	0.74
399	1	0	0	0	0	0.41	0.74
400	1	0	0	0	0	0.41	0.74
401	0	1	0	0.00015	1	0.091	0
402	1	0	0	0	0	0.41	0.74
403	1	0	0	0	0	0.41	0.74
404	0	1	0	0	1	0.091	0
405	0	1	0	0.0034	1	0.091	0
406	1	0	0	0	0	0.41	0.74
407	1	0	0	0	0	0.41	0.74
408	1	0	0	0	0	0.41	0.74
409	1	0	0	0	0	0.41	0.74
410	1	0	0	0	0	0.41	0.74
411	1	0	0	0	0	0.41	0.74
412	0	0	1	0	2	0	0.74
413	0	1	0	2.6e-05	1	0.091	0
414	0	0	1	0	2	0	0.74
415	0	1	0	0.00021	1	0.091	0
416	1	0	0	0	0	0.41	0.74
417	1	0	0	0	0	0.41	0.74
418	0	0	1	0	2	0	0.74
419	0	0	0	1	3	0.091	0.058
420	1	0	0	0	0	0.41	0.74
421	0	1	0	0.00017	1	0.091	0
422	1	0	0	0	0	0.41	0.74
423	1	0	0	0	0	0.41	0.74
424	1	0	0	0	0	0.41	0.74
425	0	1	0	0.00014	1	0.091	0
426	0	1	0	5.4e-06	1	0.091	0
427	1	0	0	0	0	0.41	0.74
428	0	1	0	2.6e-06	1	0.091	0
429	0	0.99	0	0.0053	1	0.091	0
430	0	1	0	1.1e-05	1	0.091	0
431	1	0	0	0	0	0.41	0.74
432	0	1	0	2.7e-05	1	0.091	0
433	1	0	0	0	0	0.41	0.74
434	1	0	0	0	0	0.41	0.74
435	6.7e-06	0.99	0	0.0059	1	0.091	0
