SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
21	0.64	0	0	0.0038	0.00083	0.019	0.061	0	0	0	0	0	0.24	0	0.033	0.0025	0	0	0	0.41	0.74
22	0.59	0	0	0	0	0.0049	0.26	0	0	0	0	0	0.14	0	0.00022	0.0032	0	0	0	0.41	0.74
23	0.53	0	0	0.0057	0.00052	0.013	0.17	0	0	0	0	0	0.14	0	0.021	0.12	0	9.7e-06	0	0.41	0.74
24	0.65	0	0	0.00013	2.8e-06	0.025	0.003	0	0	0	0	0	0.3	0	0.019	0	0	0	0	0.41	0.74
25	0.94	0	0	0	0	0.007	0.037	0	0	0	0	0	0.014	0	1.3e-05	0	0	0	0	0.41	0.74
26	0.67	0	0	0.0046	0.00031	0.019	0.1	0	0	0	0	0	0.17	0	0.027	0.012	0	0	0	0.41	0.74
27	0.091	0	0	2.5e-05	0	0.0011	0.17	0	0	0	0	0	0.022	0	0.00038	0.72	0	0	15	0.23	0.74
28	0.17	0	0	0	0	0.00063	0.65	0	0	0	0	0	0.049	0	6.8e-06	0.12	0	0	6	0.32	0.74
29	1.2e-05	0.0017	0	0	0	0	5.3e-05	0	0	0	0.19	0.8	1.7e-06	0.00061	0	0.0014	0	0	11	0	0.49
30	0.6	0	0	3.9e-06	0	0.0067	0.2	0	0	0	0	0	0.19	0	0.00083	0.0041	0	0	0	0.41	0.74
31	0	0	0	0	3.6e-05	0	0	0	0	0.012	0	0	0.91	0	0.075	0	0	0	12	0.41	0.8
32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.14	0.029
33	0	0	0.33	0	0	0	0	0.33	0	4.7e-06	0	0	0	0	0	0	0.33	0	2	0.091	0
34	0	0	0.32	0	0	0	8.4e-05	0.32	0	0.022	0	0	0	0	0	0.031	0.32	0	2	0.091	0
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.27	0.33
36	0.64	0	0	0.025	0.002	0.025	0.051	0	0	0	0	0	0.18	0	0.074	0.0035	0	0	0	0.41	0.74
37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0.49
38	0.81	0	0	0.00019	0	0.026	0.0098	0	0	0	0	0	0.14	0	0.012	1.1e-06	0	0	0	0.41	0.74
39	0.51	0	0	0	0	0.0031	0.36	0	0	0	0	0	0.12	0	6.4e-05	0.0042	0	0	0	0.41	0.74
40	0.0065	0	0	0	0	4.9e-06	0.46	0	0	0	0	0	0.00026	0	0	0.53	0	0	15	0.23	0.74
41	0.74	0	0	0.011	0.00013	0.028	0.038	0	0	0	0	0	0.13	0	0.049	0.00063	0	0	0	0.41	0.74
42	0.25	0	0	0.13	0.078	0.019	5.7e-05	0	0	0	0	0	0.081	0	0.45	0	0	0	14	0.53	0.77
43	0.82	0	0	0	0	0.0073	0.012	0	0	0	0	0	0.16	0	4.8e-05	0	0	0	0	0.41	0.74
44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5.7e-05	9	0.14	0.029
45	0.8	0	0	0.00021	0	0.017	0.085	0	0	0	0	0	0.093	0	0.0053	0.00099	0	0	0	0.41	0.74
46	0	0	0.33	0	0	0	0	0.33	0	0.012	0	0	0	0	0	0	0.33	0	2	0.091	0
47	0.49	0	0	0.0016	4.6e-05	0.01	0.22	0	0	0	0	0	0.1	0	0.0092	0.17	0	2e-06	0	0.41	0.74
48	1.4e-06	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	8.3e-06	0	1	17	0.27	0.33
49	0.6	0	0	0.007	0.0017	0.02	0.057	0	0	0	0	0	0.26	0	0.047	0.0031	0	0	0	0.41	0.74
50	0	0	0.33	0	0	0	0	0.33	0	0.00054	0	0	0	0	0	0	0.33	0	2	0.091	0
51	0.63	0	0	0.0061	0.00094	0.027	0	0	0	0	0	0	0.27	0	0.073	0	0	0	0	0.41	0.74
52	0.026	0	0	0.21	0.57	0.0011	0	0	0	0	0	0	0.024	0	0.17	0	0	0	4	0.61	0.94
53	0.032	0	0	0.74	0.014	0.0039	5.5e-06	0	0	0	0	0	0.0032	0	0.21	0	0	0	3	0.61	0.74
54	0	0	0	0	0	0	0	0	0	0	0.98	0.018	0	0	0	0	0	0	10	0	0.74
55	0	0	0.32	0	0	0	0	0.32	0	0.025	0	0	0	0	0	0	0.32	0	2	0.091	0
56	0.78	0	0	0	0	0.005	0	0	0	0	0	0	0.22	0	0.00018	0	0	0	0	0.41	0.74
57	0.088	0	0	0	0	0.00015	0.36	0	0	0	0	0	0.014	0	2.5e-06	0.53	0	0	15	0.23	0.74
58	0.73	0	0	5.5e-05	0	0.0052	0.19	0	0	0	0	0	0.029	0	0.00093	0.043	0	0.00011	0	0.41	0.74
59	0	0	0	0.98	0	9.7e-06	0	0	0	0	0	0	0	0	0.023	0	0	0	3	0.61	0.74
60	0.82	0	0	0.0098	4.6e-06	0.04	0.01	0	0	0	0	0	0.072	0	0.052	9e-06	0	0	0	0.41	0.74
61	0.0039	0	0	0	0	1.9e-06	0.52	0	0	0	0	0	0.00057	0	0	0.48	0	0	6	0.32	0.74
62	0	0	0.33	0	0	0	0	0.33	0	0.0036	0	0	0	0	0	0	0.33	0	2	0.091	0
63	0.38	0	0	0.0003	0.00076	0.015	0.003	0	0	0	0	0	0.57	0	0.032	0	0	0	12	0.41	0.8
64	0.19	0	0	1.5e-05	0	0.0021	0.29	0	0	0	0	0	0.021	0	0.00032	0.49	0	9.9e-05	15	0.23	0.74
65	0.49	0	0	0.002	0.0026	0.012	0.12	0	0	0	0	0	0.32	0	0.022	0.029	0	0	0	0.41	0.74
66	0	0	0	0	0	0	0	0	0	0	0.011	0.99	0	0	0	0	0	0	11	0	0.49
67	0	0	0.32	1.1e-05	0	0.027	0	0.32	0	0.00017	0	0	0	0	0.00044	0	0.32	0	2	0.091	0
68	0.63	0	0	0.16	1.4e-05	0.03	0.0012	0	0	0	0	0	0.023	0	0.16	0	0	0	0	0.41	0.74
69	0.45	0	0	0	0	0.0012	0.44	0	0	0	0	0	0.031	0	2.5e-05	0.078	0	0	0	0.41	0.74
70	0	0	0.33	5.5e-05	0	0.00045	0	0.33	0	0.00095	0	0	0	0	0.0018	0	0.33	0	2	0.091	0
71	0	0	0.33	0	0	0	0	0.33	0	9.7e-06	0	0	0	0	0	0	0.33	0	2	0.091	0
72	0	0	0.26	0	0	0.21	0	0.26	0	1e-05	0	0	0	0	5.2e-05	0	0.26	0	2	0.091	0
73	3.2e-05	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0.99	0	0	15	0.23	0.74
74	0	0.08	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	12	0.41	0.8
75	0.64	0	0	9.6e-06	0	0.0076	0.0074	0	0	0	0	0	0.34	0	0.0041	1.7e-06	0	0	0	0.41	0.74
76	0	0	0.32	0.00029	0	0.035	0	0.32	0	0.0033	0	0	0	0	0.0054	0	0.32	0	2	0.091	0
77	0	0	0.31	6.5e-05	0	0.066	0	0.31	0	0.00063	0	0	0	0	0.0013	0	0.31	0	2	0.091	0
78	0.92	0	0	0.0014	0	0.017	0.014	0	0	0	0	0	0.033	0	0.012	5.1e-05	0	0	0	0.41	0.74
79	0.18	0	0	0.1	0.11	0.013	5.9e-05	0	0	0	0	0	0.12	0	0.48	0	0	0	14	0.53	0.77
80	0.89	0	0	0	0	0.0043	0.026	0	0	0	0	0	0.08	0	7.8e-05	1.8e-06	0	0	0	0.41	0.74
81	0.95	0	0	3.2e-05	0	0.0094	0.037	0	0	0	0	0	0.0073	0	0.00074	0.00015	0	0	0	0.41	0.74
82	0	0	0.33	0	0	0	0	0.33	0	0.021	0	0	0	0	0	0	0.33	0	2	0.091	0
83	0	0	0	0	0	0	0	0	0	0	0.25	0.75	0	0	0	0	0	0	11	0	0.49
84	0.011	0	0	0.11	0.0004	0.0071	0	0	0	0	0	0	0.0025	0	0.87	0	0	0	14	0.53	0.77
85	0.79	0	0	0	0	0.0027	0.2	0	0	0	0	0	0.014	0	2.6e-05	0.0011	0	0	0	0.41	0.74
86	0.78	0	0	0.00015	0	0.022	0.016	0	0	0	0	0	0.17	0	0.0098	4.9e-06	0	0	0	0.41	0.74
87	0.93	0	0	9.1e-06	0	0.032	0.0015	0	0	0	0	0	0.031	0	0.0024	0	0	0	0	0.41	0.74
88	0.51	0	0	2.6e-06	0	0.025	9.8e-05	0	0	0	0	0	0.45	0	0.0094	0	0	0	0	0.41	0.74
89	0	0	0	0	0	0	0.037	0	0	0	0	0	0	0	0	0.96	0	0	15	0.23	0.74
90	0.37	0	0	0	0	0.0012	0.35	0	0	0	0	0	0.19	0	0.00012	0.091	0	0	0	0.41	0.74
91	0.77	0	0	0	0	0.007	0.033	0	0	0	0	0	0.19	0	0.00011	0	0	0	0	0.41	0.74
92	0.68	0	0	0.018	0.00047	0.022	0.089	0	0	0	0	0	0.13	0	0.047	0.015	0	2.4e-06	0	0.41	0.74
93	0	0	0	0	0	0	0	0	0	0	1	0.00074	0	1.2e-06	0	0	0	0	10	0	0.74
94	0	0	0	0	0	0	0	0	0	0	0.81	0.19	0	0	0	0	0	0	10	0	0.74
95	0	0	0.33	0	0	0	0	0.33	0	0.0001	0	0	0	0	0	0	0.33	0	2	0.091	0
96	0.55	0	0	0	0	0.0032	0.34	0	0	0	0	0	0.11	0	4.6e-05	0.0021	0	0	0	0.41	0.74
97	0.67	0	0	0.036	0.0006	0.037	0.011	0	0	0	0	0	0.13	0	0.12	3.1e-05	0	0	0	0.41	0.74
98	0	0	0	0	0	0	0	0	0	0	0.44	0.56	0	0	0	0	0	0	11	0	0.49
99	0.58	0	0	0.11	5.5e-05	0.053	0.0015	0	0	0	0	0	0.049	0	0.21	0	0	0	0	0.41	0.74
100	0	0	0.04	0	0	0	0	0.04	0	0.88	0	0	0	0	0	0	0.04	2.5e-06	9	0.14	0.029
101	0.31	0	0	3.2e-06	0	0.0013	0.29	0	0	0	0	0	0.051	0	0.00021	0.35	0	0	15	0.23	0.74
102	0	0	0.33	1e-06	0	0.018	0	0.33	0	2.8e-05	0	0	0	0	0.0001	0	0.33	0	2	0.091	0
103	0.15	0	0	0.00029	1.4e-05	0.0024	0.16	0	0	0	0	0	0.032	0	0.0017	0.65	0	3.7e-05	15	0.23	0.74
104	0.4	0	0	0	0	0.0019	0.21	0	0	0	0	0	0.39	0	2.7e-05	0.00037	0	0	0	0.41	0.74
105	0	0	0	0	0	0	0	0	0	0	0.00046	1	0	0	0	0	0	0	11	0	0.49
106	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	1	0	0	15	0.23	0.74
107	0.53	0	0	0.1	0.016	0.024	0.039	0	0	0	0	0	0.15	0	0.14	0.0049	0	0	0	0.41	0.74
108	0.011	0	0	0	0	1.7e-05	0.33	0	0	0	0	0	0.0014	0	0	0.65	0	0	15	0.23	0.74
109	0.068	0	0	2.5e-06	0	0.0006	0.19	0	0	0	0	0	0.0051	0	5.5e-05	0.74	0	0.00015	15	0.23	0.74
110	0.82	0	0	0.0047	0	0.05	0.0024	0	0	0	0	0	0.067	0	0.054	0	0	0	0	0.41	0.74
111	0	0	0.33	0	0	0	0	0.33	0	6.4e-05	0	0	0	0	0	0	0.33	0	2	0.091	0
112	0.71	0	0	0.0025	2.2e-05	0.018	0.11	0	0	0	0	0	0.13	0	0.018	0.0097	0	0	0	0.41	0.74
113	0.3	0	0	0	0	0.0011	0.62	0	0	0	0	0	0.068	0	7e-06	0.018	0	0	6	0.32	0.74
114	1.4e-05	0	0	0	0	0	0.0096	0	0	0	0	0	0	0	0	0.97	0	0.018	15	0.23	0.74
115	3e-06	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0.98	0	0.02	15	0.23	0.74
116	0.77	0	0	0	0	0.0047	0.21	0	0	0	0	0	0.013	0	1.4e-05	0.00014	0	0	0	0.41	0.74
117	0	0	0	0	0	0	0	0	0	0	7e-05	1	0	0	0	0	0	0	11	0	0.49
118	0.62	0	0	0.00015	1.2e-05	0.011	0.15	0	0	0	0	0	0.21	0	0.0053	0.009	0	0	0	0.41	0.74
119	0.4	0	0	0	0	0.0028	0.5	0	0	0	0	0	0.036	0	7.6e-05	0.059	0	0	6	0.32	0.74
120	0.71	0	0	0.0011	1.2e-05	0.016	0.13	0	0	0	0	0	0.12	0	0.011	0.011	0	0	0	0.41	0.74
121	0.0018	0	0	0	0	1.7e-06	0.15	0	0	0	0	0	0.00042	0	0	0.85	0	0	15	0.23	0.74
122	0.24	0	0	0	0	0	0.66	0	0	0	0	0	0	0	0	0.1	0	0	6	0.32	0.74
123	0.6	0	0	4e-06	0	0.006	0.36	0	0	0	0	0	0.013	0	0.00018	0.026	0	2.4e-05	0	0.41	0.74
124	0.65	0	0	7.3e-06	0	0.0072	0.31	0	0	0	0	0	0.016	0	0.0003	0.018	0	1e-05	0	0.41	0.74
125	0.00017	0	0	0	0	0	0.057	0	0	0	0	0	5.5e-05	0	0	0.94	0	0	15	0.23	0.74
126	0	0	0.0062	0.96	0	0	0	0.0062	0	0.017	0	0	0	0	0.0036	0	0.0062	0	3	0.61	0.74
127	0.72	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0.051	0	0	0	0.41	0.74
128	0	0	0.33	0.00019	0	0.0073	0	0.33	0	0.0013	0	0	0	0	0.0022	0	0.33	0	2	0.091	0
129	0	0	0.33	3.1e-06	0	0.012	0	0.33	0	0.0001	0	0	0	0	0.00033	0	0.33	0	2	0.091	0
130	0.0047	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.69	0	0	15	0.23	0.74
131	0.24	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0.36	0	0	6	0.32	0.74
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.27	0.33
133	0.71	0	0	0.066	6e-05	0.04	0.013	0	0	0	0	0	0.062	0	0.11	6.1e-05	0	0	0	0.41	0.74
134	0.064	0	0	0	0	0.00044	0.23	0	0	0	0	0	0.041	0	5.9e-05	0.66	0	0	15	0.23	0.74
135	0.95	0	0	0	0	0.00083	0	0	0	0	0	0	0.051	0	0	0	0	0	0	0.41	0.74
136	0.27	0	0	0	0	0.00088	0.35	0	0	0	0	0	0.039	0	6.3e-05	0.34	0	0	6	0.32	0.74
137	0.0011	0	0	0	0	1.2e-06	0.027	0	0	0	0	0	6.4e-05	0	0	0.97	0	0	15	0.23	0.74
138	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.14	0.029
139	0.32	0	0	0.22	0.00091	0.043	0.00024	0	0	0	0	0	0.045	0	0.38	0	0	0	14	0.53	0.77
140	0.58	0	0	0.012	0.0044	0.028	0.0098	0	0	0	0	0	0.27	0	0.099	2e-05	0	0	0	0.41	0.74
141	0.81	0	0	0.001	4.8e-06	0.025	0.029	0	0	0	0	0	0.12	0	0.017	7.3e-05	0	0	0	0.41	0.74
142	0	0	0	0	0	0	4.4e-06	0	0	0	0	0	0	0	0	1	0	0	15	0.23	0.74
143	0	0	0.0057	0.96	0	0	0	0.0057	0	0.017	0	0	0	0	0.0036	0	0.0057	0	3	0.61	0.74
144	0.96	0	0	3e-05	0	0.0093	0	0	0	0	0	0	0.032	0	0.00062	0	0	0	0	0.41	0.74
145	0.8	0	0	0.0022	4.6e-05	0.016	0	0	0	0	0	0	0.17	0	0.014	0	0	0	0	0.41	0.74
146	0.31	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0.44	0	7.8e-06	15	0.23	0.74
147	0	0	0.049	0.77	0	0	0	0.049	0	0.064	0	0	0	0	0.02	0	0.049	0	3	0.61	0.74
148	0.017	0	0	0	0	0	0.095	0	0	0	0	0	0	0	0	0.89	0	0.0019	15	0.23	0.74
149	0	0	0	0	0	0	0	0	0	0	0.0056	0.99	0	0	0	0	0	0	11	0	0.49
150	0.0032	0	0	0.81	0.011	0.00098	0	0	0	0	0	0	0.00036	0	0.17	0	0	0	3	0.61	0.74
151	0.68	0	0	0.0074	0.12	0.0094	0.0032	0	0	0	0	0	0.15	0	0.03	0.00016	0	0	0	0.41	0.74
152	0.75	0	0	0.0012	0.00029	0.012	0	0	0	0	0	0	0.23	0	0.0096	0	0	0	0	0.41	0.74
153	0.74	0	0	0	0	0.0015	0	0	0	0	0	0	0.26	0	4.5e-06	0	0	0	0	0.41	0.74
154	0.71	0	0	1.6e-05	2.7e-06	0.0063	0	0	0	0	0	0	0.29	0	0.0012	0	0	0	0	0.41	0.74
155	5.9e-06	0	0	0.89	0.00091	2.6e-05	0	0	0	0	0	0	0	0	0.11	0	0	0	3	0.61	0.74
156	0.64	0	0	0.059	8.2e-06	0.047	7.1e-05	0	0	0	0	0	0.028	0	0.23	0	0	0	0	0.41	0.74
157	0.011	0	0	0	0	9e-06	0.56	0	0	0	0	0	0.004	0	0	0.43	0	0	6	0.32	0.74
158	3e-06	0	0	0	0	0	0.051	0	0	0	0	0	0	0	0	0.95	0	0	15	0.23	0.74
159	0.71	0	0	0.017	7.7e-06	0.066	0.00052	0	0	0	0	0	0.066	0	0.14	0	0	0	0	0.41	0.74
160	0.62	0	0	0.00034	1.5e-05	0.011	0.18	0	0	0	0	0	0.17	0	0.0066	0.023	0	0	0	0.41	0.74
161	0.12	0	0	6.1e-05	1.6e-06	0.0015	0.17	0	0	0	0	0	0.018	0	0.00056	0.69	0	0	15	0.23	0.74
162	0	0	0.33	0	0	0	0	0.33	0	0.00012	0	0	0	0	0	0	0.33	0	2	0.091	0
163	0.00013	0	0	0	0	0	0.091	0	0	0	0	0	4.7e-05	0	0	0.91	0	0	15	0.23	0.74
164	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0.64	0	0	0	14	0.53	0.77
165	0.18	0	0	7.3e-05	2e-06	0.0013	0.13	0	0	0	0	0	0.02	0	0.00066	0.66	0	1.3e-05	15	0.23	0.74
166	0.4	0	0	0.2	4e-05	0.03	0.00011	0	0	0	0	0	0.029	0	0.35	0	0	0	0	0.41	0.74
167	0.35	0	0	0.00052	3.7e-05	0.006	0.24	0	0	0	0	0	0.098	0	0.0047	0.31	0	0	0	0.41	0.74
168	0.0013	0	0	0	0	2.7e-06	0.051	0	0	0	0	0	0.00065	0	0	0.95	0	0	15	0.23	0.74
169	0.25	0	0	1.5e-06	0	0.002	0.43	0	0	0	0	0	0.042	0	0.00015	0.28	0	0	6	0.32	0.74
170	0.32	0	0	0.18	0.025	0.028	0.0017	0	0	0	0	0	0.12	0	0.33	1.6e-06	0	0	14	0.53	0.77
171	0	0	0.33	0	0	0	0	0.33	0	0.0006	0	0	0	0	0	0	0.33	0	2	0.091	0
172	0.7	0	0	3.9e-05	0	0.011	0.17	0	0	0	0	0	0.11	0	0.002	0.0054	0	0	0	0.41	0.74
173	0.0073	0	0	0	0	4e-06	0.65	0	0	0	0	0	0.00011	0	0	0.34	0	0	6	0.32	0.74
174	0.19	0	0	0	0	0.001	0.54	0	0	0	0	0	0.017	0	1.9e-05	0.25	0	0	6	0.32	0.74
175	0.52	0	0	5.2e-05	0	0.007	0.31	0	0	0	0	0	0.085	0	0.0016	0.078	0	0	0	0.41	0.74
176	0.5	0	0	2.2e-06	0	0.0049	0.28	0	0	0	0	0	0.2	0	0.00056	0.014	0	0	0	0.41	0.74
177	0	0	0.33	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0.33	0	2	0.091	0
178	0.0018	0	0	0	0	3.8e-06	0.018	0	0	0	0	0	0.00037	0	0	0.98	0	0	15	0.23	0.74
179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.14	0.029
180	0	0	0.2	0	0	0	0	0.2	0	0.4	0	0	0	0	0	0	0.2	8.7e-06	9	0.14	0.029
181	0.88	0	0	9.1e-06	0	0.0085	0	0	0	0	0	0	0.11	0	0.00074	0	0	0	0	0.41	0.74
182	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.087
183	0	0	0	0	0	0	0	0	0	0	0.041	0.96	0	0	0	0	0	0	11	0	0.49
184	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0.49
185	0	0	0	0	0	0	0	0	0	0	0.33	0.67	0	0	0	0	0	0	11	0	0.49
186	0	0	0	0	0	0	0	0	0	0	0.0063	0.99	0	0	0	0	0	0	11	0	0.49
187	0.043	0	0	0	0	0.00013	0.13	0	0	0	0	0	0.0024	0	6.4e-06	0.83	0	4.1e-06	15	0.23	0.74
188	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	1	0	0	15	0.23	0.74
189	0.83	0	0	0	0	0.00089	0	0	0	0	0	0	0.17	0	1.2e-06	0	0	0	0	0.41	0.74
190	0.0012	0	0	0	0	0	0.059	0	0	0	0	0	5.6e-05	0	0	0.94	0	0	15	0.23	0.74
191	0	0	0	0	0	0	0	0	0	0	0.00013	1	0	0	0	0	0	0	11	0	0.49
192	0.9	0	0	0	0	0.0017	0	0	0	0	0	0	0.1	0	3.2e-06	0	0	0	0	0.41	0.74
193	0.017	0	0	0	0	2.8e-06	0.9	0	0	0	0	0	0.0058	0	0	0.079	0	0	6	0.32	0.74
194	0.036	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0.74	0	0	15	0.23	0.74
195	0.39	0	0	0	0	0.002	0	0	0	0	0	0	0.61	0	7.8e-05	0	0	0	12	0.41	0.8
196	0	0	0.32	0.0084	0	0.0048	0	0.32	0	0.018	0	0	0	0	0.018	0	0.32	0	2	0.091	0
197	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	1	0	0	15	0.23	0.74
198	0.033	0	0	0.93	0	0.0081	8.8e-06	0	0	0	0	0	3.6e-05	0	0.03	0	0	0	3	0.61	0.74
199	0	0	0.33	0	0	0	0	0.33	0	4.4e-05	0	0	0	0	0	0	0.33	0	2	0.091	0
200	0.39	0	0	0.034	4.7e-05	0.0043	0.25	0	0	0	0	0	0.035	0	0.0008	0.29	0	0.00061	0	0.41	0.74
201	0	0	0.33	0	0	0	0	0.33	0	0.00026	0	0	0	0	0	0	0.33	0	2	0.091	0
202	0.45	0	0	6.8e-06	1.2e-06	0.005	0.25	0	0	0	0	0	0.27	0	0.0011	0.023	0	0	0	0.41	0.74
203	0.76	0	0	0.0052	2e-05	0.022	0.097	0	0	0	0	0	0.085	0	0.021	0.0078	0	0.00017	0	0.41	0.74
204	0.39	0	0	0.019	0.057	0.019	0.0093	0	0	0	0	0	0.38	0	0.13	5.7e-05	0	0	0	0.41	0.74
205	0	0.23	0	0	0	0	0	0	0	0	0	0	0.77	0	5.3e-06	0	0	0	12	0.41	0.8
206	0.9	0	0	0.0022	0	0.015	0.029	0	0	0	0	0	0.041	0	0.013	0.00056	0	0	0	0.41	0.74
207	0	0	0	0	0	0	0	0	0	0	0.058	0.94	0	2.6e-06	0	0	0	0	11	0	0.49
208	0.0015	0	0	0	0	0	0.42	0	0	0	0	0	0.00021	0	0	0.58	0	0	15	0.23	0.74
209	0	0	0.33	0	0	0	0	0.33	0	0.00029	0	0	0	0	0	0	0.33	0	2	0.091	0
210	0.78	0	0	7.4e-06	0	0.01	0.14	0	0	0	0	0	0.061	0	0.00077	0.0011	0	0	0	0.41	0.74
211	0.085	0	0	0	0	0.00045	0.36	0	0	0	0	0	0.0096	0	1.2e-05	0.54	0	0	15	0.23	0.74
212	9.8e-05	0	0	0	0	0	0.021	0	0	0	0	0	1e-05	0	0	0.98	0	0	15	0.23	0.74
213	0	0.083	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	12	0.41	0.8
214	0.002	0	0	0.064	0.12	0	0.11	0	0	0	0	0	0.0026	0	2.9e-05	0.7	0	0	15	0.23	0.74
215	8.8e-05	0	0	0.24	0.0002	0	0.011	0	0	0	0	0	8.9e-06	0	0.0047	0.74	0	0	15	0.23	0.74
216	0	0	0.33	0	0	0	0	0.33	0	9e-05	0	0	0	0	0	0	0.33	0	2	0.091	0
217	0	0	0	0.0065	0	2.9e-05	0	0	0	0	0	0	0	0	0.99	0.00048	0	0	14	0.53	0.77
218	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	1	0	0	15	0.23	0.74
219	0.89	0	0	0.00023	0	0.017	0.0039	0	0	0	0	0	0.075	0	0.012	0	0	0	0	0.41	0.74
220	0	0	0.33	7.3e-05	0	0.001	0	0.33	0	0.00069	0	0	0	0	0.0013	0	0.33	0	2	0.091	0
221	0	0	0.15	0	0	0.55	0	0.15	0	0	0	0	0	0	1.2e-05	0	0.15	0	5	0.45	0.74
222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0.49
223	0.58	0	0	2.9e-06	0	0.0038	0.065	0	0	0	0	0	0.35	0	0.0012	0.00095	0	0	0	0.41	0.74
