SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
36	0.027	0.038	0.08	0.66	0.18	0	0.009	0	0	0	0	0	0.00092	3	0.41	0.74
37	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
38	0.028	0.00059	0.0033	0.83	0.14	0	3.2e-05	0	0	0	0	0	0.00012	3	0.41	0.74
39	0.0039	0.24	3.5e-06	0.61	0.15	0	0	0	0	0	0	0	0.002	3	0.41	0.74
40	2e-06	0.98	0	0.0025	0.0001	0	0	0	0	0	0	0	0.013	1	0.27	0.74
41	0.03	0.016	0.049	0.76	0.14	0	0.0014	0	0	0	0	0	0.0011	3	0.41	0.74
42	0.02	0	0.39	0.24	0.082	0	0.26	0	0	0	0	0	0	2	0.57	0.74
43	0.0078	0.00013	0	0.83	0.16	0	0	0	0	0	0	0	4.3e-05	3	0.41	0.74
44	0	0	0	0	0	0	0	5.4e-05	0	0	0	1	0	11	0.14	0.029
45	0.019	0.036	0.0025	0.84	0.099	0	1.6e-05	0	0	0	0	0	0.003	3	0.41	0.74
46	0	0	0	0	0	0.99	0	0	0	0	0	0.013	0	5	0.091	0
47	0.0098	0.43	0.0066	0.45	0.094	0	0.00039	1.9e-06	0	0	0	0	0.0054	3	0.41	0.74
48	0	1.2e-05	0	1.3e-06	0	0	0	1	0	0	0	0	5.2e-06	7	0.27	0.33
49	0.021	0.04	0.03	0.63	0.27	0	0.011	0	0	0	0	0	0.00045	3	0.41	0.74
50	0	0	0	0	0	1	0	0	0	0	0	0.0006	0	5	0.091	0
51	0.029	0	0.038	0.65	0.28	0	0.012	0	0	0	0	0	0	3	0.41	0.74
52	0.0015	0	0.35	0.033	0.031	0	0.58	0	0	0	0	0	0	6	0.55	0.91
53	0.0045	0	0.94	0.035	0.0036	0	0.018	0	0	0	0	0	0	2	0.57	0.74
54	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
55	0	0	0	0	0	0.97	0	0	0	0	0	0.028	0	5	0.091	0
56	0.0052	0	1.1e-05	0.78	0.22	0	1.1e-06	0	0	0	0	0	0	3	0.41	0.74
57	9.7e-05	0.94	0	0.054	0.0088	0	0	0	0	0	0	0	0.0014	1	0.27	0.74
58	0.0051	0.26	0.00051	0.69	0.028	0	2.4e-06	0.0001	0	0	0	0	0.017	3	0.41	0.74
59	1e-05	0	1	0	0	0	0	0	0	0	0	0	0	2	0.57	0.74
60	0.042	0.0013	0.058	0.82	0.074	0	0.00013	0	0	0	0	0	0.00058	3	0.41	0.74
61	0	1	0	0.0014	0.0002	0	0	0	0	0	0	0	0.0011	1	0.27	0.74
62	0	0	0	0	0	1	0	0	0	0	0	0.004	0	5	0.091	0
63	0.016	0.00015	0.004	0.38	0.57	0	0.025	0	0	0	0	0	1.6e-06	4	0.41	0.8
64	0.0018	0.81	0.00012	0.16	0.017	0	1.4e-06	8.4e-05	0	0	0	0	0.015	1	0.27	0.74
65	0.012	0.15	0.0095	0.49	0.32	0	0.015	0	0	0	0	0	0.00057	3	0.41	0.74
66	0	0	0	0	0	0	0	0	0	9.6e-06	1	0	0	10	0	0.58
67	0.029	0	0.0011	0	0	0.97	0	0	0	0	0	0.00018	0	5	0.091	0
68	0.028	9.1e-05	0.38	0.57	0.021	0	0.00017	0	0	0	0	0	7.7e-05	3	0.41	0.74
69	0.0011	0.59	1.6e-06	0.38	0.026	0	0	0	0	0	0	0	0.0027	1	0.27	0.74
70	0.00048	0	0.0051	0	0	0.99	0	0	0	0	0	0.001	0	5	0.091	0
71	0	0	0	0	0	1	0	0	0	0	0	1.1e-05	0	5	0.091	0
72	0.22	0	5.9e-05	0	0	0.78	0	0	0	0	0	1.1e-05	0	5	0.091	0
73	0	1	0	7.1e-05	1.1e-06	0	0	0	0	0	0	0	0.003	1	0.27	0.74
74	0	0	0	0	0.92	0	0	0	0.078	0	0	0	0	4	0.41	0.8
75	0.008	0.00062	0.00027	0.65	0.34	0	0.00013	0	0	0	0	0	3.4e-06	3	0.41	0.74
76	0.037	0	0.007	0	0	0.95	0	0	0	0	0	0.0037	0	5	0.091	0
77	0.071	0	0.0026	0	0	0.93	0	0	0	0	0	0.00069	0	5	0.091	0
78	0.018	0.0032	0.011	0.93	0.034	0	2.4e-06	0	0	0	0	0	0.00056	3	0.41	0.74
79	0.013	1.1e-06	0.27	0.16	0.11	0	0.44	0	0	0	0	0	0	6	0.55	0.91
80	0.0046	0.0017	2.4e-06	0.91	0.083	0	0	0	0	0	0	0	8.4e-05	3	0.41	0.74
81	0.01	0.01	0.00058	0.96	0.0075	0	0	0	0	0	0	0	0.0092	3	0.41	0.74
82	0	0	0	0	0	0.98	0	0	0	0	0	0.023	0	5	0.091	0
83	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
84	0.011	0	0.95	0.016	0.0037	0	0.019	0	0	0	0	0	0	2	0.57	0.74
85	0.0031	0.088	4.2e-06	0.86	0.016	0	0	0	0	0	0	0	0.03	3	0.41	0.74
86	0.024	0.0015	0.0025	0.8	0.18	0	6.2e-05	0	0	0	0	0	0.00015	3	0.41	0.74
87	0.034	9.3e-06	0.00051	0.93	0.032	0	0	0	0	0	0	0	7.7e-05	3	0.41	0.74
88	0.027	0	0.00025	0.51	0.46	0	7.5e-05	0	0	0	0	0	0	3	0.41	0.74
89	0	1	0	0	0	0	0	0	0	0	0	0	0.00022	1	0.27	0.74
90	0.001	0.53	4.9e-06	0.31	0.16	0	3.7e-05	0	0	0	0	0	0.0004	1	0.27	0.74
91	0.0076	0.0013	2.5e-06	0.8	0.2	0	0	0	0	0	0	0	7.6e-05	3	0.41	0.74
92	0.024	0.094	0.057	0.69	0.13	0	0.0025	2.5e-06	0	0	0	0	0.0028	3	0.41	0.74
93	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
94	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
95	0	0	0	0	0	1	0	0	0	0	0	0.00012	0	5	0.091	0
96	0.0041	0.18	2.4e-06	0.68	0.13	0	0	0	0	0	0	0	0.0036	3	0.41	0.74
97	0.039	0.0021	0.14	0.69	0.13	0	0.0045	0	0	0	0	0	0.00031	3	0.41	0.74
98	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
99	0.051	6.6e-05	0.37	0.54	0.045	0	0.00064	0	0	0	0	0	9.4e-05	3	0.41	0.74
100	0	0	0	0	0	0.11	0	2.4e-06	0	0	0	0.89	0	11	0.14	0.029
101	0.0011	0.72	3.3e-05	0.24	0.04	0	1.2e-05	0	0	0	0	0	0.0027	1	0.27	0.74
102	0.019	0	0.0003	0	0	0.98	0	0	0	0	0	3.1e-05	0	5	0.091	0
103	0.0028	0.78	0.0014	0.17	0.036	0	0.00013	4.2e-05	0	0.0057	0	0	0.0052	1	0.27	0.74
104	0.0023	0.069	0	0.47	0.46	0	1.5e-06	0	0	0	0	0	0.00019	3	0.41	0.74
105	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
106	0	1	0	2.9e-06	0	0	0	0	0	0	0	0	0.0011	1	0.27	0.74
107	0.026	0.034	0.21	0.54	0.16	0	0.033	0	0	0	0	0	0.00079	3	0.41	0.74
108	9.6e-06	0.99	0	0.0059	0.00075	0	0	0	0	0	0	0	0.0031	1	0.27	0.74
109	0.00062	0.91	2.7e-05	0.067	0.005	0	0	0.00015	0	2.1e-06	0	0	0.017	1	0.27	0.74
110	0.054	7e-05	0.043	0.83	0.068	0	5.2e-05	0	0	0	0	0	0.00011	3	0.41	0.74
111	0	0	0	0	0	1	0	0	0	0	0	7.2e-05	0	5	0.091	0
112	0.02	0.098	0.014	0.73	0.13	0	0.00034	0	0	0	0	0	0.0029	3	0.41	0.74
113	0.0012	0.6	0	0.32	0.075	0	0	0	0	0	0	0	0.004	1	0.27	0.74
114	0	0.9	0	3.8e-05	0	0	0	0.048	0	0	0	0	0.049	1	0.27	0.74
115	0	0.89	0	1.2e-05	0	0	0	0.08	0	0	0	0	0.034	1	0.27	0.74
116	0.0057	0.043	1.6e-06	0.9	0.015	0	0	0	0	0	0	0	0.041	3	0.41	0.74
117	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
118	0.012	0.12	0.0016	0.64	0.22	0	0.00036	0	0	0	0	0	0.0014	3	0.41	0.74
119	0.0026	0.59	1e-05	0.36	0.033	0	0	0	0	0	0	0	0.017	1	0.27	0.74
120	0.018	0.12	0.0074	0.73	0.12	0	0.00023	0	0	0	0	0	0.0043	3	0.41	0.74
121	1.3e-06	1	0	0.0013	0.0003	0	0	0	0	0	0	0	0.00086	1	0.27	0.74
122	0	0.74	0	0.16	0	0	0	0	0	0	0	0	0.098	1	0.27	0.74
123	0.0057	0.33	8.2e-05	0.54	0.012	0	0	2.3e-05	0	0	0	0	0.11	3	0.41	0.74
124	0.0073	0.27	0.00014	0.62	0.016	0	0	1e-05	0	0	0	0	0.083	3	0.41	0.74
125	0	1	0	0.00017	5.7e-05	0	0	0	0	0	0	0	0.0002	1	0.27	0.74
126	0	0	0.97	0	0	0.016	0	0	0	0	0	0.016	0	2	0.57	0.74
127	0	0.29	0	0.7	0	0	0	0	0	0	0	0	0.005	3	0.41	0.74
128	0.0078	0	0.0069	0	0	0.98	0	0	0	0	0	0.0014	0	5	0.091	0
129	0.013	0	0.00059	0	0	0.99	0	0	0	0	0	0.00012	0	5	0.091	0
130	0	1	0	0.0023	0	0	0	0	0	0	0	0	0.00076	1	0.27	0.74
131	0	0.82	0	0.18	0	0	0	0	0	0	0	0	0.0067	1	0.27	0.74
132	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0.27	0.33
133	0.041	0.0028	0.2	0.69	0.061	0	0.00053	0	0	0	0	0	0.00097	3	0.41	0.74
134	0.00039	0.91	5.3e-06	0.055	0.035	0	1.1e-05	0	0	0	0	0	0.00077	1	0.27	0.74
135	0.00088	0	0	0.95	0.051	0	0	0	0	0	0	0	0	3	0.41	0.74
136	0.00067	0.78	5.9e-06	0.19	0.028	0	1.5e-06	0	0	0	0	0	0.0031	1	0.27	0.74
137	2.9e-06	1	0	0.0025	0.00015	0	0	0	0	0	0	0	0.0023	1	0.27	0.74
138	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.14	0.029
139	0.041	4.4e-06	0.62	0.29	0.041	0	0.0059	0	0	0	0	0	0	2	0.57	0.74
140	0.031	0.0017	0.059	0.6	0.28	0	0.032	0	0	0	0	0	0	3	0.41	0.74
141	0.027	0.0061	0.0095	0.83	0.12	0	0.00017	0	0	0	0	0	0	3	0.41	0.74
142	0	0.42	0	0	0	0	0	0	0	0.58	0	0	0	9	0.066	0.83
143	0	0	0.96	0	0	0.02	0	0	0	0	0	0.021	0	2	0.57	0.74
144	0.0098	0	0.0004	0.96	0.032	0	0	0	0	0	0	0	0	3	0.41	0.74
145	0.017	0	0.01	0.8	0.18	0	0.00054	0	0	0	0	0	0	3	0.41	0.74
146	0	0.7	0	0.29	0	0	0	7.5e-06	0	0	0	0	0.0052	1	0.27	0.74
147	0	0	0.86	0	0	0.094	0	0	0	0	0	0.046	0	2	0.57	0.74
148	0	0.96	0	0.022	0	0	0	0.0026	0	0	0	0	0.015	1	0.27	0.74
149	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
150	0.0012	0	0.98	0.0036	0.00042	0	0.014	0	0	0	0	0	0	2	0.57	0.74
151	0.0096	0.0019	0.018	0.66	0.15	0	0.16	0	0	0	0	0	6.8e-06	3	0.41	0.74
152	0.013	0	0.0057	0.75	0.23	0	0.0018	0	0	0	0	0	0	3	0.41	0.74
153	0.0016	0	0	0.74	0.26	0	0	0	0	0	0	0	0	3	0.41	0.74
154	0.0066	0	0.00022	0.7	0.29	0	0.00011	0	0	0	0	0	0	3	0.41	0.74
155	3.1e-05	0	1	6.6e-06	0	0	0.002	0	0	0	0	0	0	2	0.57	0.74
156	0.048	0	0.31	0.62	0.027	0	0.00026	0	0	0	0	0	2.2e-06	3	0.41	0.74
157	3.8e-06	0.99	0	0.0042	0.0016	0	0	0	0	0	0	0	0.00056	1	0.27	0.74
158	0	1	0	1.8e-06	0	0	0	0	0	0	0	0	0	1	0.27	0.74
159	0.072	5.9e-06	0.13	0.73	0.068	0	0.00034	0	0	0	0	0	0	3	0.41	0.74
160	0.012	0.19	0.0027	0.62	0.17	0	0.00032	0	0	0	0	0	0	3	0.41	0.74
161	0.0018	0.85	0.0004	0.13	0.02	0	2.2e-05	0	0	0.00049	0	0	0	1	0.27	0.74
162	0	0	0	0	0	1	0	0	0	0	0	0.00013	0	5	0.091	0
163	0	1	0	8.8e-05	3.2e-05	0	0	0	0	0	0	0	0	1	0.27	0.74
164	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.14	0.029
165	0.0016	0.76	0.00047	0.21	0.024	0	3.2e-05	1.6e-05	0	0	0	0	0.0039	1	0.27	0.74
166	0.029	1.9e-06	0.57	0.37	0.027	0	0.00074	0	0	0	0	0	1.6e-06	2	0.57	0.74
167	0.0058	0.58	0.0024	0.32	0.09	0	0.00035	0	0	3.7e-06	0	0	0.0034	1	0.27	0.74
168	4.3e-06	1	0	0.002	0.001	0	0	0	0	0	0	0	0.00031	1	0.27	0.74
169	0.0015	0.78	2.1e-05	0.18	0.031	0	0	0	0	0	0	0	0.0069	1	0.27	0.74
170	0.03	0.00019	0.45	0.33	0.12	0	0.073	0	0	0	0	0	1.6e-05	2	0.57	0.74
171	0	0	0	0	0	1	0	0	0	0	0	0.00067	0	5	0.091	0
172	0.012	0.12	0.00062	0.75	0.11	0	1.1e-05	0	0	0	0	0	0.0046	3	0.41	0.74
173	1.5e-06	0.95	0	0.0025	3.9e-05	0	0	0	0	0	0	0	0.044	1	0.27	0.74
174	0.00069	0.85	1.7e-06	0.12	0.011	0	0	0	0	0	0	0	0.016	1	0.27	0.74
175	0.0067	0.43	0.00052	0.48	0.079	0	1.2e-05	0	0	0	0	0	0.0068	3	0.41	0.74
176	0.0054	0.25	6e-05	0.53	0.21	0	2.1e-05	0	0	0	0	0	0.0016	3	0.41	0.74
177	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.091	0
178	1.4e-05	0.99	0	0.006	0.0013	0	0	0	0	0	0	0	0.00061	1	0.27	0.74
179	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.14	0.029
180	0	0	0	0	0	0.58	0	8.8e-06	0	0	0	0.42	0	5	0.091	0
181	0.0089	0	0.00018	0.88	0.11	0	2.6e-06	0	0	0	0	0	0	3	0.41	0.74
182	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.087
183	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
184	0	0	0	0	0	0	0	0	3.1e-06	0	1	0	0	10	0	0.58
185	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
186	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
187	0.00015	0.94	1.9e-06	0.049	0.0027	0	0	4.7e-06	0	0	0	0	0.0078	1	0.27	0.74
188	0	1	0	0	0	0	0	0	0	0	0	0	0.00027	1	0.27	0.74
189	0.00094	0	0	0.83	0.17	0	0	0	0	0	0	0	0	3	0.41	0.74
190	0	1	0	0.0014	6.8e-05	0	0	0	0	0	0	0	0.0024	1	0.27	0.74
191	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
192	0.0018	0	0	0.89	0.1	0	0	0	0	0	0	0	0	3	0.41	0.74
193	1.3e-06	0.99	0	0.0075	0.0026	0	0	0	0	0	0	0	0.00023	1	0.27	0.74
194	0	0.96	0	0.029	0	0	0	0	0	0	0	0	0.0067	1	0.27	0.74
195	0.0021	0	0	0.39	0.61	0	1.4e-06	0	0	0	0	0	0	4	0.41	0.8
196	0.0049	0	0.062	0	0	0.91	0	0	0	0	0	0.02	0	5	0.091	0
197	0	1	0	0	0	0	0	0	0	0	0	0	0.00014	1	0.27	0.74
198	0.0064	0	0.97	0.025	2.7e-05	0	0	0	0	0	0	0	0	2	0.57	0.74
199	0	0	0	0	0	1	0	0	0	0	0	4.9e-05	0	5	0.091	0
200	0.0039	0.6	0.011	0.33	0.03	0	8.1e-06	0.00054	0	0	0	0	0.017	1	0.27	0.74
201	0	0	0	0	0	1	0	0	0	0	0	0.00029	0	5	0.091	0
202	0.0053	0.27	0.00013	0.45	0.27	0	9.9e-05	0	0	0	0	0	0.00067	3	0.41	0.74
203	0.024	0.08	0.024	0.78	0.087	0	0.00024	0.00018	0	0	0	0	0.0069	3	0.41	0.74
204	0.019	0.0023	0.063	0.37	0.36	0	0.19	0	0	0	0	0	1.8e-05	3	0.41	0.74
205	0	0	0	0	0.77	0	0	0	0.23	0	0	2.1e-06	0	4	0.41	0.8
206	0.016	0.013	0.013	0.91	0.042	0	1.7e-05	0	0	0	0	0	0.0014	3	0.41	0.74
207	0	0	0	0	0	0	0	0	0	6.6e-05	1	0	0	10	0	0.58
208	0	1	0	0.0005	7e-05	0	0	0	0	0	0	0	0.0011	1	0.27	0.74
209	0	0	0	0	0	1	0	0	0	0	0	0.00033	0	5	0.091	0
210	0.012	0.06	0.0002	0.85	0.067	0	0	0	0	0	0	0	0.0061	3	0.41	0.74
211	0.00032	0.93	1.2e-06	0.057	0.0066	0	0	0	0	0	0	0	0.0094	1	0.27	0.74
212	0	1	0	0.0002	2.2e-05	0	0	0	0	0	0	0	0.001	1	0.27	0.74
213	0	0	0	0	0.92	0	0	0	0.082	0	0	0	0	4	0.41	0.8
214	0	0.99	0.0062	0.0018	0.0024	0	0.0011	0	0	0	0	0	7.5e-05	1	0.27	0.74
215	0	0.61	0.39	0.00018	1.9e-05	0	0.00028	0	0	0	0	0	0.0011	1	0.27	0.74
216	0	0	0	0	0	1	0	0	0	0	0	0.0001	0	5	0.091	0
217	7.3e-05	1.8e-06	0.99	0	0	0	0.00026	0	0	0.0056	0	0	0	2	0.57	0.74
218	0	1	0	0	0	0	0	0	0	0	0	0	0.00024	1	0.27	0.74
219	0.018	0.00022	0.0036	0.9	0.076	0	4.8e-06	0	0	0	0	0	2.5e-05	3	0.41	0.74
220	0.0011	0	0.0054	0	0	0.99	0	0	0	0	0	0.00076	0	5	0.091	0
221	0.57	0	3.7e-06	0	0	0.43	0	0	0	0	0	0	0	0	0.45	0.74
222	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
223	0.0041	0.033	7.5e-05	0.6	0.36	0	7.9e-05	0	0	0	0	0	3e-05	3	0.41	0.74
224	0.028	0	0.81	0.15	0.01	0	0.00063	0	0	0	0	0	0	2	0.57	0.74
225	0.00076	0.87	5.2e-06	0.11	0.019	0	0	0	0	0	0	0	0	1	0.27	0.74
226	0.029	0.015	0.047	0.73	0.17	0	0.0036	0	0	0	0	0	0	3	0.41	0.74
227	0.03	0.00032	0.0045	0.78	0.18	0	0.00017	0	0	0	0	0	0	3	0.41	0.74
228	0	0	0	0	0	0.99	0	0	0	0	0	0.011	0	5	0.091	0
229	0.041	9.7e-05	0.019	0.76	0.18	0	0.00078	0	0	0	0	0	0	3	0.41	0.74
230	0.012	0.086	0.0005	0.79	0.11	0	1.2e-05	0	0	0	0	0	0	3	0.41	0.74
231	0	0	0	0	0	0	0	0	0	7.3e-06	0	1	0	11	0.14	0.029
232	0.0025	0.49	1.3e-05	0.33	0.17	0	1.4e-05	0	0	0	0	0	0	1	0.27	0.74
233	0.032	0.0016	0.056	0.83	0.082	0	0.0003	0	0	0	0	0	0	3	0.41	0.74
234	0	0	0	0	0	0	0	0	0	0.00063	0	1	0	11	0.14	0.029
235	0.002	0	0.00012	0	0	1	0	0	0	0	0	9.8e-06	0	5	0.091	0
236	2.7e-06	0.091	0	0.00045	3.6e-05	0	0	0	0	0.91	0	0	0	9	0.066	0.83
237	0	0.098	0	0.00058	0	0.84	0	0	0	0	0	0.06	0	5	0.091	0
238	0.0018	0.68	0.00026	0.28	0.04	0	7.6e-05	0	0	0	0	0	0	1	0.27	0.74
239	0	0	0	0	0	1	0	0	0	0	0	0.00049	0	5	0.091	0
240	0	1	0	0.00049	0	6.2e-05	0	0	0	0	0	0.00021	0	1	0.27	0.74
241	0	0.8	0	0.2	0	0	0	0	0	0	0	0	0	1	0.27	0.74
242	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
243	2.3e-06	1	0	0.0018	0.00077	0	0	0	0	0	0	0	0	1	0.27	0.74
244	0	0.99	0	0.008	0	0	0	0	0	0	0	0	0	1	0.27	0.74
245	0.02	0.0041	0.059	0.83	0.08	0	0.003	0	0	0	0	0	0	3	0.41	0.74
246	0.016	0.0003	0.34	0.42	0.11	0	0.12	0	0	0	0	0	0	3	0.41	0.74
247	0	0	0	0	0	1	0	0	0	0	0	0.0005	0	5	0.091	0
248	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
249	0.042	0.00011	0.053	0.65	0.25	0	0.0051	0	0	0	0	0	1.1e-05	3	0.41	0.74
250	0.0034	0.62	0.00018	0.28	0.087	0	3.7e-05	0	0	0	0	0	0.0034	1	0.27	0.74
251	0.0013	0.85	0.00012	0.11	0.011	0	0	0.0034	0	3.2e-06	0	0	0.017	1	0.27	0.74
252	0.016	0.0013	0.00017	0.82	0.17	0	2.8e-06	0	0	0	0	0	0.00015	3	0.41	0.74
253	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.087
254	0.032	0.011	0.061	0.76	0.13	0	0.0016	0	0	0	0	0	0.001	3	0.41	0.74
255	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.087
256	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.091	0
257	0.00063	0.84	6.5e-06	0.087	0.0039	0	0	0.019	0	0	0	0	0.05	1	0.27	0.74
258	0	0	0	0	0	1	0	0	0	0	0	0.0015	0	5	0.091	0
259	0.0016	0.85	0.00033	0.12	0.019	0	1.1e-05	5.6e-05	0	0.0005	0	0	0.0075	1	0.27	0.74
260	0.023	0.00015	0.00073	0.74	0.23	0	3e-05	0	0	0	0	0	1.8e-05	3	0.41	0.74
261	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.14	0.029
262	0.0011	0.79	3.3e-06	0.17	0.032	0	0	0	0	0	0	0	0.0049	1	0.27	0.74
263	0.0036	0.68	0.00037	0.27	0.029	0	3.5e-06	5.5e-05	0	0	0	0	0.017	1	0.27	0.74
264	0.019	0.094	0.0085	0.75	0.12	0	0.00023	0	0	0	0	0	0.0043	3	0.41	0.74
265	0	0	0	0	0	0	0	0	0	6.4e-06	1	0	0	10	0	0.58
266	0	0	0	0	0	0	0	0	0.00012	4.7e-06	1	0	0	10	0	0.58
267	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0.58
268	0.033	0.003	0.017	0.86	0.088	0	5.6e-05	0	0	0	0	0	0.0008	3	0.41	0.74
269	0.089	0	0.13	0.64	0.14	0	0.0009	0	0	0	0	0	0	3	0.41	0.74
270	0	0	0	0	0	1	0	0	0	0	0	2.4e-05	0	5	0.091	0
271	0.0028	0.49	4.6e-05	0.29	0.21	0	0.00011	0	0	0	0	0	0.00088	1	0.27	0.74
272	0.011	0	0.98	0.011	0.00051	0	1.8e-05	0	0	0	0	0	0	2	0.57	0.74
273	0.018	0.035	0.0016	0.87	0.071	0	2.8e-06	0	0	0	0	0	0.0047	3	0.41	0.74
274	0.0024	0.77	0.0015	0.14	0.033	0	0.0002	0.00068	0	0.046	0	0	0.0049	1	0.27	0.74
275	0.029	0.0031	0.0059	0.9	0.058	0	4.7e-06	0	0	0	0	0	0.0016	3	0.41	0.74
276	0.04	0.00041	0.021	0.83	0.1	0	0.00011	0	0	0	0	0	0.00018	3	0.41	0.74
277	0	0	0	0	0	1	0	0	0	0	0	0.00062	0	5	0.091	0
278	0.0011	0	0	0.4	0.6	0	0	0	0	0	0	0	0	4	0.41	0.8
