SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
25	7.9e-06	1e-05	0.032	0	0.48	0	0.48	0.014	0	0	4.6e-06	0	0	4	0.29	0.41
26	8.7e-06	1.6e-05	0.06	0	0.41	0	0.41	0.12	0	0	6.8e-05	0	0	4	0.29	0.41
27	2.5e-06	3.4e-06	0.00024	0	0.5	0	0.5	2.4e-06	0	0	0	0	0	4	0.29	0.41
28	1.6e-05	3.4e-06	0.15	0	0.43	0	0.43	0.00097	0	0	0	0	0	4	0.29	0.41
29	6.7e-06	1.3e-05	0.012	0	0.49	0	0.49	0.0077	0	0	0	0	0	4	0.29	0.41
30	6.4e-06	2.9e-06	0.015	0	0.47	0	0.47	0.04	0	0	0	0	0	4	0.29	0.41
31	0	1.5e-06	1.9e-06	0	0.5	1.9e-05	0.5	0	0	0	0	0	1.1e-06	4	0.29	0.41
32	7.4e-06	3.4e-06	0.02	0	0.48	0	0.48	0.011	0	0	0	0	0	4	0.29	0.41
33	5e-06	9.4e-06	0.018	0	0.44	0	0.44	0.095	0	0	2e-05	0	1.3e-06	4	0.29	0.41
34	2.9e-06	2.8e-05	0.00048	0	0.5	0	0.5	0.0012	0	0	0	0	0	4	0.29	0.41
35	0	0	0	0	0	0	0	0	1	0.0014	0	7.6e-06	0	8	0	0.091
36	0	5.5e-06	0	0	0.46	0	0.46	0.074	0	0	0	0	0	4	0.29	0.41
37	6.3e-06	8.4e-06	0.021	0	0.48	0	0.48	0.017	0	0	3.9e-06	0	0	4	0.29	0.41
38	5e-06	1.1e-05	0.0026	0	0.5	0	0.5	0.00069	0	0	0	0	0	4	0.29	0.41
39	0	0	0	0.031	0	0	0	0	0	0	0	0.97	0	11	0.13	0.046
40	2.4e-06	5.7e-06	0.00039	0	0.43	0	0.43	0.14	0	0	0	0	0	4	0.29	0.41
41	0	0	0	8e-05	0.00086	0.89	0.00086	0	0	0	0	0.1	0.00023	5	0.16	0.23
42	7e-06	7.1e-06	0.019	0	0.49	0	0.49	0.0065	0	0	0	0	0	4	0.29	0.41
43	0	0	2.9e-05	0	0.1	0	0.1	0.79	0	0	0.0021	0	0	7	0.43	0.59
44	5.7e-06	2.9e-06	0.011	0	0.49	1.8e-05	0.49	0.00016	0	0	0	0	0	4	0.29	0.41
45	4.2e-06	3.7e-06	0.0036	0	0.5	6.2e-05	0.5	0.0001	0	0	0	0	1.8e-06	4	0.29	0.41
46	3.8e-06	3.2e-06	0.0014	0	0.45	0	0.45	0.065	0	0	0.027	0	0	4	0.29	0.41
47	2.5e-06	1.5e-05	0.00022	0	0.5	0	0.5	0.00011	0	0	0	0	2.1e-06	4	0.29	0.41
48	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.091
49	4e-06	1.4e-05	0.0012	0	0.5	0	0.5	0.001	0	0	0.00026	0	0	4	0.29	0.41
50	8.2e-06	2.8e-06	0.18	0	0.4	4.2e-05	0.4	0.014	0	0	5.9e-05	0	0	4	0.29	0.41
51	0	0	0	0	0	7.9e-06	0	0	0.98	0.019	0	2.8e-05	0	8	0	0.091
52	1.1e-06	4e-06	1.5e-05	0	0.5	1.6e-05	0.5	0	0	0	0	0	2.6e-05	4	0.29	0.41
53	1.1e-05	4.7e-06	0.16	0	0.41	0	0.41	0.011	0	0	1.9e-05	0	0	4	0.29	0.41
54	1e-05	7.1e-06	0.33	0	0.23	0	0.23	0.21	0	0	8.7e-05	0	0	2	0.29	0.57
55	7.5e-06	1.8e-05	0.015	0	0.48	0	0.48	0.022	0	0	0	0	0	4	0.29	0.41
56	8.9e-06	4.7e-06	0.018	0	0.49	0	0.49	0.00033	0	0	0	0	0	4	0.29	0.41
57	0	0	0	3.4e-05	0	0	0	0	0	0	0	1	0	11	0.13	0.046
58	0	0	0	0	0	0	0	0	1	0.00072	0	0	0	8	0	0.091
59	8.9e-06	8.6e-06	0.14	0	0.37	0	0.37	0.12	0	0	0.0016	0	0	4	0.29	0.41
60	0	0	0	0.00031	0	0	0	0	0	0	0	1	0	11	0.13	0.046
61	5.2e-06	2.8e-05	0.0023	0	0.5	0	0.5	0.0044	0	0	0	0	0	4	0.29	0.41
62	3.6e-06	5.9e-06	0.0062	0	0.5	1.1e-05	0.5	0.0019	0	0	0	0	6.6e-06	4	0.29	0.41
63	4e-06	1.4e-05	0.0013	0	0.5	0	0.5	0.0019	0	0	0	0	0	4	0.29	0.41
64	0	0	0.052	0	0.017	0	0.017	0.91	0	0	0	0	0	7	0.43	0.59
65	4.2e-06	9.4e-06	0.013	0	0.48	0	0.48	0.017	0	0	0	0	4.6e-06	4	0.29	0.41
66	1.4e-05	1.1e-05	0.02	0	0.49	0	0.49	0.0012	0	0	0	0	0	4	0.29	0.41
67	9.4e-06	4.8e-06	0.24	0	0.35	0	0.35	0.05	0	0	0.0024	0	0	4	0.29	0.41
68	5.6e-06	8.9e-06	0.0017	0	0.5	0	0.5	9.4e-05	0	0	0	0	0	4	0.29	0.41
69	6.6e-06	1.2e-05	0.016	0	0.49	0	0.49	0.011	0	0	2e-06	0	0	4	0.29	0.41
70	2.7e-06	1.5e-05	1.8e-05	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
71	0	2e-06	0.0056	0	0.18	0	0.18	0.64	0	0	0	0	0	7	0.43	0.59
72	7.5e-06	1.2e-05	0.056	0	0.44	0	0.44	0.073	0	0	0.00062	0	0	4	0.29	0.41
73	5e-06	5.2e-06	0.0046	0	0.48	0	0.48	0.027	0	0	0	0	0	4	0.29	0.41
74	8.1e-06	8.1e-06	0.0052	0	0.5	0	0.5	0.00019	0	0	0	0	0	4	0.29	0.41
75	8.3e-06	7.4e-06	0.023	0	0.49	0	0.49	0.0018	0	0	0	0	0	4	0.29	0.41
76	5.4e-06	9.4e-06	0.0037	0	0.5	0	0.5	0.0012	0	0	0	0	0	4	0.29	0.41
77	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.16	0.23
78	5.5e-06	1.3e-05	0.0068	0	0.49	0	0.49	0.006	0	0	0	0	0	4	0.29	0.41
79	9.7e-06	1.3e-05	0.094	0	0.4	0	0.4	0.1	0	0	7.5e-05	0	0	4	0.29	0.41
80	0	0	0.2	0	0.0025	0	0.0025	0.79	0	0	0	0	0	7	0.43	0.59
81	2.4e-06	0	0.94	0	0.032	0	0.032	0.00018	0	0	0	0	0	2	0.29	0.57
82	0	0	0.98	0	0.0049	0	0.0049	0.01	0	0	0	0	0	2	0.29	0.57
83	1.1e-05	1.1e-05	0.1	0	0.42	0	0.42	0.057	0	0	1.2e-05	0	0	4	0.29	0.41
84	0	0	0	0	0	0	0	0	1	2.5e-05	0	0	0	8	0	0.091
85	0	0	0.21	0	0.0082	0	0.0082	0.77	0	0	0.00027	0	0	7	0.43	0.59
86	0	0	0	0	3.2e-06	0.0014	3.2e-06	0	0.046	0.95	0	0	0	9	0	0.23
87	7.2e-06	1.3e-05	0.027	0	0.47	0	0.47	0.024	0	0	1.7e-05	0	0	4	0.29	0.41
88	0	0	0	0.004	0	0.00021	0	0	0	0	0	1	0	11	0.13	0.046
89	7.9e-06	4.1e-06	0.2	0	0.38	0	0.38	0.046	0	0	0.00061	0	0	4	0.29	0.41
90	1.5e-06	3e-06	0.0024	0	0.28	0	0.28	0.44	0	0	0	0	0	7	0.43	0.59
91	1.2e-06	1.4e-06	2.5e-05	0	0.5	0.00067	0.5	0	0	0	0	0	1.1e-05	4	0.29	0.41
92	5.7e-06	1e-05	0.0037	0	0.5	0	0.5	0.00051	0	0	0	0	0	4	0.29	0.41
93	3e-06	8.3e-06	0.013	0.00088	0.47	0.0019	0.47	0.035	0	0	0	3.1e-05	0.0052	4	0.29	0.41
94	8.7e-06	1.2e-05	0.023	0	0.49	0	0.49	0.0061	0	0	0	0	0	4	0.29	0.41
95	7.9e-06	7.9e-06	0.12	0	0.41	0	0.41	0.069	0	0	0.0008	0	0	4	0.29	0.41
96	4.4e-06	1.3e-05	0.0025	0	0.49	0	0.49	0.011	0	0	0.0009	0	0	4	0.29	0.41
97	0	3.9e-06	4.2e-05	0	0.5	0.00029	0.5	0	0	0	0	0	5.5e-05	4	0.29	0.41
98	6.6e-06	3e-06	0.037	0	0.48	0.00015	0.48	0.0013	0	0	0	0	0	4	0.29	0.41
99	6.6e-06	1.2e-05	0.018	0	0.48	0	0.48	0.02	0	0	0.0021	0	0	4	0.29	0.41
100	1.3e-06	1.1e-05	0	0	0.5	0	0.5	0	0	0	2.5e-05	0	0	4	0.29	0.41
101	2.2e-06	0	0.00011	0	0.48	0.0035	0.48	6.2e-05	0	0	0.038	0	1.3e-06	4	0.29	0.41
102	0	0	0	0	0.17	0.65	0.17	0	0	0	0	0	0.0029	5	0.16	0.23
103	4.5e-06	3.6e-06	0.041	0	0.47	0.0022	0.47	0.011	0	0	0.0044	0	9.9e-05	4	0.29	0.41
104	3.4e-06	6.1e-06	0.0064	0	0.5	6.4e-05	0.5	0.0027	0	0	0.00022	0	4.3e-05	4	0.29	0.41
105	2.8e-06	4.7e-06	0.08	0	0.16	0	0.16	0.6	0	0	0.0027	0	0	7	0.43	0.59
106	0	0	0	0	0	0	0	0	1	0.0021	0	2.2e-06	0	8	0	0.091
107	2e-06	0	7.9e-05	0	0.35	0	0.35	0.05	0	0	0.24	0	0	4	0.29	0.41
108	4.3e-06	1e-05	0.0023	0	0.49	0	0.49	0.02	0	0	0.0026	0	0	4	0.29	0.41
109	9.6e-06	2.7e-06	0.19	0	0.4	0	0.4	0.0076	0	0	3.9e-06	0	0	4	0.29	0.41
110	4e-06	1.3e-06	0.00028	0	0.47	0	0.47	0.00063	0	0	0.059	0	0	4	0.29	0.41
111	6e-06	1.9e-06	0.0014	0	0.49	0	0.49	2.9e-05	0	0	0.02	0	0	4	0.29	0.41
112	1.5e-06	8.2e-06	4.3e-06	0	0.5	0	0.5	2.4e-05	0	0	0	0	0	4	0.29	0.41
113	1.9e-06	1.7e-06	2.1e-05	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
114	1.1e-05	4.5e-06	0.39	0	0.27	0	0.27	0.07	0	0	0.00013	0	0	2	0.29	0.57
115	1e-05	6.7e-06	0.2	0	0.36	0	0.36	0.069	0	0	0.00039	0	0	4	0.29	0.41
116	3.2e-06	4.2e-06	0.0011	0	0.45	0	0.45	0.094	0	0	0	0	0	4	0.29	0.41
117	3.2e-06	2.1e-06	0.00043	0	0.48	0	0.48	0.048	0	0	0	0	0	4	0.29	0.41
118	0	0	0	0	0	0	0	0	1	4.7e-05	0	0	0	8	0	0.091
119	1.1e-06	0	1.9e-06	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
120	4.3e-06	5.7e-06	0.0081	0	0.45	0	0.45	0.082	0	0	0	0	0	4	0.29	0.41
121	2.4e-06	1.8e-06	0.00021	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
122	0	0	0	0	0	0	0	0	0.98	0.015	0	0	0	8	0	0.091
123	7e-06	5.9e-06	0.0015	0	0.5	0	0.5	8.5e-06	0	0	0	0	0	4	0.29	0.41
124	0	0	0.00056	0	0.26	0	0.26	0.49	0	0	0	0	0	7	0.43	0.59
125	0	1.8e-05	0	0	0.5	2.3e-06	0.5	0	0	0	0	0	0.00067	4	0.29	0.41
126	5.2e-06	1e-05	0.00038	0	0.5	0	0.5	9.3e-06	0	0	6.7e-05	0	0	4	0.29	0.41
127	5.9e-06	1.2e-05	0.067	0	0.19	0	0.19	0.55	0	0	0.0001	0	0	7	0.43	0.59
128	6.8e-06	1.4e-05	0.021	0	0.48	0	0.48	0.028	0	0	0.0011	0	0	4	0.29	0.41
129	8.6e-06	6.2e-06	0.032	0	0.48	0	0.48	0.0024	0	0	0.004	0	0	4	0.29	0.41
130	6.9e-06	1.3e-05	0.0089	0	0.49	0	0.49	0.0033	0	0	0.00036	0	0	4	0.29	0.41
131	0	0	0	0	0	5.5e-06	0	0	0.99	0.01	0	6.4e-05	0	8	0	0.091
132	7.2e-06	1.1e-05	0.011	0	0.49	0	0.49	0.0028	0	0	0.0012	0	0	4	0.29	0.41
133	0	0	0	0.047	0	0.00015	0	0	0	0	0	0.95	6.8e-06	11	0.13	0.046
134	0	0	0	0	0	0	0	0	1	0.00041	0	9e-06	0	8	0	0.091
135	1.8e-06	5.2e-06	0.00072	0	0.49	0.006	0.49	0.00016	0	0	0	0	0.0062	4	0.29	0.41
136	7.6e-06	9.7e-06	0.15	0	0.27	0	0.27	0.31	0	0	0.0023	0	0	7	0.43	0.59
137	6.5e-06	8e-06	0.012	0	0.49	0	0.49	0.0043	0	0	0	0	0	4	0.29	0.41
138	4.1e-06	3.5e-06	0.00055	0	0.5	0	0.5	0.00076	0	0	0	0	0	4	0.29	0.41
139	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.091
140	1e-05	1.4e-06	0.25	0	0.37	0	0.37	0.0029	0	0	0	0	0	4	0.29	0.41
141	1.3e-06	1.8e-06	0.0069	0	0.23	0	0.23	0.54	0	0	0	0	0	7	0.43	0.59
142	7.5e-06	3.2e-06	0.017	0	0.49	0	0.49	0.0043	0	0	0	0	0	4	0.29	0.41
143	0	3.1e-06	1e-06	0	0.49	0.0062	0.49	0	0	0	0	0	0.015	4	0.29	0.41
144	2.8e-06	0	0.38	0	0.043	0	0.043	0.54	0	0	0	0	0	7	0.43	0.59
145	0	3.4e-06	0	0	0.5	3.3e-06	0.5	0	0	0	0	0	1.7e-05	4	0.29	0.41
146	5.8e-06	5.1e-06	0.03	0	0.46	0	0.46	0.051	0	0	0.00055	0	0	4	0.29	0.41
147	9e-06	0	0.76	0	0.078	0	0.078	0.08	0	0	0	0	0	2	0.29	0.57
148	3.9e-06	4.9e-06	0.026	0	0.48	0	0.48	0.023	0	0	2e-05	0	8e-06	4	0.29	0.41
149	0	0	0.13	0	0.0018	0	0.0018	0.86	0	0	0	0	0	7	0.43	0.59
150	6e-06	1e-05	0.022	0	0.48	0	0.48	0.02	0	0	0.0047	0	0	4	0.29	0.41
151	3.2e-06	6.9e-06	0.1	0	0.4	0	0.4	0.093	0	0	0.0022	0	0	4	0.29	0.41
152	5.1e-06	5.5e-06	0.005	0	0.5	0	0.5	0.0033	0	0	0	0	0	4	0.29	0.41
153	5.5e-06	1.1e-05	0.012	0	0.49	0	0.49	0.0071	0	0	0	0	0	4	0.29	0.41
154	4.7e-06	1e-05	0.0021	0	0.5	0	0.5	0.00091	0	0	0	0	0	4	0.29	0.41
155	4.3e-06	1.3e-05	0.0028	0	0.5	0	0.5	0.0022	0	0	0	0	0	4	0.29	0.41
156	7.2e-06	8.4e-06	0.062	0	0.45	0	0.45	0.034	0	0	0.00018	0	0	4	0.29	0.41
157	1.3e-05	5.6e-06	0.041	0	0.48	0	0.48	0.00083	0	0	0	0	0	4	0.29	0.41
158	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.29	0.046
159	4.8e-06	9e-06	0.016	0	0.48	0	0.48	0.018	0	0	6.3e-06	0	0	4	0.29	0.41
160	0	0	0	0	0	0	0	0	1	0.0002	0	0	0	8	0	0.091
161	6.3e-06	5e-06	0.028	0	0.45	0	0.45	0.051	0	0	0.021	0	0	4	0.29	0.41
162	9.4e-06	1.8e-05	0.028	0	0.46	0	0.46	0.044	0	0	0	0	0	4	0.29	0.41
163	0	0	1.5e-05	0	0.47	0	0.47	0.067	0	0	0	0	0	4	0.29	0.41
164	2.6e-06	3.4e-06	0.00063	0	0.5	0	0.5	1.3e-05	0	0	0	0	0	4	0.29	0.41
165	6.8e-06	1.9e-06	0.022	0	0.47	0	0.47	0.032	0	0	0	0	0	4	0.29	0.41
166	5.8e-06	1.2e-05	0.0055	0	0.5	0	0.5	0.0022	0	0	0	0	0	4	0.29	0.41
167	8.4e-06	8.1e-06	0.15	0	0.36	0	0.36	0.13	0	0	0.0039	0	0	4	0.29	0.41
168	6.4e-06	7.9e-06	0.025	0	0.47	0	0.47	0.038	0	0	8.6e-06	0	0	4	0.29	0.41
169	1.1e-05	0	0.76	0	0.12	0	0.12	0.00094	0	0	0	0	0	2	0.29	0.57
170	0	0	1.5e-05	0	0.037	0	0.037	0.00045	0	0	0.92	0	0	10	0.45	0.8
171	5.7e-06	1.1e-05	0.0065	0	0.5	0	0.5	0.0025	0	0	0	0	0	4	0.29	0.41
172	0	0	0	0	0.0015	0.98	0.0015	0	0	0	0	0	0.02	5	0.16	0.23
173	3e-06	2e-06	0.00035	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
174	3.2e-06	4.9e-06	0.0083	0	0.49	0.0002	0.49	0.003	0	0	0	0	9.1e-05	4	0.29	0.41
175	8.7e-06	1e-05	0.018	0	0.49	0	0.49	0.0026	0	0	0.00046	0	0	4	0.29	0.41
176	0	1.2e-05	6.3e-06	0	0.5	7.3e-05	0.5	0	0	0	0	0	0.0056	4	0.29	0.41
177	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.13	0.046
178	1e-05	3.1e-06	0.032	0	0.47	0	0.47	0.00031	0	0	0.025	0	0	4	0.29	0.41
179	7.4e-06	3.6e-06	0.0029	0	0.5	0	0.5	5.1e-06	0	0	0.0017	0	0	4	0.29	0.41
180	9.1e-06	1.6e-05	0.088	0	0.33	0	0.33	0.25	0	0	6.2e-05	0	0	4	0.29	0.41
181	1.2e-05	2e-05	0.065	0	0.43	0	0.43	0.08	0	0	1.6e-05	0	0	4	0.29	0.41
182	1.2e-05	5.7e-06	0.26	0	0.35	0	0.35	0.038	0	0	0	0	0	4	0.29	0.41
183	0	0	1.4e-05	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
184	8e-06	9.3e-06	0.03	0	0.48	0	0.48	0.0093	0	0	0.0027	0	0	4	0.29	0.41
185	2.7e-06	7.8e-06	0.00056	0	0.5	0	0.5	0.00011	0	0	0	0	0	4	0.29	0.41
186	2.1e-06	4.6e-06	0.00023	0	0.5	1.3e-06	0.5	1.2e-05	0	0	0	0	0	4	0.29	0.41
187	5.7e-06	3.6e-06	0.0039	0	0.5	0	0.5	2.8e-05	0	0	0	0	0	4	0.29	0.41
188	3.3e-06	8e-06	0.0019	0	0.43	0	0.43	0.13	0	0	0.0034	0	0	4	0.29	0.41
189	0	0	0	0.00016	0	4e-06	0	0	0	0	0	1	0	11	0.13	0.046
190	5.4e-06	3e-06	0.035	0	0.47	0.016	0.47	0.0023	0	0	5.5e-06	0	9.5e-05	4	0.29	0.41
191	8.2e-06	9.2e-06	0.025	0	0.48	0	0.48	0.0064	0	0	0.0024	0	0	4	0.29	0.41
192	1e-05	1e-05	0.12	0	0.4	0	0.4	0.078	0	0	9.7e-05	0	0	4	0.29	0.41
193	9.3e-06	3.3e-06	0.024	0	0.49	0	0.49	0.00032	0	0	0	0	0	4	0.29	0.41
194	5.6e-06	3.9e-06	0.0021	0	0.5	0	0.5	0.0001	0	0	0	0	0	4	0.29	0.41
195	6.7e-06	1e-05	0.035	0	0.46	0	0.46	0.048	0	0	0.00014	0	0	4	0.29	0.41
196	7e-06	1.1e-05	0.015	0	0.49	0	0.49	0.0066	0	0	0	0	0	4	0.29	0.41
197	1.2e-05	2.6e-06	0.16	0	0.42	0	0.42	0.0018	0	0	0	0	0	4	0.29	0.41
198	4.2e-06	8.1e-05	0.00094	0	0.48	0	0.48	0.044	0	0	0	0	0	4	0.29	0.41
199	1e-05	6.6e-06	0.15	0	0.41	0	0.41	0.036	0	0	0.00013	0	0	4	0.29	0.41
200	7.7e-06	1.3e-05	0.063	0	0.42	0	0.42	0.099	0	0	0.00071	0	0	4	0.29	0.41
201	4.6e-06	4.6e-06	0.0044	0	0.5	0	0.5	0.00019	0	0	0	0	0	4	0.29	0.41
202	3.4e-06	2.9e-06	0.00041	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
203	5.3e-06	7.1e-06	0.032	0	0.47	0.00069	0.47	0.022	0	0	5.8e-05	0	0.00017	4	0.29	0.41
204	1.1e-05	7.5e-06	0.0038	0	0.5	0	0.5	2.8e-05	0	0	0	0	0	4	0.29	0.41
205	2.1e-06	0	2.9e-05	0	0.5	0	0.5	0	0	0	0	0	0	4	0.29	0.41
206	1.1e-05	6e-06	0.16	0	0.4	0	0.4	0.025	0	0	0.0041	0	0	4	0.29	0.41
207	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0.091
208	4.8e-06	5.1e-06	0.032	0	0.41	0	0.41	0.15	0	0	3.7e-06	0	0	4	0.29	0.41
209	1.4e-06	0	0.98	0	0.005	0	0.005	0.011	0	0	0	0	0	2	0.29	0.57
210	8.4e-06	2.5e-05	0.013	0	0.48	0	0.48	0.022	0	0	0	0	0	4	0.29	0.41
211	1.2e-05	5.3e-06	0.45	0	0.22	0	0.22	0.11	0	0	8e-06	0	0	2	0.29	0.57
212	0	0	0	0.99	0	0	0	0	0	0	0	0.013	2.7e-06	3	0.29	0.046
213	3.6e-06	4.6e-06	0.00051	0	0.5	0	0.5	0.0053	0	0	0	0	0	4	0.29	0.41
214	8.3e-06	1.9e-06	0.077	0	0.46	0	0.46	0.00084	0	0	0	0	0	4	0.29	0.41
215	1e-05	1.8e-05	0.028	0	0.48	0	0.48	0.021	0	0	0	0	0	4	0.29	0.41
216	3.2e-06	5.4e-06	0.00074	0	0.47	0	0.47	0.06	0	0	0	0	0	4	0.29	0.41
217	6.9e-06	4.8e-06	0.33	0	0.14	0	0.14	0.39	0	0	0.00067	0	0	7	0.43	0.59
218	2.8e-06	2.2e-06	2.2e-05	0	0.5	0	0.5	1.9e-06	0	0	0	0	0	4	0.29	0.41
219	0	0	0	0	0	0	0	0	1	0.002	0	0	0	8	0	0.091
220	0	0	0	0	0	0	0	0	0.99	0.011	0	0	0	8	0	0.091
