SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
24	0	0	0	0.013	0	0	0	0	0	1.8e-05	0.99	10	0.29	0.046
25	0.96	0.00021	0.0087	0	0	0.034	0	0	0	0	0	0	0.29	0.41
26	0.84	0.0006	0.093	0	0	0.065	0	0	0	0	0	0	0.29	0.41
27	1	4.7e-06	0	0	0	0.00026	0	0	0	0	0	0	0.29	0.41
28	0.84	0.00033	7e-05	0	0	0.16	0	0	0	0	0	0	0.29	0.41
29	0.98	0.00013	0.0054	0	0	0.013	0	0	0	0	0	0	0.29	0.41
30	0.95	3.7e-05	0.031	0	0	0.016	0	0	0	0	0	0	0.29	0.41
31	1	0	0	0	0	2e-06	0	0	0	0.00057	0	0	0.29	0.41
32	0.97	4.8e-05	0.0082	0	0	0.021	0	0	0	0	0	0	0.29	0.41
33	0.84	0.00014	0.14	0	0	0.019	0	0	0	0	0	0	0.29	0.41
34	1	6.3e-05	0.00048	0	0	0.00052	0	0	0	0	0	0	0.29	0.41
35	0	0	0	7.3e-06	0.39	0	0.00023	0	0.61	0	0	8	0	0.091
36	0.62	0	0.38	0	0	0	0	0	0	0	0	0	0.29	0.41
37	0.96	0.00011	0.02	0	0	0.022	0	0	0	0	0	0	0.29	0.41
38	1	3.8e-05	0.0012	0	0	0.0028	0	0	0	0	0	0	0.29	0.41
39	0	0	0	0.97	0	0	0	0	0	0	0.031	3	0.13	0.046
40	0.71	6.3e-06	0.29	0	0	0.00034	0	0	0	0	0	0	0.29	0.41
41	0.00038	0	0	0.023	0	0	0.96	0	0	0.017	1.8e-05	6	0.064	0.18
42	0.97	9.2e-05	0.0075	0	0	0.02	0	0	0	0	0	0	0.29	0.41
43	0.075	0	0.92	0	0	1.1e-05	0	0	0	0	0	2	0.48	0.59
44	0.99	4.2e-05	2.6e-05	0	0	0.012	0	0	0	5.4e-05	0	0	0.29	0.41
45	1	2.2e-05	2.3e-05	0	0	0.0038	0	0	0	0.00022	0	0	0.29	0.41
46	0.91	8.4e-06	0.084	0	0	0.0015	0	0	0	0	0	0	0.29	0.41
47	1	1.3e-05	4.9e-05	0	0	0.00023	0	0	0	1.7e-05	0	0	0.29	0.41
48	0	0	0	0	0.048	0	0	0	0.95	0	0	8	0	0.091
49	0.99	2.6e-05	0.0065	0	0	0.0013	0	0	0	0	0	0	0.29	0.41
50	0.8	0.00032	0.0045	0	0	0.19	0	0	0	4.4e-05	0	0	0.29	0.41
51	0	0	0	2.2e-05	0.52	0	0.0013	0	0.48	0	0	4	0	0.14
52	1	0	0	0	0	1.6e-05	0	0	0	0.00094	0	0	0.29	0.41
53	0.82	0.00036	0.0028	0	0	0.17	0	0	0	0	0	0	0.29	0.41
54	0.51	0.002	0.084	0	0	0.4	0	0	0	0	0	0	0.29	0.41
55	0.97	0.00024	0.016	0	0	0.017	0	0	0	0	0	0	0.29	0.41
56	0.98	7.5e-05	9e-05	0	0	0.019	0	0	0	0	0	0	0.29	0.41
57	0	0	0	1	0	0	0	0	0	0	3.5e-05	3	0.13	0.046
58	0	0	0	0	0.41	0	1.9e-05	0	0.59	0	0	8	0	0.091
59	0.75	0.00061	0.089	0	0	0.16	0	0	0	0	0	0	0.29	0.41
60	0	0	0	1	0	0	0	0	0	0	0.00031	3	0.13	0.046
61	0.99	9.1e-05	0.0029	0	0	0.0024	0	0	0	0	0	0	0.29	0.41
62	0.99	6.2e-05	0.00088	0	0	0.0067	0	0	0	0.00014	0	0	0.29	0.41
63	0.99	2.6e-05	0.007	0	0	0.0013	0	0	0	0	0	0	0.29	0.41
64	0.073	0.00022	0.81	0	0	0.12	0	0	0	0	0	2	0.48	0.59
65	0.97	0.00018	0.011	0	0	0.014	0	0	0	3.5e-05	0	0	0.29	0.41
66	0.98	0.00029	0.00015	0	0	0.021	0	0	0	0	0	0	0.29	0.41
67	0.71	0.00049	0.024	0	0	0.26	0	0	0	0	0	0	0.29	0.41
68	1	2.7e-05	4.1e-05	0	0	0.0019	0	0	0	0	0	0	0.29	0.41
69	0.97	0.00013	0.01	0	0	0.018	0	0	0	0	0	0	0.29	0.41
70	1	2.2e-06	0	0	0	2e-05	0	0	0	0	0	0	0.29	0.41
71	0.26	9.5e-05	0.73	0	0	0.0044	0	0	0	0	0	2	0.48	0.59
72	0.87	0.00034	0.066	0	0	0.06	0	0	0	0	0	0	0.29	0.41
73	0.96	2.5e-05	0.031	0	0	0.0049	0	0	0	0	0	0	0.29	0.41
74	0.99	6.2e-05	2.8e-05	0	0	0.0056	0	0	0	0	0	0	0.29	0.41
75	0.97	0.00013	0.00057	0	0	0.025	0	0	0	0	0	0	0.29	0.41
76	0.99	4e-05	0.0021	0	0	0.004	0	0	0	0	0	0	0.29	0.41
77	0	0	0	0	0	0	8.4e-05	0	0	1	0	9	0.23	0.23
78	0.98	8e-05	0.0093	0	0	0.0073	0	0	0	0	0	0	0.29	0.41
79	0.83	0.00071	0.062	0	0	0.1	0	0	0	0	0	0	0.29	0.41
80	0.009	0.0017	0.59	0	0	0.39	0	0	0	0	0	2	0.48	0.59
81	0.06	2.3e-05	5.2e-06	0	0	0.94	0	0	0	0	0	5	0.29	0.57
82	0.0091	0.00061	0.00055	0	0	0.99	0	0	0	0	0	5	0.29	0.57
83	0.86	0.00069	0.027	0	0	0.11	0	0	0	0	0	0	0.29	0.41
84	0	0	0	0	0.16	0	0	0	0.84	0	0	8	0	0.091
85	0.028	0.0024	0.58	0	0	0.39	0	0	0	0	0	2	0.48	0.59
86	9.3e-06	0	0	0	0.93	0	0.033	0	0.041	8.4e-05	0	4	0	0.14
87	0.95	0.00022	0.019	0	0	0.029	0	0	0	0	0	0	0.29	0.41
88	0	0	0	1	0	0	4.5e-05	0	0	4.3e-05	0.004	3	0.13	0.046
89	0.76	0.00033	0.025	0	0	0.21	0	0	0	0	0	0	0.29	0.41
90	0.43	4e-05	0.56	0	0	0.002	0	0	0	0	0	2	0.48	0.59
91	1	0	0	0	0	2.7e-05	0	0	0	0.004	0	0	0.29	0.41
92	1	4.7e-05	0.00039	0	0	0.0039	0	0	0	0	0	0	0.29	0.41
93	0.93	0.00012	0.041	3e-05	0	0.014	0	0	0	0.012	0.00087	0	0.29	0.41
94	0.97	0.00021	0.0021	0	0	0.025	0	0	0	0	0	0	0.29	0.41
95	0.83	0.00046	0.047	0	0	0.13	0	0	0	0	0	0	0.29	0.41
96	0.96	3.8e-05	0.038	0	0	0.0027	0	0	0	0	0	0	0.29	0.41
97	1	0	0	0	0	4.5e-05	0	0	0	0.0034	0	0	0.29	0.41
98	0.96	9.5e-05	0.00033	0	0	0.039	0	0	0	0.00017	0	0	0.29	0.41
99	0.96	0.00015	0.025	0	0	0.02	0	0	0	0	0	0	0.29	0.41
100	1	0	1.9e-05	0	0	0	0	0	0	0	0	0	0.29	0.41
101	1	0	8.3e-05	0	0	0.00013	0	0	0	0.0024	0	0	0.29	0.41
102	0.18	0	0	0	0	0	0	0	0	0.82	0	9	0.23	0.23
103	0.95	0.00013	0.0065	0	0	0.044	2.2e-05	0	0	0.0029	0	0	0.29	0.41
104	0.99	6.3e-05	0.0015	0	0	0.0069	0	0	0	0.00057	0	0	0.29	0.41
105	0.31	0.00082	0.6	0	0	0.087	0	0	0	0	0	2	0.48	0.59
106	0	0	0	2.3e-06	0.35	0	8.1e-05	0	0.65	0	0	8	0	0.091
107	0.94	0	0.056	0	0	0.00011	0	0	0	0	0	0	0.29	0.41
108	0.95	2.8e-05	0.05	0	0	0.0024	0	0	0	0	0	0	0.29	0.41
109	0.8	0.00036	0.0017	0	0	0.2	0	0	0	2.3e-06	0	0	0.29	0.41
110	1	1.3e-06	0.0011	0	0	0.00032	0	0	0	0	0	0	0.29	0.41
111	1	5.9e-06	6.7e-05	0	0	0.0016	0	0	0	0	0	0	0.29	0.41
112	1	0	0.00055	0	0	4.6e-06	0	0	0	0	0	0	0.29	0.41
113	1	0	0	0	0	2.2e-05	0	0	0	0	0	0	0.29	0.41
114	0.55	0.0011	0.022	0	0	0.43	0	0	0	0	0	0	0.29	0.41
115	0.74	0.00067	0.034	0	0	0.22	0	0	0	0	0	0	0.29	0.41
116	0.86	9.7e-06	0.14	0	0	0.0011	0	0	0	0	0	0	0.29	0.41
117	0.95	1.5e-06	0.048	0	0	0.00046	0	0	0	0	0	0	0.29	0.41
118	0	0	0	0	0.53	0	0	0	0.47	0	0	4	0	0.14
119	1	0	0	0	0	2.1e-06	0	0	0	7.6e-06	0	0	0.29	0.41
120	0.9	4.4e-05	0.092	0	0	0.0086	0	0	0	0	0	0	0.29	0.41
121	1	2.2e-06	0	0	0	0.00022	0	0	0	4.8e-06	0	0	0.29	0.41
122	0	0	0	0	0.58	0	0.00035	0	0.42	0	0	4	0	0.14
123	1	2.1e-05	0	0	0	0.0016	0	0	0	0	0	0	0.29	0.41
124	0.52	5.3e-06	0.47	0	0	0.00062	0	0	0	0	0	0	0.29	0.41
125	1	0	0	0	0	0	0	0	0	0.0013	0	0	0.29	0.41
126	1	1.4e-05	1e-06	0	0	0.0004	0	0	0	0	0	0	0.29	0.41
127	0.32	0.00081	0.62	0	0	0.06	0	0	0	0	0	2	0.48	0.59
128	0.95	0.0002	0.028	0	0	0.022	0	0	0	0	0	0	0.29	0.41
129	0.96	0.00013	0.0014	0	0	0.035	0	0	0	0	0	0	0.29	0.41
130	0.99	0.00012	0.0015	0	0	0.0095	0	0	0	0	0	0	0.29	0.41
131	0	0	0	5.7e-05	0.45	0	0.00099	0	0.55	0	0	8	0	0.091
132	0.99	0.00011	0.0015	0	0	0.012	0	0	0	0	0	0	0.29	0.41
133	0	0	0	0.95	0	0	6.7e-05	0	0	7.4e-05	0.048	3	0.13	0.046
134	0	0	0	1.1e-05	0.24	0	4.9e-05	0	0.76	0	0	8	0	0.091
135	0.96	9.3e-06	7.3e-05	0	0	0.00075	0	0	0	0.041	0	0	0.29	0.41
136	0.58	0.00099	0.26	0	0	0.17	0	0	0	0	0	0	0.29	0.41
137	0.98	7.8e-05	0.0055	0	0	0.013	0	0	0	0	0	0	0.29	0.41
138	1	4.4e-06	0.0017	0	0	0.00059	0	0	0	0	0	0	0.29	0.41
139	0	0	0	0	0.08	0	0	0	0.92	0	0	8	0	0.091
140	0.74	0.00037	0.00036	0	0	0.26	0	0	0	0	0	0	0.29	0.41
141	0.41	8.5e-05	0.59	0	0	0.0066	0	0	0	0	0	2	0.48	0.59
142	0.98	4.2e-05	0.0044	0	0	0.018	0	0	0	0	0	0	0.29	0.41
143	0.88	0	0	0	0	0	0	0	0	0.12	0	0	0.29	0.41
144	0.063	0.0003	0.64	0	0	0.3	0	0	0	0	0	2	0.48	0.59
145	1	0	0	0	0	0	0	0	0	0.00058	0	0	0.29	0.41
146	0.92	7.7e-05	0.045	0	0	0.032	0	0	0	0	0	0	0.29	0.41
147	0.15	0.0034	0.045	0	0	0.8	0	0	0	0	0	5	0.29	0.57
148	0.95	0.00013	0.024	0	0	0.028	0	0	0	6.2e-06	0	0	0.29	0.41
149	0.0019	1.8e-05	0.92	0	0	0.075	0	0	0	0	0	2	0.48	0.59
150	0.96	0.00011	0.018	0	0	0.024	0	0	0	0	0	0	0.29	0.41
151	0.78	0.00016	0.11	0	0	0.11	0	0	0	0	0	0	0.29	0.41
152	0.99	3.9e-05	0.0042	0	0	0.0054	0	0	0	0	0	0	0.29	0.41
153	0.98	0.00011	0.0065	0	0	0.013	0	0	0	0	0	0	0.29	0.41
154	1	2.9e-05	0.002	0	0	0.0022	0	0	0	0	0	0	0.29	0.41
155	0.99	4.2e-05	0.0039	0	0	0.003	0	0	0	0	0	0	0.29	0.41
156	0.91	0.00028	0.025	0	0	0.067	0	0	0	0	0	0	0.29	0.41
157	0.96	0.0002	0.00011	0	0	0.044	0	0	0	0	0	0	0.29	0.41
158	0	0	0	0	0	0	0	0	0	0	1	10	0.29	0.046
159	0.96	0.00011	0.024	0	0	0.017	0	0	0	0	0	0	0.29	0.41
160	0	0	0	0	0.25	0	8.7e-06	0	0.75	0	0	8	0	0.091
161	0.92	0.0001	0.049	0	0	0.031	0	0	0	0	0	0	0.29	0.41
162	0.95	0.00087	0.018	0	0	0.03	0	0	0	0	0	0	0.29	0.41
163	0.87	0	0.13	0	0	1.5e-05	0	0	0	0	0	0	0.29	0.41
164	1	8e-06	2e-06	0	0	0.00068	0	0	0	3.8e-05	0	0	0.29	0.41
165	0.96	2.8e-05	0.014	0	0	0.024	0	0	0	0	0	0	0.29	0.41
166	0.99	0.00019	0.00051	0	0	0.0059	0	0	0	0	0	0	0.29	0.41
167	0.73	0.00057	0.1	0	0	0.16	0	0	0	0	0	0	0.29	0.41
168	0.93	0.00012	0.046	0	0	0.026	0	0	0	0	0	0	0.29	0.41
169	0.23	0.00055	3e-05	0	0	0.77	0	0	0	0	0	5	0.29	0.57
170	1	0	0.0015	0	0	0.00021	0	0	0	0	0	0	0.29	0.41
171	0.99	6.5e-05	0.0035	0	0	0.007	0	0	0	0	0	0	0.29	0.41
172	0.0013	0	0	0	0	0	0	0	0	1	0	9	0.23	0.23
173	1	3.9e-06	0	0	0	0.00037	0	0	0	0	0	0	0.29	0.41
174	0.99	5.9e-05	0.0017	0	0	0.0089	0	0	0	0.00078	0	0	0.29	0.41
175	0.98	0.00016	0.00075	0	0	0.019	0	0	0	0	0	0	0.29	0.41
176	0.99	0	0	0	0	6.7e-06	0	0	0	0.012	0	0	0.29	0.41
177	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.046
178	0.96	8.3e-05	0.00013	0	0	0.036	0	0	0	0	0	0	0.29	0.41
179	1	1.9e-05	2.8e-06	0	0	0.0031	0	0	0	0	0	0	0.29	0.41
180	0.71	0.0012	0.19	0	0	0.1	0	0	0	0	0	0	0.29	0.41
181	0.89	0.001	0.036	0	0	0.073	0	0	0	0	0	0	0.29	0.41
182	0.7	0.0014	0.0066	0	0	0.29	0	0	0	0	0	0	0.29	0.41
183	1	0	0	0	0	1.6e-05	0	0	0	3.7e-06	0	0	0.29	0.41
184	0.96	0.00018	0.006	0	0	0.032	0	0	0	0	0	0	0.29	0.41
185	1	1.8e-05	3.1e-05	0	0	0.0006	0	0	0	1.6e-06	0	0	0.29	0.41
186	1	5.2e-06	2.7e-06	0	0	0.00024	0	0	0	3.1e-05	0	0	0.29	0.41
187	1	3e-05	2.3e-06	0	0	0.0042	0	0	0	0	0	0	0.29	0.41
188	0.74	2.5e-05	0.26	0	0	0.0018	0	0	0	0	0	0	0.29	0.41
189	0	0	0	1	0	0	4.4e-05	0	0	0	0.00016	3	0.13	0.046
190	0.95	7.9e-05	0.0009	0	0	0.038	0.0032	0	0	0.0074	0	0	0.29	0.41
191	0.97	0.00017	0.0034	0	0	0.027	0	0	0	0	0	0	0.29	0.41
192	0.83	0.00066	0.044	0	0	0.13	0	0	0	0	0	0	0.29	0.41
193	0.97	6.4e-05	0.00017	0	0	0.025	0	0	0	0	0	0	0.29	0.41
194	1	1.3e-05	0.00023	0	0	0.0022	0	0	0	0	0	0	0.29	0.41
195	0.91	0.0002	0.054	0	0	0.037	0	0	0	0	0	0	0.29	0.41
196	0.98	0.00013	0.0044	0	0	0.016	0	0	0	0	0	0	0.29	0.41
197	0.83	0.00021	0.00033	0	0	0.17	0	0	0	0	0	0	0.29	0.41
198	0.91	0.00014	0.085	0	0	0.00097	0	0	0	0	0	0	0.29	0.41
199	0.83	0.00046	0.017	0	0	0.16	0	0	0	0	0	0	0.29	0.41
200	0.84	0.00042	0.091	0	0	0.068	0	0	0	0	0	0	0.29	0.41
201	1	5e-05	2.8e-05	0	0	0.0047	0	0	0	0	0	0	0.29	0.41
202	1	4.5e-06	0	0	0	0.00044	0	0	0	7.7e-06	0	0	0.29	0.41
203	0.95	0.00018	0.016	0	0	0.035	0	0	0	0.0019	0	0	0.29	0.41
204	1	0.00011	0	0	0	0.004	0	0	0	0	0	0	0.29	0.41
205	1	0	0	0	0	3.1e-05	0	0	0	8.1e-06	0	0	0.29	0.41
206	0.81	0.00046	0.0094	0	0	0.18	0	0	0	0	0	0	0.29	0.41
207	0	0	0	0	0.013	0	0	0	0.99	0	0	8	0	0.091
208	0.8	0.0002	0.17	0	0	0.033	0	0	0	0	0	0	0.29	0.41
209	0.0094	0.0009	0.00046	0	0	0.99	0	0	0	0	0	5	0.29	0.57
210	0.97	0.00033	0.013	0	0	0.014	0	0	0	0	0	0	0.29	0.41
211	0.47	0.002	0.029	0	0	0.5	0	0	0	0	0	5	0.29	0.57
212	0	0	0	0.013	0	0	0	0	0	2.3e-06	0.99	10	0.29	0.046
213	0.99	5e-06	0.011	0	0	0.00054	0	0	0	0	0	0	0.29	0.41
214	0.92	0.00018	9.3e-05	0	0	0.083	0	0	0	0	0	0	0.29	0.41
215	0.96	0.00044	0.0084	0	0	0.031	0	0	0	0	0	0	0.29	0.41
216	0.88	7.4e-06	0.12	0	0	0.00074	0	0	0	0	0	0	0.29	0.41
217	0.34	0.002	0.22	0	0	0.43	0	0	0	0	0	5	0.29	0.57
218	1	0	1.1e-05	0	0	2.4e-05	0	0	0	0	0	0	0.29	0.41
219	0	0	0	0	0.72	0	3.5e-06	0	0.28	0	0	4	0	0.14
220	0	0	0	0	0.8	0	3.5e-05	0	0.2	0	0	4	0	0.14
