SNV	cluster0	cluster1	cluster	dcf0	dcf1
67	1	0	0	0.29	0.41
68	1	0	0	0.29	0.41
69	1	0	0	0.29	0.41
70	1	0	0	0.29	0.41
71	1	0	0	0.29	0.41
72	1	0	0	0.29	0.41
73	1	0	0	0.29	0.41
74	1	0	0	0.29	0.41
75	1	0	0	0.29	0.41
76	1	0	0	0.29	0.41
77	3.1e-05	1	1	0.097	0.091
78	1	0	0	0.29	0.41
79	1	0	0	0.29	0.41
80	1	0	0	0.29	0.41
81	1	0	0	0.29	0.41
82	1	0	0	0.29	0.41
83	1	0	0	0.29	0.41
84	0	1	1	0.097	0.091
85	1	0	0	0.29	0.41
86	0.0084	0.99	1	0.097	0.091
87	1	0	0	0.29	0.41
88	0	1	1	0.097	0.091
89	1	0	0	0.29	0.41
90	1	0	0	0.29	0.41
91	1	0	0	0.29	0.41
92	1	0	0	0.29	0.41
93	1	0.00014	0	0.29	0.41
94	1	0	0	0.29	0.41
95	1	0	0	0.29	0.41
96	1	0	0	0.29	0.41
97	1	0	0	0.29	0.41
98	1	0	0	0.29	0.41
99	1	0	0	0.29	0.41
100	1	0	0	0.29	0.41
101	1	0	0	0.29	0.41
102	1	0	0	0.29	0.41
103	1	8.4e-06	0	0.29	0.41
104	1	0	0	0.29	0.41
105	1	0	0	0.29	0.41
106	0	1	1	0.097	0.091
107	1	0	0	0.29	0.41
108	1	0	0	0.29	0.41
109	1	0	0	0.29	0.41
110	1	0	0	0.29	0.41
111	1	0	0	0.29	0.41
112	1	0	0	0.29	0.41
113	1	0	0	0.29	0.41
114	1	0	0	0.29	0.41
115	1	0	0	0.29	0.41
116	1	0	0	0.29	0.41
117	1	0	0	0.29	0.41
118	0	1	1	0.097	0.091
119	1	0	0	0.29	0.41
120	1	0	0	0.29	0.41
121	1	0	0	0.29	0.41
122	0	1	1	0.097	0.091
123	1	0	0	0.29	0.41
124	1	0	0	0.29	0.41
125	1	0	0	0.29	0.41
126	1	0	0	0.29	0.41
127	1	0	0	0.29	0.41
128	1	0	0	0.29	0.41
129	1	0	0	0.29	0.41
130	1	0	0	0.29	0.41
131	0	1	1	0.097	0.091
132	1	0	0	0.29	0.41
133	0	1	1	0.097	0.091
134	0	1	1	0.097	0.091
135	1	0	0	0.29	0.41
136	1	0	0	0.29	0.41
137	1	0	0	0.29	0.41
138	1	0	0	0.29	0.41
139	0	1	1	0.097	0.091
140	1	0	0	0.29	0.41
141	1	0	0	0.29	0.41
142	1	0	0	0.29	0.41
143	1	0	0	0.29	0.41
144	1	0	0	0.29	0.41
145	1	0	0	0.29	0.41
146	1	0	0	0.29	0.41
147	1	0	0	0.29	0.41
148	1	0	0	0.29	0.41
149	1	0	0	0.29	0.41
150	1	0	0	0.29	0.41
151	1	0	0	0.29	0.41
152	1	0	0	0.29	0.41
153	1	0	0	0.29	0.41
154	1	0	0	0.29	0.41
155	1	0	0	0.29	0.41
156	1	0	0	0.29	0.41
157	1	0	0	0.29	0.41
158	1	0	0	0.29	0.41
159	1	0	0	0.29	0.41
160	0	1	1	0.097	0.091
161	1	0	0	0.29	0.41
162	1	0	0	0.29	0.41
163	1	0	0	0.29	0.41
164	1	0	0	0.29	0.41
165	1	0	0	0.29	0.41
166	1	0	0	0.29	0.41
167	1	0	0	0.29	0.41
168	1	0	0	0.29	0.41
169	1	0	0	0.29	0.41
170	1	0	0	0.29	0.41
171	1	0	0	0.29	0.41
172	1	0.0019	0	0.29	0.41
173	1	0	0	0.29	0.41
174	1	0	0	0.29	0.41
175	1	0	0	0.29	0.41
176	1	0	0	0.29	0.41
177	0	1	1	0.097	0.091
178	1	0	0	0.29	0.41
179	1	0	0	0.29	0.41
180	1	0	0	0.29	0.41
181	1	0	0	0.29	0.41
182	1	0	0	0.29	0.41
183	1	0	0	0.29	0.41
184	1	0	0	0.29	0.41
185	1	0	0	0.29	0.41
186	1	0	0	0.29	0.41
187	1	0	0	0.29	0.41
188	1	0	0	0.29	0.41
189	0	1	1	0.097	0.091
190	1	0.00045	0	0.29	0.41
191	1	0	0	0.29	0.41
192	1	0	0	0.29	0.41
193	1	0	0	0.29	0.41
194	1	0	0	0.29	0.41
195	1	0	0	0.29	0.41
196	1	0	0	0.29	0.41
197	1	0	0	0.29	0.41
198	1	0	0	0.29	0.41
199	1	0	0	0.29	0.41
200	1	0	0	0.29	0.41
201	1	0	0	0.29	0.41
202	1	0	0	0.29	0.41
203	1	0	0	0.29	0.41
204	1	0	0	0.29	0.41
205	1	0	0	0.29	0.41
206	1	0	0	0.29	0.41
207	0	1	1	0.097	0.091
208	1	0	0	0.29	0.41
209	1	0	0	0.29	0.41
210	1	0	0	0.29	0.41
211	1	0	0	0.29	0.41
212	0	1	1	0.097	0.091
213	1	0	0	0.29	0.41
214	1	0	0	0.29	0.41
215	1	0	0	0.29	0.41
216	1	0	0	0.29	0.41
217	1	0	0	0.29	0.41
218	1	0	0	0.29	0.41
219	0	1	1	0.097	0.091
220	0	1	1	0.097	0.091
