SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
65	0	0.22	0.22	0.0001	0.013	0	0	0.097	0.0001	0.22	0.013	0	1.3e-05	0.22	0	0	0	9	0.19
66	8.4e-05	0.18	0.18	0.021	0.06	0	0.038	0.08	0.021	0.18	0.058	0	0	0.18	8.4e-05	0	0	9	0.19
67	0.00055	0.0012	0.0012	0.29	0.14	0	0.14	0.00052	0.29	0.0012	0.14	0	0	0.0012	0.00055	0	0	3	0.33
68	0.0005	0.076	0.076	0.038	0.28	0	0.035	0.033	0.038	0.076	0.27	0	0	0.076	0.0005	0	0	4	0.26
69	1.3e-06	0.18	0.18	0.011	0.081	0	0.0024	0.081	0.011	0.18	0.078	0	1.1e-05	0.18	1.3e-06	0	0	9	0.19
70	1.9e-05	0.15	0.15	0.042	0.11	0	0.02	0.068	0.042	0.15	0.1	0	0	0.15	1.9e-05	0	0	9	0.19
71	0.00063	0.056	0.056	0.047	0.32	0	0.023	0.025	0.047	0.056	0.31	0	0	0.056	0.00063	0	0	4	0.26
72	0	0.23	0.23	0	1.6e-05	0	0	0.1	0	0.23	1.5e-05	0	7.6e-05	0.23	0	0	0	9	0.19
73	0.00078	0.022	0.022	0.032	0.42	0	0.018	0.0096	0.032	0.022	0.4	0	0	0.022	0.00078	0	0	4	0.26
74	0.00019	0.16	0.16	0.039	0.094	0	0.029	0.071	0.039	0.16	0.09	0	0	0.16	0.00019	0	0	9	0.19
75	0.00019	0.15	0.15	0.017	0.13	0	0.043	0.067	0.017	0.15	0.12	0	0	0.15	0.00019	0	0	9	0.19
76	0.00015	0.16	0.16	0.014	0.11	0	0.043	0.071	0.014	0.16	0.1	0	0	0.16	0.00015	0	0	9	0.19
77	1.2e-06	0.2	0.2	0.039	0.0035	0	0.025	0.089	0.039	0.2	0.0034	0	0	0.2	1.2e-06	0	0	9	0.19
78	5e-05	0.18	0.18	0.031	0.058	0	0.034	0.079	0.031	0.18	0.055	0	0	0.18	5e-05	0	0	9	0.19
79	0.00013	0.16	0.16	0.032	0.098	0	0.038	0.07	0.032	0.16	0.094	0	0	0.16	0.00013	0	0	9	0.19
80	0.00075	0.0082	0.0082	0.2	0.27	0	0.047	0.0036	0.2	0.0082	0.26	0	0	0.0082	0.00075	0	0	4	0.26
81	0.0003	0.12	0.12	0.0099	0.21	0	0.045	0.051	0.0099	0.12	0.2	0	0	0.12	0.0003	0	0	4	0.26
82	9.9e-05	0.18	0.18	0.016	0.063	0	0.024	0.082	0.016	0.18	0.061	0	0.00013	0.18	9.9e-05	0	0	9	0.19
83	0.00016	0.15	0.15	0.0054	0.13	0	0.049	0.067	0.0054	0.15	0.13	0	0	0.15	0.00016	0	0	9	0.19
84	0	0.13	0.13	0.014	0.19	0	0.00055	0.059	0.014	0.13	0.18	0	0	0.13	0	0	0	4	0.26
85	9.7e-05	0.16	0.16	0.033	0.1	0	0.03	0.07	0.033	0.16	0.097	0	4e-06	0.16	9.7e-05	0	0	9	0.19
86	1.3e-05	0.2	0.2	0.046	0.0038	0	0.024	0.087	0.046	0.2	0.0036	0	0	0.2	1.3e-05	0	0	9	0.19
87	0.00054	0.076	0.076	0.094	0.19	0	0.098	0.034	0.094	0.076	0.18	0	0	0.076	0.00054	0	0	4	0.26
88	0.00065	0.025	0.025	0.17	0.22	0	0.12	0.011	0.17	0.025	0.21	0	0	0.025	0.00065	0	0	4	0.26
89	0.0007	0.035	0.035	0.092	0.32	0	0.029	0.015	0.092	0.035	0.31	0	0	0.035	0.0007	0	0	4	0.26
90	0.00021	0.15	0.15	0.034	0.12	0	0.044	0.065	0.034	0.15	0.12	0	0	0.15	0.00021	0	0	9	0.19
91	0.00077	0.03	0.03	0.035	0.4	0	0.013	0.013	0.035	0.03	0.38	0	0	0.03	0.00077	0	0	4	0.26
92	0.00031	0.12	0.12	0.033	0.18	0	0.043	0.053	0.033	0.12	0.17	0	0	0.12	0.00031	0	0	4	0.26
93	1.5e-06	0.21	0.21	0.024	0.0024	0	0.027	0.092	0.024	0.21	0.0023	0	0	0.21	1.5e-06	0	0	9	0.19
94	0.00016	0.17	0.17	0.04	0.077	0	0.03	0.073	0.04	0.17	0.074	0	0	0.17	0.00016	0	0	9	0.19
95	0	0.22	0.22	0.00073	0.019	0	6.6e-05	0.095	0.00073	0.22	0.019	0	0.0041	0.22	0	0	0	9	0.19
96	0	0.22	0.22	5.4e-06	0.016	0	0	0.096	5.4e-06	0.22	0.015	0	0	0.22	0	0	0	9	0.19
97	1.8e-05	0.15	0.15	0.085	0.059	0	0.046	0.067	0.085	0.15	0.056	0	0	0.15	1.8e-05	0	0	9	0.19
98	0	0.19	0.19	0.0064	0.079	0	0.00073	0.083	0.0064	0.19	0.075	0	1e-05	0.19	0	0	0	9	0.19
99	2.9e-05	0.19	0.19	0.01	0.023	0	0.084	0.085	0.01	0.19	0.022	0	0	0.19	2.9e-05	0	0	9	0.19
100	0	0.098	0.098	0.033	0.25	0	0.0023	0.044	0.033	0.098	0.24	0	0	0.098	0	0	0	4	0.26
101	0	0.18	0.18	0.0039	0.093	0	0.00013	0.081	0.0039	0.18	0.089	0	0	0.18	0	0	0	9	0.19
102	0	0.22	0.22	8.4e-06	0.007	0	0	0.098	8.4e-06	0.22	0.0067	0	0	0.22	0	0	0	9	0.19
103	0	0.2	0.2	0.00088	0.045	0	1.4e-05	0.091	0.00088	0.2	0.044	0	0	0.2	0	0	0	9	0.19
104	0	0.22	0.22	6.4e-06	0.0048	0	0	0.099	6.4e-06	0.22	0.0046	0	1.3e-05	0.22	0	0	0	9	0.19
105	0	0.22	0.22	0	0.00039	0	0	0.099	0	0.22	0.00038	0	0	0.22	0	0	0	9	0.19
106	0	0.2	0.2	7.6e-05	0.05	0	0	0.09	7.6e-05	0.2	0.047	0	0	0.2	0	0	0	9	0.19
107	0	0.21	0.21	0	0.00068	0	0	0.093	0	0.21	0.00065	0	0.063	0.21	0	0	0	9	0.19
108	0	0.22	0.22	2.4e-05	0.0061	0	0	0.098	2.4e-05	0.22	0.0058	0	0.00034	0.22	0	0	0	9	0.19
109	0.00015	0.16	0.16	0.036	0.067	0	0.071	0.072	0.036	0.16	0.064	0	0	0.16	0.00015	0	0	9	0.19
110	2.3e-05	0.19	0.19	0.024	0.017	0	0.072	0.084	0.024	0.19	0.016	0	0	0.19	2.3e-05	0	0	9	0.19
111	0	0.2	0.2	0.0011	0.047	0	2.5e-05	0.09	0.0011	0.2	0.045	0	2.2e-06	0.2	0	0	0	9	0.19
112	0.00081	0.091	0.091	0.042	0.22	0	0.073	0.04	0.042	0.091	0.21	0	0	0.091	0.00081	0	0	4	0.26
113	0	0.22	0.22	0	0.00051	0	0	0.099	0	0.22	0.00049	0	4.3e-05	0.22	0	0	0	9	0.19
114	0	0.22	0.22	0.00063	0.02	0	3.9e-05	0.095	0.00063	0.22	0.02	0	0.0013	0.22	0	0	0	9	0.19
115	0	0.22	0.22	3.2e-05	0.0056	0	0	0.098	3.2e-05	0.22	0.0054	0	0.0022	0.22	0	0	0	9	0.19
116	0	0.22	0.22	0	0.0084	0	0	0.098	0	0.22	0.0081	0	0	0.22	0	0	0	9	0.19
117	0.00041	0.14	0.14	0.015	0.15	0	0.084	0.06	0.015	0.14	0.14	0	0	0.14	0.00041	0	0	4	0.26
118	0	0.2	0.2	0.0001	0.046	0	0	0.091	0.0001	0.2	0.044	0	0	0.2	0	0	0	9	0.19
119	0	0.22	0.22	0.00042	0.021	0	1.3e-05	0.095	0.00042	0.22	0.02	0	0.00022	0.22	0	0	0	9	0.19
120	2.9e-05	0.17	0.17	0.066	0.034	0	0.056	0.074	0.066	0.17	0.032	0	0	0.17	2.9e-05	0	0	9	0.19
121	0.00019	0.16	0.16	0.024	0.077	0	0.079	0.072	0.024	0.16	0.073	0	0	0.16	0.00019	0	0	9	0.19
122	0.0012	0.0037	0.0037	0.22	0.11	0	0.31	0.0016	0.22	0.0037	0.11	0	0	0.0037	0.0012	0	0	6	0.4
123	0.0003	0.15	0.15	0.032	0.1	0	0.075	0.065	0.032	0.15	0.1	0	0	0.15	0.0003	0	0	9	0.19
124	1.5e-05	0.19	0.19	0.018	0.013	0	0.074	0.086	0.018	0.19	0.013	0	0	0.19	1.5e-05	0	0	9	0.19
125	0.00077	0.11	0.11	0.072	0.14	0	0.12	0.047	0.072	0.11	0.13	0	0	0.11	0.00077	0	0	4	0.26
126	0.00019	0.16	0.16	0.037	0.078	0	0.071	0.07	0.037	0.16	0.074	0	0	0.16	0.00019	0	0	9	0.19
127	0.0003	0.15	0.15	0.018	0.11	0	0.082	0.067	0.018	0.15	0.1	0	0	0.15	0.0003	0	0	9	0.19
128	0.00038	0.1	0.1	0.019	0.24	0	0.041	0.045	0.019	0.1	0.23	0	0	0.1	0.00038	0	0	4	0.26
129	0.00026	0.11	0.11	0.0023	0.24	0	0.052	0.048	0.0023	0.11	0.23	0	0	0.11	0.00026	0	0	4	0.26
130	0.00015	0.17	0.17	0.06	0.049	0	0.024	0.076	0.06	0.17	0.047	0	0	0.17	0.00015	0	0	9	0.19
131	0.00026	0.14	0.14	0.043	0.13	0	0.025	0.064	0.043	0.14	0.12	0	0	0.14	0.00026	0	0	9	0.19
132	7.8e-05	0.18	0.18	0.0048	0.078	0	0.048	0.079	0.0048	0.18	0.074	0	0	0.18	7.8e-05	0	0	9	0.19
133	0.00067	0.025	0.025	0.15	0.27	0	0.061	0.011	0.15	0.025	0.26	0	0	0.025	0.00067	0	0	4	0.26
134	0.00057	0.063	0.063	0.051	0.3	0	0.033	0.028	0.051	0.063	0.29	0	0	0.063	0.00057	0	0	4	0.26
135	1e-05	0.21	0.21	0.0076	0.012	0	0.02	0.094	0.0076	0.21	0.012	0	1.2e-05	0.21	1e-05	0	0	9	0.19
136	3.7e-05	0.19	0.19	0.014	0.037	0	0.04	0.086	0.014	0.19	0.035	0	0	0.19	3.7e-05	0	0	9	0.19
137	3.8e-06	0.091	0.091	0.096	0.2	0	0.02	0.04	0.096	0.091	0.19	0	0	0.091	3.8e-06	0	0	4	0.26
138	1.7e-05	0.15	0.15	0.086	0.053	0	0.046	0.068	0.086	0.15	0.051	0	0	0.15	1.7e-05	0	0	9	0.19
139	0	0.066	0.066	0.021	0.34	0	0.0003	0.029	0.021	0.066	0.32	0	0	0.066	0	0	0	4	0.26
140	0	0.22	0.22	0.0002	0.011	0	7.2e-06	0.097	0.0002	0.22	0.011	0	0.0047	0.22	0	0	0	9	0.19
141	0	0.04	0.04	0.16	0.25	0	0.0052	0.017	0.16	0.04	0.24	0	0	0.04	0	0	0	4	0.26
142	0	0.073	0.073	0.0066	0.34	0	1.4e-05	0.032	0.0066	0.073	0.32	0	0	0.073	0	0	0	4	0.26
143	0	0.22	0.22	4.2e-06	0.0055	0	0	0.099	4.2e-06	0.22	0.0052	0	0	0.22	0	0	0	9	0.19
144	0	0.22	0.22	0	0.005	0	0	0.099	0	0.22	0.0048	0	0	0.22	0	0	0	9	0.19
145	0	0.18	0.18	0.0073	0.09	0	0.00075	0.081	0.0073	0.18	0.086	0	3.8e-06	0.18	0	0	0	9	0.19
146	0	0.11	0.11	0.03	0.24	0	0.0021	0.046	0.03	0.11	0.23	0	0	0.11	0	0	0	4	0.26
147	0.00023	0.16	0.16	0.027	0.088	0	0.077	0.069	0.027	0.16	0.084	0	0	0.16	0.00023	0	0	9	0.19
148	0	0.014	0.014	0.079	0.4	0	0.0011	0.0062	0.079	0.014	0.38	0	0	0.014	0	0	0	4	0.26
149	0	0.085	0.085	0.046	0.27	0	0.0041	0.038	0.046	0.085	0.26	0	0	0.085	0	0	0	4	0.26
150	0	0.16	0.16	0.011	0.13	0	0.00078	0.072	0.011	0.16	0.12	0	0	0.16	0	0	0	9	0.19
151	0	0.17	0.17	0.0059	0.12	0	0.00019	0.074	0.0059	0.17	0.12	0	0	0.17	0	0	0	9	0.19
152	0	0.22	0.22	0	0.0049	0	0	0.099	0	0.22	0.0047	0	0	0.22	0	0	0	9	0.19
153	2.5e-06	0.2	0.2	0.029	0.0057	0	0.029	0.09	0.029	0.2	0.0055	0	0	0.2	2.5e-06	0	0	9	0.19
154	2.5e-05	0.17	0.17	0.027	0.097	0	0.016	0.074	0.027	0.17	0.093	0	3.9e-06	0.17	2.5e-05	0	0	9	0.19
155	0.00029	0.13	0.13	0.017	0.19	0	0.043	0.055	0.017	0.13	0.18	0	0	0.13	0.00029	0	0	4	0.26
156	4.5e-05	0.19	0.19	0.0061	0.051	0	0.046	0.084	0.0061	0.19	0.049	0	0	0.19	4.5e-05	0	0	9	0.19
157	0	0.17	0.17	0.0011	0.13	0	1.6e-06	0.074	0.0011	0.17	0.12	0	0	0.17	0	0	0	9	0.19
158	0.00011	0.16	0.16	0.035	0.1	0	0.034	0.069	0.035	0.16	0.099	0	0	0.16	0.00011	0	0	9	0.19
159	0.00011	0.17	0.17	0.011	0.087	0	0.043	0.076	0.011	0.17	0.083	0	0	0.17	0.00011	0	0	9	0.19
160	0	0.22	0.22	3.7e-05	0.01	0	0	0.098	3.7e-05	0.22	0.01	0	2.2e-06	0.22	0	0	0	9	0.19
161	0.00041	0.088	0.088	0.012	0.28	0	0.041	0.039	0.012	0.088	0.27	0	0	0.088	0.00041	0	0	4	0.26
162	2e-05	0.16	0.16	0.036	0.11	0	0.018	0.069	0.036	0.16	0.1	0	0	0.16	2e-05	0	0	9	0.19
163	0	0	0	0	0	0	0	0	0	0	0	0	6.5e-06	0	0	0.5	0.5	15	0
164	0.0007	0.072	0.072	0.1	0.18	0	0.13	0.032	0.1	0.072	0.17	0	0	0.072	0.0007	0	0	4	0.26
165	8.3e-05	0.17	0.17	0.031	0.082	0	0.034	0.074	0.031	0.17	0.079	0	0	0.17	8.3e-05	0	0	9	0.19
166	0.00016	0.16	0.16	0.03	0.1	0	0.035	0.07	0.03	0.16	0.098	0	0	0.16	0.00016	0	0	9	0.19
167	0.00022	0.14	0.14	0.014	0.15	0	0.043	0.062	0.014	0.14	0.15	0	0	0.14	0.00022	0	0	4	0.26
168	0	0.22	0.22	0.00015	0.0094	0	4.3e-06	0.097	0.00015	0.22	0.009	0	0.0022	0.22	0	0	0	9	0.19
169	0.00035	0.11	0.11	0.025	0.21	0	0.041	0.049	0.025	0.11	0.2	0	0	0.11	0.00035	0	0	4	0.26
170	0.00048	0.08	0.08	0.039	0.27	0	0.036	0.035	0.039	0.08	0.26	0	0	0.08	0.00048	0	0	4	0.26
171	0	0.2	0.2	0.0024	0.058	0	0.0001	0.088	0.0024	0.2	0.056	0	0	0.2	0	0	0	9	0.19
172	0.00016	0.16	0.16	0.019	0.11	0	0.04	0.07	0.019	0.16	0.1	0	0	0.16	0.00016	0	0	9	0.19
173	0.00064	0.0068	0.0068	0.23	0.2	0	0.13	0.003	0.23	0.0068	0.19	0	0	0.0068	0.00064	0	0	3	0.33
174	0	0.19	0.19	0.0044	0.065	0	0.00036	0.086	0.0044	0.19	0.062	0	5.2e-06	0.19	0	0	0	9	0.19
175	1.4e-05	0.18	0.18	0.045	0.037	0	0.029	0.081	0.045	0.18	0.035	0	0	0.18	1.4e-05	0	0	9	0.19
176	0	0.13	0.13	0.012	0.21	0	0.00024	0.057	0.012	0.13	0.2	0	0	0.13	0	0	0	4	0.26
177	1.1e-05	0.2	0.2	0.032	0.018	0	0.032	0.086	0.032	0.2	0.018	0	0	0.2	1.1e-05	0	0	9	0.19
178	3.2e-05	0.19	0.19	0.025	0.036	0	0.036	0.084	0.025	0.19	0.034	0	0	0.19	3.2e-05	0	0	9	0.19
179	0.00011	0.17	0.17	0.023	0.086	0	0.039	0.074	0.023	0.17	0.082	0	0	0.17	0.00011	0	0	9	0.19
180	4.4e-05	0.17	0.17	0.037	0.073	0	0.031	0.075	0.037	0.17	0.07	0	0	0.17	4.4e-05	0	0	9	0.19
181	1.1e-05	0.18	0.18	0.052	0.047	0	0.026	0.077	0.052	0.18	0.045	0	0	0.18	1.1e-05	0	0	9	0.19
182	0	0.21	0.21	0.0013	0.033	0	7.1e-05	0.093	0.0013	0.21	0.031	0	5.1e-05	0.21	0	0	0	9	0.19
183	0	0.19	0.19	0.0032	0.079	0	9.6e-05	0.083	0.0032	0.19	0.076	0	0	0.19	0	0	0	9	0.19
184	0	0.22	0.22	3.3e-06	0.0015	0	0	0.097	3.3e-06	0.22	0.0014	0	0.022	0.22	0	0	0	9	0.19
185	1.6e-06	0.18	0.18	0.073	0.02	0	0.021	0.079	0.073	0.18	0.019	0	0	0.18	1.6e-06	0	0	9	0.19
186	0	0.22	0.22	0.00024	0.014	0	6e-06	0.097	0.00024	0.22	0.014	0	0.00028	0.22	0	0	0	9	0.19
187	3.1e-05	0.19	0.19	0.051	0.0079	0	0.025	0.085	0.051	0.19	0.0076	0	0	0.19	3.1e-05	0	0	9	0.19
188	0.00012	0.17	0.17	0.021	0.079	0	0.039	0.076	0.021	0.17	0.076	0	0	0.17	0.00012	0	0	9	0.19
189	0.00023	0.19	0.19	0.0072	0.055	0	0.02	0.085	0.0072	0.19	0.053	0	0	0.19	0.00023	0	0	9	0.19
190	0.00066	0.05	0.05	0.049	0.34	0	0.021	0.022	0.049	0.05	0.32	0	0	0.05	0.00066	0	0	4	0.26
191	0.00062	0.052	0.052	0.049	0.33	0	0.029	0.023	0.049	0.052	0.31	0	0	0.052	0.00062	0	0	4	0.26
192	0.0002	0.15	0.15	0.013	0.14	0	0.044	0.065	0.013	0.15	0.14	0	0	0.15	0.0002	0	0	9	0.19
193	0.0011	0.022	0.022	0.17	0.16	0	0.25	0.0097	0.17	0.022	0.15	0	0	0.022	0.0011	0	0	6	0.4
194	0.00018	0.15	0.15	0.022	0.12	0	0.042	0.068	0.022	0.15	0.11	0	0	0.15	0.00018	0	0	9	0.19
195	0	0.18	0.18	0.0088	0.1	0	0.00076	0.078	0.0088	0.18	0.097	0	0	0.18	0	0	0	9	0.19
196	5.2e-05	0.18	0.18	0.033	0.062	0	0.034	0.078	0.033	0.18	0.06	0	0	0.18	5.2e-05	0	0	9	0.19
197	0	0.22	0.22	1.1e-05	0.018	0	0	0.096	1.1e-05	0.22	0.017	0	0	0.22	0	0	0	9	0.19
198	4.7e-06	0.19	0.19	0.045	0.013	0	0.027	0.085	0.045	0.19	0.013	0	0	0.19	4.7e-06	0	0	9	0.19
199	5.7e-05	0.19	0.19	0.017	0.053	0	0.04	0.082	0.017	0.19	0.051	0	0	0.19	5.7e-05	0	0	9	0.19
200	2.7e-05	0.2	0.2	0.011	0.033	0	0.041	0.087	0.011	0.2	0.031	0	0	0.2	2.7e-05	0	0	9	0.19
201	0	0.23	0.23	0	1e-05	0	0	0.1	0	0.23	9.7e-06	0	4.3e-06	0.23	0	0	0	9	0.19
