SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
45	0.63	0.37	0	0	0	0	0	0	0	0.57	0.52
46	0.00012	1	0	0	0	0	0	0	1	0.38	0.29
47	0	0	0	1	0.00099	1.5e-05	0	0	3	0.084	0
48	0	0	0.0078	0	0	0.0023	0.99	0	6	0	0.097
49	1.5e-06	1	0	0	0	0	0	0	1	0.38	0.29
50	0	0	0	0	0	1	0	0	5	0.084	0.13
51	0	0	0	1	0	0	0	0	3	0.084	0
52	0.64	0.36	0	0	0	0	0	0.00095	0	0.57	0.52
53	0	0	0	0	0	1	0	0	5	0.084	0.13
54	0	0	0	1	0	0	0	0	3	0.084	0
55	0.022	0.96	0	0	0	0	0	0.021	1	0.38	0.29
56	0	0	1	0	0	0	3.1e-06	0	2	0	0.23
57	0	7.8e-06	0	1	5.8e-05	1.8e-06	0	0	3	0.084	0
58	0.36	0.64	0	0	0	0	0	7.7e-05	1	0.38	0.29
59	2.1e-06	0.0052	0.96	0	0	0.025	0.0088	0.00086	2	0	0.23
60	0	0	0	0	0	1	0	0	5	0.084	0.13
61	0.02	0.7	0	0	0	0	0	0.28	1	0.38	0.29
62	0.07	0.86	0	0	0	0	0	0.074	1	0.38	0.29
63	0.45	0.55	0	0	0	0	0	0.00057	1	0.38	0.29
64	0	0	0	0	0.45	0.55	0	0	5	0.084	0.13
65	0.0072	0.75	0	0	0	0	0	0.24	1	0.38	0.29
66	0	0.0015	0	0.99	0.0072	0	0	0	3	0.084	0
67	0	0	0	0	1	0	0	0	4	0.25	0.032
68	0.75	0.25	0	0	0	0	0	0	0	0.57	0.52
69	0	0.0017	0	1	0.0026	0.00016	0	0	3	0.084	0
70	0.28	0.72	0	0	0	0	0	0	1	0.38	0.29
71	0.63	0.37	0	0	0	0	0	0	0	0.57	0.52
72	1	0.0039	0	0	0	0	0	0.00023	0	0.57	0.52
73	0.0021	0.98	0	0	0	0	0	0.014	1	0.38	0.29
74	0	0	5.9e-06	0	0	0	1	0	6	0	0.097
75	0	0.97	0	0.00015	0.029	0	0	0	1	0.38	0.29
76	0.46	0.53	0	0	0	0	0	0.0048	1	0.38	0.29
77	0	0	0	1	0	0	0	0	3	0.084	0
78	0	0.17	0	0	0	0	0	0.83	7	0.28	0.47
79	0	0	0	1	1.9e-06	1.8e-06	0	0	3	0.084	0
80	1	3.9e-05	0	0	0	0	0	0	0	0.57	0.52
81	0.99	0.0096	0	0	0	0	0	0	0	0.57	0.52
82	0.87	0.13	0	0	0	0	0	0.00031	0	0.57	0.52
83	0	1	0	0	0.0015	0	0	0	1	0.38	0.29
84	0	0	0	0	1	0	0	0	4	0.25	0.032
85	0.82	0.18	0	0	0	0	0	1.6e-06	0	0.57	0.52
86	0	0	0	0	0	1	0	0	5	0.084	0.13
87	0	0	0.53	0	0	0.016	0.46	0	2	0	0.23
88	0	0	0	0	0	1	0	0	5	0.084	0.13
89	0.74	0.26	0	0	0	0	0	0	0	0.57	0.52
90	0	0	0	0.99	0.0064	0.00018	0	0	3	0.084	0
91	0	0	0	0.97	0.026	7.7e-05	0	0	3	0.084	0
92	0.11	0.89	0	0	0	0	0	0	1	0.38	0.29
93	0	0	0	0.97	0.034	0	0	0	3	0.084	0
94	0.54	0.46	0	0	0	0	0	0	0	0.57	0.52
95	0	0	0	1	1.2e-05	2.2e-06	0	0	3	0.084	0
96	0	0	0.16	0	0	0.011	0.83	0	6	0	0.097
97	0	1.7e-05	0	0	8.8e-06	1	0	0	5	0.084	0.13
98	0	0.00074	0	1	0.0011	8.5e-06	0	0	3	0.084	0
99	0	0.0074	0	0	0	0	0	0.99	7	0.28	0.47
100	0	1	0	0	0.0044	0	0	0	1	0.38	0.29
101	0	0	0	1	6.4e-05	0	0	0	3	0.084	0
102	0.0037	1	0	0	0	0	0	0	1	0.38	0.29
103	0	0	0	0	1	0	0	0	4	0.25	0.032
104	0.029	0.97	0	0	0	0	0	0	1	0.38	0.29
105	0.39	0.61	0	0	0	0	0	1.6e-06	1	0.38	0.29
106	0	0	0	1	0	0	0	0	3	0.084	0
107	0	1	0	0	1.4e-06	0	0	0	1	0.38	0.29
108	0.0055	0.99	0	0	0	0	0	0	1	0.38	0.29
109	0	0.033	0	0.95	0.021	0.00031	0	0	3	0.084	0
110	0	3.1e-05	0	1	0.0004	0.00021	0	0	3	0.084	0
111	0	0	0	0	1	0	0	0	4	0.25	0.032
112	0	0.12	0	0	0	0	0	0.88	7	0.28	0.47
113	1	0	0	0	0	0	0	0	0	0.57	0.52
114	1	0	0	0	0	0	0	0	0	0.57	0.52
115	0	0	0.9	0	0	0.00031	0.096	0	2	0	0.23
116	0	0	0	0	1	0	0	0	4	0.25	0.032
117	0	0	0	0	1	0	0	0	4	0.25	0.032
118	0	0	0	1	0.00017	4.7e-06	0	0	3	0.084	0
119	0	0	0.97	0	0	0.00035	0.025	0	2	0	0.23
120	0	0	0	1	0	0	0	0	3	0.084	0
121	0	1.5e-05	0	1	0.00017	1.2e-05	0	0	3	0.084	0
122	0.69	0.31	0	0	0	0	0	0	0	0.57	0.52
123	0	1	0	0	0.0024	0	0	0	1	0.38	0.29
124	0.25	0.75	0	0	0	0	0	0	1	0.38	0.29
125	5.4e-06	0.13	0	0	0	0	0	0.87	7	0.28	0.47
126	0	0	0	0	0.0066	0.99	0	0	5	0.084	0.13
127	0	0	0	1	0	0	0	0	3	0.084	0
128	0	0	0	0	6.6e-05	1	0	0	5	0.084	0.13
129	0.98	0.016	0	0	0	0	0	5.2e-06	0	0.57	0.52
130	0.68	0.32	0	0	0	0	0	0	0	0.57	0.52
131	0.4	0.6	0	0	0	0	0	2.1e-05	1	0.38	0.29
132	0.97	0.03	0	0	0	0	0	0	0	0.57	0.52
133	0.92	0.083	0	0	0	0	0	9.6e-05	0	0.57	0.52
134	0	0	0	1	2.6e-06	3.2e-06	0	0	3	0.084	0
135	0	0.0036	0	0	0	0	0	1	7	0.28	0.47
136	0	0	0	1	0	0	0	0	3	0.084	0
137	0.56	0.44	0	0	0	0	0	4.2e-05	0	0.57	0.52
138	0	1	0	0	0.0027	0	0	0	1	0.38	0.29
139	0.017	0.98	0	0	0	0	0	0	1	0.38	0.29
140	0	0	0	1	0	0	0	0	3	0.084	0
141	0	0	0	0	1	0	0	0	4	0.25	0.032
142	0.15	0.85	0	0	0	0	0	0	1	0.38	0.29
143	0.0079	0.99	0	0	0	0	0	0.0014	1	0.38	0.29
144	0	0	0	1	0	0	0	0	3	0.084	0
145	0	0.13	0	0.81	0.056	0.0009	0	0	3	0.084	0
146	0.00023	1	0	0	0	0	0	0	1	0.38	0.29
147	0	0	0	0	0	1	0	0	5	0.084	0.13
148	0	0	0	0	0	1	0	0	5	0.084	0.13
149	0	0	0	1	0	0	0	0	3	0.084	0
150	0.00073	0.97	0	0	0	0	0	0.034	1	0.38	0.29
151	0	0.025	0	0	0	0	0	0.98	7	0.28	0.47
152	0.94	0.063	0	0	0	0	0	0	0	0.57	0.52
153	0	0.0029	0	0	0	0	0	1	7	0.28	0.47
154	0.58	0.42	0	0	0	0	0	0.00017	0	0.57	0.52
155	0	0.87	0	0	0	0	0	0.13	1	0.38	0.29
156	0	0	1	0	0	0	3.1e-06	0	2	0	0.23
