SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
21	0	0	0.97	0	4.1e-06	0	0	0	0	0	0	0.00054	0	0.00016	0	0.03	0	0	2	0.13	0
22	0	0	0	0	0	0	0	0	0.0028	0.0007	0	0	0.00025	0	0.0029	0	0	0.99	17	0.62	0.48
23	0	0	0.99	0	0	0	0	0	0	0	0	0.00045	0	5.7e-06	0	0.014	0	0	2	0.13	0
24	0	0	0.99	0	0	0	0	0	0	0	0	2.2e-05	0	0	0	0.0077	0	0	2	0.13	0
25	2.8e-06	0.72	0	0	0	0	0	0.28	0	1.5e-05	0	0	2.1e-05	0	0	0	0	0	1	0.21	0.55
26	0.26	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	2	0.13	0
27	0.14	0	0.85	0	0	0	0	0	0	7e-06	0	2.4e-05	0	5.4e-06	0	0.0071	0	0	2	0.13	0
28	0.2	0	0.8	0	0	0	0	0	0	0	0	2.4e-06	0	0	0	0.0026	0	0	2	0.13	0
29	0	0.096	0	0	0	0	0	0.83	0	0.075	0	0	2.5e-05	0	0	0	0	0	7	0.28	0.47
30	0.0039	0	0	0.014	0.027	3.8e-05	0	0	0	0	0.0024	0	0	2.2e-05	0	0	0.95	0	16	0	0.29
31	0	0	0	0	0	0	0	0	0.021	0.96	0	0	0	0	0.0011	0	0	0.014	9	0.38	0.29
32	0.53	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0.00089	0	0	0	0.084	0.29
33	0	0	0	0	0	0	0	0	0.0022	1	0	0	9.4e-06	0	0.00029	0	0	0.002	9	0.38	0.29
34	2.6e-06	0.085	0	0	0	0	0	0.91	0	0.0049	0	0	2.8e-06	0	0	0	0	0	7	0.28	0.47
35	0.84	0	0	0	0.096	0.04	0	0	0	2.5e-05	0.0085	0	0	0.018	0	0	0	0	0	0.084	0.29
36	0.0039	0	0	0	0.0039	0.058	1.4e-06	0	0	6e-06	0.00035	0	0	0.93	0	0.00039	0	0	13	0.13	0.13
37	0	0	0	0	0	0	0	0	0.2	0.41	0	0	0.0034	0	0.32	0	0	0.06	9	0.38	0.29
38	0.13	0	0.86	0	0	0	0	0	0	1e-05	0	3.3e-05	0	0	0	0.0034	0	0	2	0.13	0
39	0.00011	0	0	0	0.00036	0.016	0	0	0	0	3.2e-05	0	0	0.98	0	0.0063	0	0	13	0.13	0.13
40	5.5e-05	0.0046	0	0	0	0	0	0.018	0.02	0.75	0	0	0.054	0	0.11	0	0	0.04	9	0.38	0.29
41	0	0	0.99	0	0	0	0	0	0	0	0	2.1e-06	0	0	0	0.0062	0	0	2	0.13	0
42	0	0	0	0	0	0	0	0	0.014	0.75	0	0	0.037	0	0.043	0	0	0.15	9	0.38	0.29
43	0.99	1.3e-06	0	0	0.0079	0.004	0	1.5e-06	0	0	0.0007	0	0	0.00015	0	0	0	0	0	0.084	0.29
44	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	2	0.13	0
45	0	0	0	0	0	0	0	0	0.12	0.33	0	0	0.021	0	0.27	0	0	0.26	9	0.38	0.29
46	0	0	0	0	0	0	0	0	0.001	1	0	0	0	0	2.9e-05	0	0	0.0029	9	0.38	0.29
47	0	0	0.99	0	0	0	0	0	0	0	0	0.00014	0	5.8e-06	0	0.014	0	0	2	0.13	0
48	0	0	0	0.99	0.005	0	0	0	0	0	0.00044	0	0	1.9e-05	0	0	5.6e-05	0	3	0	0.097
49	0	0	0	0	0	0	0	0	6.1e-05	1	0	0	0	0	0	0	0	3.6e-05	9	0.38	0.29
50	7.3e-06	0	0	0	0.013	0.0039	0	0	0	0	0.0012	0	0	0.97	0	0.0096	0	0	13	0.13	0.13
51	0.34	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	2	0.13	0
52	0	5.4e-06	0	0	0	0	0	0.00054	0.079	0.34	0	0	0.085	0	0.3	0	0	0.2	9	0.38	0.29
53	0.24	0	0	0	0.69	0.0037	0	0	0	0	0.061	0	0	0.0035	0	0	0	0	4	0.042	0.16
54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	2	0.13	0
55	0	0.0012	0	0	0	0	0	0.013	0.00096	0.95	0	0	0.023	0	0.015	0	0	0.0011	9	0.38	0.29
56	0.0002	0	0	2.5e-06	0.00012	0	0	0	0	0	1.1e-05	0	0	0	0	0	1	0	16	0	0.29
57	0.17	0	0.83	0	0	0	0	0	0	8.5e-06	0	2.6e-05	0	0	0	0.0041	0	0	2	0.13	0
58	0	0	0	0	0	0	0	3.7e-05	0.05	0.5	0	0	0.071	0	0.34	0	0	0.037	9	0.38	0.29
59	0.21	0.00011	0	0.0054	0.023	0.0027	0	0.00022	0	0.0022	0.0021	0	0	0.0019	0	0	0.75	0	16	0	0.29
60	0.0019	0	0	0	0.91	0.00043	0	0	0	0	0.081	0	0	0.0046	0	0	0	0	4	0.042	0.16
61	0	5.6e-05	0	0	0	0	0	0.18	3.2e-05	0.73	0	0	0.093	0	0.0018	0	0	0.0016	9	0.38	0.29
62	0	0.00018	0	0	0	0	0	0.044	0.00076	0.84	0	0	0.091	0	0.016	0	0	0.0067	9	0.38	0.29
63	0	3e-06	0	0	0	0	0	0.00032	0.046	0.5	0	0	0.11	0	0.3	0	0	0.047	9	0.38	0.29
64	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7e-05	0	1	0	0	15	0.13	0.032
65	0	3.3e-05	0	0	0	0	0	0.16	7.3e-06	0.78	0	0	0.062	0	0.0007	0	0	0.00029	9	0.38	0.29
66	0.0025	0	1	0	0	0	0	0	0	2.6e-05	0	0.00026	0	0	0	0.00027	0	0	2	0.13	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.13	0.032
68	0	0	0	0	0	0	0	0	0.26	0.096	0	0	0.0044	0	0.62	0	0	0.022	14	0.57	0.57
69	0.1	0	0.88	0	0	0	0	0	0	0.0012	0	0.0014	0	5.6e-05	0	0.013	0	0	2	0.13	0
70	0	0	0	0	0	0	0	0	0.00011	0.29	0	0	0.68	0	0.023	0	0	0.00036	12	0.49	0.52
71	0	0	0	0	0	0	0	0	0.21	0.1	0	0	0.0028	0	0.49	0	0	0.21	14	0.57	0.57
72	0	0	0	0	0	0	0	0.00014	0.066	0.004	0	0	0.29	0	0.52	0	0	0.12	14	0.57	0.57
73	0	2.5e-05	0	0	0	0	0	0.0083	1.2e-05	0.99	0	0	0.0037	0	0.00027	0	0	0.00039	9	0.38	0.29
74	0	0	0	1	2.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.097
75	1.7e-05	0	0.0082	0	0	0	0.00036	0	0	0.72	0	0.27	0	1e-06	0	0.00014	0	0	9	0.38	0.29
76	9.8e-06	0.0014	0	0	0	0	0	0.0026	0.05	0.48	0	0	0.12	0	0.26	0	0	0.094	9	0.38	0.29
77	0.1	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	2	0.13	0
78	0.0039	0.98	0	0	0	0	0	0.014	0	0.0049	0	0	0	0	0	0	0	0	1	0.21	0.55
79	0.28	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	2	0.13	0
80	0	0	0	0	0	0	0	0	0.15	6.3e-05	0	0	0.011	0	0.77	0	0	0.072	14	0.57	0.57
81	0	0	0	0	0	0	0	0	0.14	0.0067	0	0	0.042	0	0.78	0	0	0.03	14	0.57	0.57
82	0	0	0	0	0	0	0	0.0002	0.048	0.14	0	0	0.13	0	0.22	0	0	0.47	17	0.62	0.48
83	0	0	0	0	0	0	0	0	0	0.65	0	0.35	0	0	0	0	0	0	9	0.38	0.29
84	0	0	0	0	0	0	0.15	0	0	0	0	0	0	6.8e-05	0	0.85	0	0	15	0.13	0.032
85	0	0	0	0	0	0	0	0	0.086	0.14	0	0	0.22	0	0.45	0	0	0.11	14	0.57	0.57
86	2e-06	0	0	0	0.92	0	0	0	0	0	0.082	0	0	2.5e-06	0	0	0	0	4	0.042	0.16
87	0.00035	0	0	0.82	0.12	6.2e-05	0	0	0	0	0.01	0	0	0.00045	0	0	0.051	0	3	0	0.097
88	0	0	0	0	0.92	0	0	0	0	0	0.082	0	0	0	0	0	0	0	4	0.042	0.16
89	0	0	0	0	0	0	0	0	0.036	0.088	0	0	0.00042	0	0.025	0	0	0.85	17	0.62	0.48
90	0	0	0.97	0	0	0	0	0	0	0	0	0.0015	0	7.1e-05	0	0.025	0	0	2	0.13	0
91	0	0	0.97	0	0	0	0	0	0	0	0	0.0055	0	3.1e-05	0	0.02	0	0	2	0.13	0
92	0	0	0	0	0	0	0	0	0.0043	0.75	0	0	0.0066	0	0.0096	0	0	0.23	9	0.38	0.29
93	0	0	1	0	0	0	0	0	0	0	0	0.00023	0	0	0	8.4e-05	0	0	2	0.13	0
94	0	0	0	0	0	0	0	0	0.21	0.37	0	0	0.0015	0	0.21	0	0	0.2	9	0.38	0.29
95	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0.0088	0	0	2	0.13	0
96	2.4e-05	0	0	0.95	0.04	9e-06	0	0	0	0	0.0035	0	1.6e-05	0.00016	0	0	0.0053	0	3	0	0.097
97	0.081	0	0	0	0.17	0.08	1e-06	0	0	3.3e-05	0.015	0	0	0.65	0	0.00049	0	0	13	0.13	0.13
98	0.097	0	0.9	0	0	0	0	0	0	0.00047	0	0.00072	0	3.1e-06	0	0.0064	0	0	2	0.13	0
99	0	0.00037	0	0	0	0	0	0.99	0	0.012	0	0	0	0	0	0	0	0	7	0.28	0.47
100	0	0	8.7e-05	0	0	0	5.5e-05	0	0	0.77	0	0.23	0	0	0	0	0	0	9	0.38	0.29
101	0.00052	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1e-05	0	0	2	0.13	0
102	0	0	0	0	0	0	0	0	0.061	0.91	0	0	7.2e-05	0	0.027	0	0	0.00019	9	0.38	0.29
103	0	0	0	0	0	0	1.5e-05	0	0	0	0	1	0	0	0	0	0	0	11	0.34	0
104	0	0	0	0	0	0	0	0	0.019	0.94	0	0	0.0072	0	0.017	0	0	0.013	9	0.38	0.29
105	0	0	0	0	0	0	0	0	0.076	0.53	0	0	0.014	0	0.15	0	0	0.23	9	0.38	0.29
106	0.46	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	2	0.13	0
107	0	0	0	0	0	0	0	0	0	0.81	0	0.19	0	0	0	0	0	0	9	0.38	0.29
108	0	0	0	0	0	0	0	0	0.0024	0.99	0	0	0.00094	0	0.00093	0	0	0.0093	9	0.38	0.29
109	0.058	0	0.9	0	0	0	3.8e-06	0	0	0.013	0	0.011	0	0.00012	0	0.016	0	0	2	0.13	0
110	0.14	0	0.85	0	2e-06	0	0	0	0	2.8e-05	0	7.1e-05	0	7.3e-05	0	0.013	0	0	2	0.13	0
111	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.41	0.079
112	0.015	0.88	0	0	0	0	0	0.086	0	0.019	0	0	0	0	0	0	0	0	1	0.21	0.55
113	0	0	0	0	0	0	0	0	0.027	0	0	0	0.082	0	0.89	0	0	3.2e-05	14	0.57	0.57
114	0	0	0	0	0	0	0	0	0.17	0	0	0	0.043	0	0.76	0	0	0.026	14	0.57	0.57
115	9.9e-05	0	0	0.59	0.057	2.4e-06	0	0	0	0	0.0051	0	0	6.9e-06	0	0	0.35	0	3	0	0.097
116	0	0	5.6e-05	0	0	0	1.7e-06	0	0	0	0	1	0	0	0	0	0	0	11	0.34	0
117	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.34	0
118	0	0	0.99	0	0	0	0	0	0	0	0	3.2e-05	0	0	0	0.01	0	0	2	0.13	0
119	0.0011	0	0	0.082	0.023	6.6e-06	0	0	0	0	0.002	0	0	8.8e-06	0	0	0.89	0	16	0	0.29
120	0.33	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	2	0.13	0
121	0.13	0	0.86	0	0	0	0	0	0	1.3e-05	0	4e-05	0	4e-06	0	0.0067	0	0	2	0.13	0
122	0	0	0	0	0	0	0	0	0.15	0.19	0	0	0.03	0	0.49	0	0	0.14	14	0.57	0.57
123	0	0	3e-06	0	0	0	0	0	0	0.32	0	0.68	0	0	0	0	0	0	11	0.34	0
124	0	0	0	0	0	0	0	0	0.13	0.57	0	0	0.0035	0	0.22	0	0	0.075	9	0.38	0.29
125	4.2e-05	0.2	0	0	0	0	0	0.63	0	0.16	0	0	0.00018	0	1.8e-06	0	0	0	7	0.28	0.47
126	0	0	0	0	4.2e-06	5.7e-06	0	0	0	0	0	0	0	0.05	0	0.95	0	0	15	0.13	0.032
127	0.66	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0.084	0.29
128	0.00066	0	0	0	0.0096	0.022	0	0	0	0	0.00085	0	0	0.96	0	0.0039	0	0	13	0.13	0.13
129	0	0	0	0	0	0	0	4.3e-06	0.0055	0.022	0	0	0.52	0	0.096	0	0	0.35	12	0.49	0.52
130	0	0	0	0	0	0	0	0	0.13	0.29	0	0	0.019	0	0.27	0	0	0.29	17	0.62	0.48
131	0	0	0	0	0	0	0	9.3e-06	0.049	0.45	0	0	0.079	0	0.38	0	0	0.041	9	0.38	0.29
132	0	0	0	0	0	0	0	0	0.14	0.033	0	0	0.061	0	0.57	0	0	0.19	14	0.57	0.57
133	0	0	0	0	0	0	0	7.6e-05	0.034	0.11	0	0	0.27	0	0.26	0	0	0.34	17	0.62	0.48
134	0.28	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	2	0.13	0
135	0.81	0.18	0	0	0	0	0	0.0084	0	5e-05	0	0	0	0	0	0	0	0	0	0.084	0.29
136	0.77	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	2.9e-05	0	0	0	0.084	0.29
137	0	0	0	0	0	0	0	2.2e-05	0.11	0.38	0	0	0.043	0	0.31	0	0	0.16	9	0.38	0.29
138	0	0	9.4e-05	0	0	0	0.00019	0	0	0.83	0	0.17	0	0	0	0	0	0	9	0.38	0.29
139	0	0	0	0	0	0	0	0	5.6e-05	0.96	0	0	0.038	0	0.00028	0	0	0.005	9	0.38	0.29
140	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	2	0.13	0
141	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	2.3e-05	0	1	0	0	15	0.13	0.032
142	0	0	0	0	0	0	0	0	0.047	0.69	0	0	0.00041	0	0.031	0	0	0.23	9	0.38	0.29
143	0	1.9e-05	0	0	0	0	0	0.00084	0.00023	0.97	0	0	0.016	0	0.0076	0	0	9.6e-05	9	0.38	0.29
144	0.42	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	2	0.13	0
145	0.045	0	0.86	0	1.7e-06	5.2e-06	3.4e-05	0	0	0.047	0	0.032	0	0.00038	0	0.02	0	0	2	0.13	0
146	0	0	0	0	0	0	0	0	0.0025	1	0	0	0	0	0.00013	0	0	0.0013	9	0.38	0.29
147	0	0	0	0	0.92	0	0	0	0	0	0.082	0	0	0	0	0	0	0	4	0.042	0.16
148	0.17	0	0	0	0.039	0.26	0	0	0	0	0.0034	0	0	0.53	0	0	0	0	13	0.13	0.13
149	0.26	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	2	0.13	0
150	0	0.0068	0	0	0	0	0	0.021	1.5e-05	0.97	0	0	0.0033	0	0.00064	0	0	8.8e-06	9	0.38	0.29
151	0	0.017	0	0	0	0	0	0.94	0	0.04	0	0	1.2e-05	0	0	0	0	0	7	0.28	0.47
152	0	0	0	0	0	0	0	0	0.073	0.037	0	0	0.0014	0	0.079	0	0	0.81	17	0.62	0.48
153	0.81	0.079	0	0	0	2.3e-05	0	0.11	0	0.00055	0	0	0	0	0	0	0	0	0	0.084	0.29
154	0	0	0	0	0	0	0	9.6e-05	0.048	0.4	0	0	0.14	0	0.36	0	0	0.048	9	0.38	0.29
155	0	6.6e-05	0	0	0	0	0	0.086	0	0.91	0	0	0.00022	0	0	0	0	0	9	0.38	0.29
156	2.8e-05	0	0	1.7e-05	0.00076	0	0	0	0	0	6.8e-05	0	0	0	0	0	1	0	16	0	0.29
