SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
98	0.32	0.069	0	0.016	0	0	0	0	0.0074	0	0.59	0	0.00083	0.00055	0	0	10	0.084	0
99	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0.012	0.99	0	14	0.28	0.47
100	2.6e-05	5.8e-06	0	0	0	0	0	0	0	0	0	0	0.23	0.77	0	5.4e-05	13	0.38	0.29
101	0.81	0.18	0	0.0002	0	0	0	0	2.7e-05	0	0.0072	0	0	0	0	0	0	0.13	0
102	0	0	0	0	0.00021	0	0	0.036	0	0	0	6.3e-05	0	0.96	0	0	13	0.38	0.29
103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.5e-05	12	0.34	0
104	0	0	0	0	0.014	0	0	0.022	0	0	0	0.006	0	0.96	0	0	13	0.38	0.29
105	0	0	0	0	0.24	0	0	0.19	0	0	0	0.012	0	0.55	0	0	13	0.38	0.29
106	0.062	0.014	0	0.025	0	0	0	0	0.0003	0	0.9	0	0	0	0	0	10	0.084	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.81	0	0	13	0.38	0.29
108	0	0	0	0	0.0097	0	0	0.0012	0	0	0	0.00078	0	0.99	0	0	13	0.38	0.29
109	0.4	0.088	3.9e-05	0.012	0	0	0	0	0.023	0	0.44	0	0.016	0.019	0	5.4e-06	10	0.084	0
110	0.24	0.052	1.4e-05	0.019	0	0	2.1e-06	0	0.012	0	0.68	0	6.5e-05	2.6e-05	0	0	10	0.084	0
111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.41	0.079
112	0	0.28	0	0.002	0	0	0	0	0	0.61	0	0	0	0.019	0.082	0	9	0.21	0.55
113	0	0	0	0	2.8e-05	0	0	0.94	0	0	0	0.057	0	0	0	0	7	0.57	0.57
114	0	0	0	0	0.027	0	0	0.94	0	0	0	0.035	0	0	0	0	7	0.57	0.57
115	0	0	0	0	0	1	0.0038	0	0	0	0	0	0	0	0	0	5	0	0.16
116	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.7e-06	12	0.34	0
117	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.34	0
118	0.26	0	0	0	0	0	0	0	0.0089	0	0.73	0	2.7e-05	0	0	0	10	0.084	0
119	0	4.1e-06	8.7e-06	4.8e-05	0	0.99	0.0078	0	0	0	0	0	0	0	0	0	5	0	0.16
120	0.099	0.022	0	0.023	0	0	0	0	8.2e-05	0	0.86	0	0	0	0	0	10	0.084	0
121	0.26	0.057	0	0.018	0	0	0	0	0.0065	0	0.66	0	3.9e-05	1.3e-05	0	0	10	0.084	0
122	0	0	0	0	0.15	0	0	0.63	0	0	0	0.026	0	0.2	0	0	7	0.57	0.57
123	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.33	0	0	12	0.34	0
124	0	0	0	0	0.085	0	0	0.29	0	0	0	0.0032	0	0.62	0	0	13	0.38	0.29
125	0	0.004	0	6.3e-06	0	0	0	2.4e-06	0	0.16	0	0.00016	0	0.17	0.67	0	14	0.28	0.47
126	0	0	0.0019	0	0	0	4.9e-06	0	1	0	0	0	0	0	0	0	8	0.13	0.032
127	0.028	0.0062	0	0.026	0	0	0	0	4.5e-05	0	0.94	0	0	0	0	0	10	0.084	0
128	0	0.00089	0.97	0.00019	0	0	0.021	0	0.0077	0	0	0	0	0	0	0	2	0.13	0.16
129	0	0	0	0	0.39	0	0	0.13	0	0	0	0.46	0	0.024	4.6e-06	0	11	0.49	0.52
130	0	0	0	0	0.32	0	0	0.36	0	0	0	0.016	0	0.31	0	0	7	0.57	0.57
131	0	0	0	0	0.041	0	0	0.46	0	0	0	0.063	0	0.43	8.9e-06	0	7	0.57	0.57
132	0	0	0	0	0.2	0	0	0.72	0	0	0	0.05	0	0.033	0	0	7	0.57	0.57
133	0	0	0	0	0.35	0	0	0.32	0	0	0	0.22	0	0.11	7.6e-05	0	4	0.62	0.48
134	0.12	0.027	0	0.023	0	0	0	0	0.0023	0	0.82	0	0	0	0	0	10	0.084	0
135	0	0.8	0	0.089	0	0	0	0	0	0.1	0	0	0	3.9e-05	0.0064	0	1	0.13	0.29
136	0.016	0.0036	0	0.026	0	0	0	0	6.8e-06	0	0.95	0	0	0	0	0	10	0.084	0
137	0	0	0	0	0.17	0	0	0.4	0	0	0	0.037	0	0.39	2.2e-05	0	7	0.57	0.57
138	2.9e-05	6.3e-06	0	0	0	0	0	0	0	0	0	0	0.17	0.83	0	0.00019	13	0.38	0.29
139	0	0	0	0	0.0052	0	0	0.00035	0	0	0	0.032	0	0.96	0	0	13	0.38	0.29
140	0.29	0	0	0	0	0	0	0	0.00028	0	0.71	0	0	0	0	0	10	0.084	0
141	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00024	8	0.13	0.032
142	0	0	0	0	0.25	0	0	0.04	0	0	0	0.00035	0	0.71	0	0	13	0.38	0.29
143	0	0	0	0	0.0001	0	0	0.0094	0	1.4e-05	0	0.013	0	0.98	0.00084	0	13	0.38	0.29
144	0.07	0.015	0	0.024	0	0	0	0	0.00011	0	0.89	0	0	0	0	0	10	0.084	0
145	0.4	0.087	0.00018	0.0098	0	0	2.8e-06	0	0.031	0	0.36	0	0.048	0.071	0	5e-05	0	0.13	0
146	0	0	0	0	0.0014	0	0	0.00016	0	0	0	0	0	1	0	0	13	0.38	0.29
147	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.042	0.16
148	0	0.052	0.91	0.015	0	0	0.026	0	0	0	0	0	0	0	0	0	2	0.13	0.16
149	0.13	0.029	0	0.022	0	0	0	0	0.00051	0	0.82	0	0	0	0	0	10	0.084	0
150	0	1.8e-05	0	0	9.2e-06	0	0	0.0008	0	0.005	0	0.0027	0	0.97	0.021	0	13	0.38	0.29
151	0	0	0	0	0	0	0	0	0	0.012	0	1e-05	0	0.04	0.95	0	14	0.28	0.47
152	0	0	0	0	0.86	0	0	0.1	0	0	0	0.0012	0	0.037	0	0	4	0.62	0.48
153	0	0.84	0	0.062	0	0	0	0	0	0.031	0	0	0	0.0003	0.062	0	1	0.13	0.29
154	0	0	0	0	0.049	0	0	0.44	0	0	0	0.12	0	0.4	9.5e-05	0	7	0.57	0.57
155	0	0	0	0	0	0	0	0	0	4.8e-05	0	0.00018	0	0.91	0.086	0	13	0.38	0.29
156	0	0	0	5.8e-06	0	1	0.0012	0	0	0	0	0	0	0	0	0	5	0	0.16
