SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
80	1	0	0	0	0	0.38	0.29
81	1	0	0	0	0	0.38	0.29
82	1	0	0	0	0	0.38	0.29
83	1	0	0	0	0	0.38	0.29
84	0.048	0	0	0.95	3	0.084	0.13
85	1	0	0	0	0	0.38	0.29
86	0	0	0	1	3	0.084	0.13
87	0	0	0.99	0.0062	2	0	0.16
88	0	0	0	1	3	0.084	0.13
89	1	0	0	0	0	0.38	0.29
90	0	1	0	0.00012	1	0.13	0
91	0	1	0	2.8e-05	1	0.13	0
92	1	0	0	0	0	0.38	0.29
93	0	1	0	0	1	0.13	0
94	1	0	0	0	0	0.38	0.29
95	0	1	0	4.6e-06	1	0.13	0
96	0	0	0.99	0.0066	2	0	0.16
97	2.9e-05	0	0	1	3	0.084	0.13
98	0.00098	1	0	6.6e-06	1	0.13	0
99	1	0	0	0	0	0.38	0.29
100	1	6e-05	0	0	0	0.38	0.29
101	0	1	0	0	1	0.13	0
102	1	0	0	0	0	0.38	0.29
103	0	1	0	0	1	0.13	0
104	1	0	0	0	0	0.38	0.29
105	1	0	0	0	0	0.38	0.29
106	0	1	0	0	1	0.13	0
107	1	0	0	0	0	0.38	0.29
108	1	0	0	0	0	0.38	0.29
109	0.027	0.97	0	0.00015	1	0.13	0
110	6.3e-05	1	0	0.00026	1	0.13	0
111	1	0	0	0	0	0.38	0.29
112	1	0	0	0	0	0.38	0.29
113	1	0	0	0	0	0.38	0.29
114	1	0	0	0	0	0.38	0.29
115	0	0	1	0.0001	2	0	0.16
116	0	1	0	0	1	0.13	0
117	0	1	0	0	1	0.13	0
118	0	1	0	5.6e-06	1	0.13	0
119	0	0	1	0.00033	2	0	0.16
120	0	1	0	0	1	0.13	0
121	2.8e-05	1	0	1.2e-05	1	0.13	0
122	1	0	0	0	0	0.38	0.29
123	1	5e-06	0	0	0	0.38	0.29
124	1	0	0	0	0	0.38	0.29
125	1	0	0	0	0	0.38	0.29
126	0	0	0	1	3	0.084	0.13
127	0	1	0	0	1	0.13	0
128	0	0	0	1	3	0.084	0.13
129	1	0	0	0	0	0.38	0.29
130	1	0	0	0	0	0.38	0.29
131	1	0	0	0	0	0.38	0.29
132	1	0	0	0	0	0.38	0.29
133	1	0	0	0	0	0.38	0.29
134	0	1	0	8.9e-06	1	0.13	0
135	1	0	0	0	0	0.38	0.29
136	0	1	0	0	1	0.13	0
137	1	0	0	0	0	0.38	0.29
138	1	6e-05	0	0	0	0.38	0.29
139	1	0	0	0	0	0.38	0.29
140	0	1	0	0	1	0.13	0
141	0	0	0	1	3	0.084	0.13
142	1	0	0	0	0	0.38	0.29
143	1	0	0	0	0	0.38	0.29
144	0	1	0	0	1	0.13	0
145	0.093	0.91	0	0.00038	1	0.13	0
146	1	0	0	0	0	0.38	0.29
147	0	0	0	1	3	0.084	0.13
148	0	0	0	1	3	0.084	0.13
149	0	1	0	0	1	0.13	0
150	1	0	0	0	0	0.38	0.29
151	1	0	0	0	0	0.38	0.29
152	1	0	0	0	0	0.38	0.29
153	1	0	0	0	0	0.38	0.29
154	1	0	0	0	0	0.38	0.29
155	1	0	0	0	0	0.38	0.29
156	0	0	1	0	2	0	0.16
