SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
30	3.3e-05	0.0002	0	0	0	0	1.3e-05	0	9e-06	8.9e-06	0.0041	0	0.012	0	0	0	0.98	0	0	0	16	0	0.23
31	0	0	0	0	0.0011	0	0	0	0	0	0	0.014	0	0.96	0	0.021	0	0	0	0	13	0.38	0.29
32	0.0098	0.024	0.047	0.00029	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
33	0	0	0	0	0.00029	0	0	0	0	0	0	0.002	0	1	0	0.0021	0	0	9.4e-06	0	13	0.38	0.29
34	0.00061	0	0	0	0	0.93	0	0	0	0	0	0	0	0.0049	0	0	0	0.065	2.8e-06	0	5	0.28	0.47
35	0.37	0.25	0	0	0	0	0.092	0	0.042	0	0	0	0.24	5.6e-05	0	0	0	0	0	0	0	0.13	0.29
36	0.0045	0.00052	0	0.00038	0	0	0.014	0	0.98	0	0	0	0.0044	5.9e-06	1.3e-06	0	0	0	0	0	8	0.13	0.13
37	0	0	0	0	0.32	0	0	0	0	0	0	0.06	0	0.41	0	0.2	0	0	0.0034	0	13	0.38	0.29
38	0.053	0.017	0.25	0.0032	0	0	0	0.67	0	0	0	0	0	9.7e-06	0	0	0	0	0	3.1e-05	7	0.084	0
39	0.00019	1.4e-05	0	0.0059	0	0	0.002	0	0.99	0	0	0	0.00039	0	0	0	0	0	0	0	8	0.13	0.13
40	0.00041	7.1e-06	0	0	0.11	0.018	0	0	0	0	0	0.04	0	0.76	0	0.02	0	0.0035	0.054	0	13	0.38	0.29
41	0	0	0.17	0.0035	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
42	0	0	0	0	0.043	0	0	0	0	0	0	0.15	0	0.75	0	0.014	0	0	0.037	0	13	0.38	0.29
43	0.45	0.48	0	0	0	5.4e-06	0.041	0	0.00059	0	0	0	0.032	4.3e-06	0	0	0	3.5e-06	0	0	1	0.084	0.29
44	0	0	0.17	0.003	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
45	0	0	0	0	0.27	0	0	0	0	0	0	0.26	0	0.34	0	0.12	0	0	0.021	0	13	0.38	0.29
46	0	0	0	0	2.9e-05	0	0	0	0	0	0	0.0029	0	1	0	0.001	0	0	0	0	13	0.38	0.29
47	0	0	0.36	0.016	0	0	0	0.62	7.4e-06	0	0	0	0	0	0	0	0	0	0	0.00017	7	0.084	0
48	0	0	0	0	0	0	0	0	2.6e-05	0	0.99	0	0.0071	0	0	0	0.0076	0	0	0	10	0	0.097
49	0	0	0	0	0	0	0	0	0	0	0	3.6e-05	0	1	0	6e-05	0	0	0	0	13	0.38	0.29
50	0	0	0	0.009	0	0	0.00021	0	0.98	0	0	0	0.014	0	0	0	0	0	0	0	8	0.13	0.13
51	0.02	0.022	0.095	0.00049	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
52	0	0	0	0	0.3	0.00055	0	0	0	0	0	0.2	0	0.34	0	0.079	0	4.1e-06	0.085	0	13	0.38	0.29
53	0.012	0.039	0	0	0	0	0.0038	0	0.0045	0	0	0	0.94	0	0	0	0	0	0	0	12	0.042	0.16
54	0	0	0.045	0.00036	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
55	2.5e-06	0	0	0	0.015	0.013	0	0	0	0	0	0.0011	0	0.95	0	0.00096	0	0.00092	0.023	0	13	0.38	0.29
56	0	4.2e-05	0	0	0	0	0	0	0	3.9e-05	3.2e-06	0	0.00021	0	0	0	1	0	0	0	16	0	0.23
57	0.044	0.018	0.21	0.0033	0	0	0	0.72	0	0	0	0	0	6.9e-06	0	0	0	0	0	2.2e-05	7	0.084	0
58	0	0	0	0	0.34	3.7e-05	0	0	0	0	0	0.037	0	0.5	0	0.05	0	0	0.071	0	13	0.38	0.29
59	0.073	0.05	0	0	0	0.00039	0.0063	0	0.0037	3.2e-05	0.0075	0	0.047	0.0038	0	0	0.81	0.00014	1.7e-06	0	16	0	0.23
60	3.9e-05	0.00024	0	0	0	0	0.00011	0	0.0047	0	0	0	0.99	0	0	0	0	0	0	0	12	0.042	0.16
61	0	0	0	0	0.0018	0.18	0	0	0	0	0	0.0016	0	0.72	0	3.2e-05	0	4.2e-05	0.093	0	13	0.38	0.29
62	0	0	0	0	0.016	0.045	0	0	0	0	0	0.0066	0	0.84	0	0.00075	0	0.00014	0.091	0	13	0.38	0.29
63	0	0	0	0	0.3	0.00032	0	0	0	0	0	0.047	0	0.5	0	0.046	0	2.3e-06	0.1	0	13	0.38	0.29
64	0	0	0	1	0	0	0	0	6.1e-05	0	0	0	0	0	0	0	0	0	0	0	3	0.13	0.032
65	0	0	0	0	0.0007	0.16	0	0	0	0	0	0.00029	0	0.78	0	7.2e-06	0	2.5e-05	0.062	0	13	0.38	0.29
66	0.17	0.00089	0.8	0.00071	0	0	0	0.035	0	0	0	0	0	6.7e-05	0	0	0	0	0	0.00067	2	0.13	0
67	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13	0.032
68	0	0	0	0	0.62	0	0	0	0	0	0	0.022	0	0.096	0	0.26	0	0	0.0044	0	4	0.57	0.57
69	0.063	0.016	0.3	0.014	0	0	0	0.61	6.6e-05	0	0	0	1.2e-06	0.0013	0	0	0	0	0	0.0016	7	0.084	0
70	0	0	0	0	0.023	0	0	0	0	0	0	0.00036	0	0.29	0	0.00011	0	0	0.68	0	18	0.49	0.52
71	0	0	0	0	0.49	0	0	0	0	0	0	0.21	0	0.1	0	0.21	0	0	0.0028	0	4	0.57	0.57
72	0	0	0	0	0.52	0.00015	0	0	0	0	0	0.12	0	0.004	0	0.066	0	0	0.29	0	4	0.57	0.57
73	0	0	0	0	0.00027	0.0085	0	0	0	0	0	0.00038	0	0.99	0	1.1e-05	0	1.9e-05	0.0036	0	13	0.38	0.29
74	0	0	0	0	0	0	0	0	0	0	1	0	3.7e-06	0	0	0	5.8e-06	0	0	0	10	0	0.097
75	0.00054	2.3e-06	0.0026	0.00014	0	0	0	8.9e-05	1.1e-06	0	0	0	0	0.73	0.00036	0	0	0	0	0.27	13	0.38	0.29
76	0.00011	1.3e-06	0	0	0.26	0.0027	0	0	0	0	0	0.094	0	0.48	0	0.05	0	0.0011	0.12	0	13	0.38	0.29
77	0.066	0.016	0.31	0.00025	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
78	0.26	0.00052	0	0	0	0.014	0	0	0	0	0	0	0	0.0048	0	0	0	0.72	0	0	17	0.21	0.55
79	0.026	0.021	0.12	0.0019	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
80	0	0	0	0	0.77	0	0	0	0	0	0	0.072	0	6.3e-05	0	0.15	0	0	0.011	0	4	0.57	0.57
81	0	0	0	0	0.78	0	0	0	0	0	0	0.03	0	0.0068	0	0.14	0	0	0.042	0	4	0.57	0.57
82	0	0	0	0	0.22	0.0002	0	0	0	0	0	0.47	0	0.14	0	0.048	0	0	0.13	0	11	0.62	0.48
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0.35	13	0.38	0.29
84	0	0	0	0.85	0	0	0	0	7.3e-05	0	0	0	0	0	0.15	0	0	0	0	0	3	0.13	0.032
85	0	0	0	0	0.45	0	0	0	0	0	0	0.11	0	0.14	0	0.086	0	0	0.22	0	4	0.57	0.57
86	0	0	0	0	0	0	0	0	2.5e-06	0	0	0	1	0	0	0	0	0	0	0	12	0.042	0.16
87	5.6e-06	3.1e-05	0	0	0	0	1.5e-05	0	0.00032	0	0.43	0	0.088	0	0	0	0.49	0	0	0	16	0	0.23
88	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.042	0.16
89	0	0	0	0	0.025	0	0	0	0	0	0	0.85	0	0.088	0	0.036	0	0	0.00042	0	11	0.62	0.48
90	0	0	0.37	0.031	0	0	0	0.6	9.4e-05	0	0	0	0	0	0	0	0	0	0	0.0018	7	0.084	0
91	0	0	0.52	0.035	0	0	0	0.44	5.7e-05	0	0	0	0	0	0	0	0	0	0	0.0095	2	0.13	0
92	0	0	0	0	0.0095	0	0	0	0	0	0	0.23	0	0.75	0	0.0043	0	0	0.0066	0	13	0.38	0.29
93	0	0	0.99	0.00027	0	0	0	0.0065	0	0	0	0	0	0	0	0	0	0	0	0.00073	2	0.13	0
94	0	0	0	0	0.21	0	0	0	0	0	0	0.2	0	0.37	0	0.21	0	0	0.0015	0	13	0.38	0.29
95	0	0	0.17	0.0048	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
96	0	3.5e-06	0	0	0	0	2.5e-06	0	0.00018	0	0.8	0	0.048	0	0	0	0.15	0	1.7e-05	0	10	0	0.097
97	0.029	0.011	0	0.00051	0	0	0.032	0	0.72	0	0	0	0.2	3.4e-05	1.1e-06	0	0	0	0	0	8	0.13	0.13
98	0.067	0.015	0.32	0.0073	0	0	0	0.59	3.8e-06	0	0	0	0	0.00054	0	0	0	0	0	0.00083	7	0.084	0
99	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.012	0	0	0	0.00028	0	0	5	0.28	0.47
100	5.6e-06	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	0.77	5.5e-05	0	0	0	0	0.23	13	0.38	0.29
101	0.17	0.00019	0.82	2.7e-05	0	0	0	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	2	0.13	0
102	0	0	0	0	0.027	0	0	0	0	0	0	0.00019	0	0.91	0	0.061	0	0	7.2e-05	0	13	0.38	0.29
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-05	0	0	0	0	1	19	0.34	0
104	0	0	0	0	0.017	0	0	0	0	0	0	0.013	0	0.94	0	0.019	0	0	0.0072	0	13	0.38	0.29
105	0	0	0	0	0.15	0	0	0	0	0	0	0.23	0	0.53	0	0.076	0	0	0.014	0	13	0.38	0.29
106	0.013	0.023	0.063	0.00029	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0.19	13	0.38	0.29
108	0	0	0	0	0.00093	0	0	0	0	0	0	0.0093	0	0.99	0	0.0023	0	0	0.00094	0	13	0.38	0.29
109	0.085	0.011	0.4	0.023	0	0	0	0.44	0.00018	0	0	0	0	0.019	5.4e-06	0	0	0	0	0.017	7	0.084	0
110	0.05	0.017	0.24	0.012	0	0	0	0.68	7.2e-05	0	0	0	2.1e-06	2.6e-05	0	0	0	0	0	6.5e-05	7	0.084	0
111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.41	0.079
112	0.27	0.0019	0	0	0	0.082	0	0	0	0	0	0	0	0.018	0	0	0	0.62	0	0	17	0.21	0.55
113	0	0	0	0	0.89	0	0	0	0	0	0	3.2e-05	0	0	0	0.027	0	0	0.082	0	4	0.57	0.57
114	0	0	0	0	0.77	0	0	0	0	0	0	0.026	0	0	0	0.17	0	0	0.043	0	4	0.57	0.57
115	0	2.8e-06	0	0	0	0	0	0	1.5e-06	0	0.096	0	0.013	0	0	0	0.89	0	0	0	16	0	0.23
116	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	1.7e-06	0	0	0	0	1	19	0.34	0
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.34	0
118	0	0	0.26	0.0088	0	0	0	0.73	0	0	0	0	0	0	0	0	0	0	0	2.8e-05	7	0.084	0
119	5e-06	5.7e-05	0	0	0	0	1.9e-06	0	3.7e-06	8.7e-06	0.025	0	0.01	0	0	0	0.96	0	0	0	16	0	0.23
120	0.021	0.022	0.1	8e-05	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
121	0.055	0.017	0.26	0.0064	0	0	0	0.66	4.2e-06	0	0	0	0	1.3e-05	0	0	0	0	0	3.9e-05	7	0.084	0
122	0	0	0	0	0.49	0	0	0	0	0	0	0.14	0	0.2	0	0.15	0	0	0.03	0	4	0.57	0.57
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.68	19	0.34	0
124	0	0	0	0	0.22	0	0	0	0	0	0	0.075	0	0.57	0	0.13	0	0	0.0035	0	13	0.38	0.29
125	0.0038	5.9e-06	0	0	1.9e-06	0.67	0	0	0	0	0	0	0	0.17	0	0	0	0.16	0.00019	0	5	0.28	0.47
126	0	0	0	0.95	0	0	0	0	0.053	0	0	0	4.8e-06	0	0	0	0	0	0	0	3	0.13	0.032
127	0.006	0.024	0.028	4.4e-05	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
128	0.00042	8.5e-05	0	0.0037	0	0	0.0032	0	0.98	0	0	0	0.01	0	0	0	0	0	0	0	8	0.13	0.13
129	0	0	0	0	0.096	4.4e-06	0	0	0	0	0	0.35	0	0.022	0	0.0055	0	0	0.52	0	18	0.49	0.52
130	0	0	0	0	0.27	0	0	0	0	0	0	0.29	0	0.29	0	0.13	0	0	0.019	0	11	0.62	0.48
131	0	0	0	0	0.38	9.4e-06	0	0	0	0	0	0.041	0	0.45	0	0.048	0	0	0.079	0	13	0.38	0.29
132	0	0	0	0	0.57	0	0	0	0	0	0	0.19	0	0.033	0	0.14	0	0	0.061	0	4	0.57	0.57
133	0	0	0	0	0.26	7.7e-05	0	0	0	0	0	0.34	0	0.11	0	0.034	0	0	0.26	0	11	0.62	0.48
134	0.026	0.021	0.13	0.0023	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
135	0.8	0.086	0	0	0	0.0067	0	0	0	0	0	0	0	3.9e-05	0	0	0	0.11	0	0	0	0.13	0.29
136	0.0034	0.024	0.016	6.7e-06	0	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
137	0	0	0	0	0.31	2.2e-05	0	0	0	0	0	0.16	0	0.38	0	0.11	0	0	0.043	0	13	0.38	0.29
138	6.1e-06	0	2.9e-05	0	0	0	0	0	0	0	0	0	0	0.83	0.00019	0	0	0	0	0.17	13	0.38	0.29
139	0	0	0	0	0.00028	0	0	0	0	0	0	0.005	0	0.96	0	5.6e-05	0	0	0.038	0	13	0.38	0.29
140	0	0	0.29	0.00028	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
141	0	0	0	1	0	0	0	0	2.5e-05	0	0	0	0	0	0.00025	0	0	0	0	0	3	0.13	0.032
142	0	0	0	0	0.031	0	0	0	0	0	0	0.23	0	0.69	0	0.046	0	0	0.00041	0	13	0.38	0.29
143	0	0	0	0	0.0076	0.00085	0	0	0	0	0	9.6e-05	0	0.97	0	0.00023	0	1.4e-05	0.016	0	13	0.38	0.29
144	0.015	0.023	0.071	0.00011	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
145	0.084	0.0092	0.4	0.03	0	0	1.7e-06	0.36	0.00062	0	0	0	2.9e-06	0.07	5.1e-05	0	0	0	0	0.048	2	0.13	0
146	0	0	0	0	0.00013	0	0	0	0	0	0	0.0013	0	1	0	0.0025	0	0	0	0	13	0.38	0.29
147	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.042	0.16
148	0.1	0.027	0	0	0	0	0.14	0	0.67	0	0	0	0.053	0	0	0	0	0	0	0	8	0.13	0.13
149	0.028	0.021	0.13	0.0005	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	7	0.084	0
150	1.8e-05	0	0	0	0.00065	0.021	0	0	0	0	0	8.8e-06	0	0.97	0	1.5e-05	0	0.0052	0.0033	0	13	0.38	0.29
151	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.039	0	0	0	0.012	1.2e-05	0	5	0.28	0.47
152	0	0	0	0	0.079	0	0	0	0	0	0	0.81	0	0.037	0	0.073	0	0	0.0014	0	11	0.62	0.48
153	0.84	0.06	0	0	0	0.064	0.0006	0	0	0	0	0	0	0.0003	0	0	0	0.033	0	0	0	0.13	0.29
154	0	0	0	0	0.36	9.8e-05	0	0	0	0	0	0.048	0	0.4	0	0.048	0	0	0.14	0	13	0.38	0.29
155	0	0	0	0	0	0.087	0	0	0	0	0	0	0	0.91	0	0	0	5e-05	0.00022	0	13	0.38	0.29
156	0	0	0	0	0	0	0	0	0	5.8e-06	3.2e-06	0	0.00021	0	0	0	1	0	0	0	16	0	0.23
