SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
38	0	0	1.2e-05	0.14	0.004	0.85	0	5	0.13	0
39	0	0.022	6.9e-06	0.063	0.92	0	0	4	0.13	0.032
40	0.16	0	0.84	0.00097	0	0	0	2	0.38	0.29
41	0	0	0	0	0.0074	0.99	0	5	0.13	0
42	0.18	0	0.82	0	0	0	0	2	0.38	0.29
43	0	0.27	3.2e-06	0.73	0	0	0	3	0.13	0.29
44	0	0	0	0	0.0065	0.99	0	5	0.13	0
45	0.57	0	0.43	0	0	0	0	0	0.57	0.52
46	9.1e-05	0	1	0	0	0	0	2	0.38	0.29
47	0	0	0	0	0.016	0.98	0	5	0.13	0
48	0	0.0022	0	0	0	0	1	6	0	0.097
49	1.2e-06	0	1	0	0	0	0	2	0.38	0.29
50	0	0.22	0	0.00031	0.78	0	0	4	0.13	0.032
51	0	0	0	0.14	0.0016	0.85	0	5	0.13	0
52	0.58	0	0.42	0	0	0	0	0	0.57	0.52
53	0	0.99	0	0.01	0	0	0	1	0.042	0.19
54	0	0	0	0	0.0029	1	0	5	0.13	0
55	0.018	0	0.98	5.5e-06	0	0	0	2	0.38	0.29
56	0	1	0	0.0011	0	0	0.0012	1	0.042	0.19
57	0	0	1.1e-05	0.14	0.005	0.85	0	5	0.13	0
58	0.31	0	0.69	0	0	0	0	2	0.38	0.29
59	3.7e-06	0.49	0.012	0.47	0	0	0.024	1	0.042	0.19
60	0	1	0	0.0001	0	0	0	1	0.042	0.19
61	0.022	0	0.98	0	0	0	0	2	0.38	0.29
62	0.06	0	0.94	0	0	0	0	2	0.38	0.29
63	0.39	0	0.61	0	0	0	0	2	0.38	0.29
64	0	0	0	0	1	0	0	4	0.13	0.032
65	0.0074	0	0.99	0	0	0	0	2	0.38	0.29
66	0	0	2.7e-05	0.14	0.00028	0.85	0	5	0.13	0
67	0	0	0	0	1	0	0	4	0.13	0.032
68	0.7	0	0.3	0	0	0	0	0	0.57	0.52
69	0	0	0.0014	0.14	0.015	0.84	0	5	0.13	0
70	0.23	0	0.77	0	0	0	0	2	0.38	0.29
71	0.57	0	0.43	0	0	0	0	0	0.57	0.52
72	1	0	0.005	0	0	0	0	0	0.57	0.52
73	0.0017	0	1	0	0	0	0	2	0.38	0.29
74	0	0	0	0	0	0	1	6	0	0.097
75	0	0	0.99	0.0016	0.00019	0.0092	0	2	0.38	0.29
76	0.4	0	0.6	0.00028	0	0	0	2	0.38	0.29
77	0	0	0	0.14	0.00025	0.85	0	5	0.13	0
78	0	0	0.0086	0.99	0	0	0	3	0.13	0.29
79	0	0	0	0.14	0.005	0.85	0	5	0.13	0
80	1	0	5e-05	0	0	0	0	0	0.57	0.52
81	0.99	0	0.012	0	0	0	0	0	0.57	0.52
82	0.84	0	0.16	0	0	0	0	0	0.57	0.52
83	0	0	1	0	0	0	0	2	0.38	0.29
84	0	0	0	0	1	0	0	4	0.13	0.032
85	0.79	0	0.21	0	0	0	0	0	0.57	0.52
86	0	1	0	0	0	0	0	1	0.042	0.19
87	0	0.17	0	2.3e-05	0	0	0.83	6	0	0.097
88	0	1	0	0	0	0	0	1	0.042	0.19
89	0.69	0	0.31	0	0	0	0	0	0.57	0.52
90	0	0	0	0	0.03	0.97	0	5	0.13	0
91	0	0	0	0	0.024	0.98	0	5	0.13	0
92	0.091	0	0.91	0	0	0	0	2	0.38	0.29
93	0	0	0	0	0.0001	1	0	5	0.13	0
94	0.48	0	0.52	0	0	0	0	2	0.38	0.29
95	0	0	0	0	0.01	0.99	0	5	0.13	0
96	0	0.039	0	0	0	0	0.96	6	0	0.097
97	0	0.76	0.00013	0.23	0.0019	0	0	1	0.042	0.19
98	0	0	0.00054	0.14	0.0073	0.85	0	5	0.13	0
99	0	0	1	0	0	0	0	2	0.38	0.29
100	0	0	1	1.6e-05	0	9.2e-05	0	2	0.38	0.29
101	0	0	0	0.14	1.1e-05	0.86	0	5	0.13	0
102	0.0029	0	1	0	0	0	0	2	0.38	0.29
103	0	0	0	0	0.0028	1	0	5	0.13	0
104	0.023	0	0.98	0	0	0	0	2	0.38	0.29
105	0.33	0	0.67	0	0	0	0	2	0.38	0.29
106	0	0	0	0.14	0.0015	0.85	0	5	0.13	0
107	0	0	1	0	0	0	0	2	0.38	0.29
108	0.0043	0	1	0	0	0	0	2	0.38	0.29
109	0	0	0.015	0.14	0.017	0.83	0	5	0.13	0
110	0	0	3.4e-05	0.14	0.016	0.84	0	5	0.13	0
111	0	0	0.99	0	0.01	0	0	2	0.38	0.29
112	0	0	0.03	0.97	0	0	0	3	0.13	0.29
113	1	0	0	0	0	0	0	0	0.57	0.52
114	1	0	0	0	0	0	0	0	0.57	0.52
115	0	0.16	0	2.1e-06	0	0	0.84	6	0	0.097
116	0	0	0	0	0.0036	1	0	5	0.13	0
117	0	0	0	0	0.00044	1	0	5	0.13	0
118	0	0	0	0	0.012	0.99	0	5	0.13	0
119	0	0.47	0	0.00022	0	0	0.53	6	0	0.097
120	0	0	0	0.14	0.00026	0.85	0	5	0.13	0
121	0	0	1.5e-05	0.14	0.0078	0.85	0	5	0.13	0
122	0.63	0	0.37	0	0	0	0	0	0.57	0.52
123	0	0	1	1.3e-06	0	7.8e-06	0	2	0.38	0.29
124	0.21	0	0.79	0	0	0	0	2	0.38	0.29
125	3e-05	0	0.95	0.046	0	0	0	2	0.38	0.29
126	0	0	0	0	1	0	0	4	0.13	0.032
127	0	0	0	0.14	0.00049	0.85	0	5	0.13	0
128	0	0.49	7.9e-06	0.1	0.41	0	0	1	0.042	0.19
129	0.98	0	0.021	0	0	0	0	0	0.57	0.52
130	0.62	0	0.38	0	0	0	0	0	0.57	0.52
131	0.34	0	0.66	0	0	0	0	2	0.38	0.29
132	0.96	0	0.038	0	0	0	0	0	0.57	0.52
133	0.9	0	0.1	0	0	0	0	0	0.57	0.52
134	0	0	0	0.14	0.0057	0.85	0	5	0.13	0
135	0	0	2.3e-05	1	0	0	0	3	0.13	0.29
136	0	0	0	0.14	0.00013	0.86	0	5	0.13	0
137	0.5	0	0.5	0	0	0	0	0	0.57	0.52
138	0	0	1	1.6e-05	1.2e-06	9.3e-05	0	2	0.38	0.29
139	0.013	0	0.99	0	0	0	0	2	0.38	0.29
140	0	0	0	0	0.00035	1	0	5	0.13	0
141	0	0	0	0	1	0	0	4	0.13	0.032
142	0.12	0	0.88	0	0	0	0	2	0.38	0.29
143	0.0062	0	0.99	0	0	0	0	2	0.38	0.29
144	0	0	0	0.14	0.00047	0.85	0	5	0.13	0
145	0	0	0.053	0.13	0.022	0.79	0	5	0.13	0
146	0.00018	0	1	0	0	0	0	2	0.38	0.29
147	0	1	0	0	0	0	0	1	0.042	0.19
148	0	0.28	2.1e-06	0.72	0	0	0	3	0.13	0.29
149	0	0	0	0.14	0.0012	0.85	0	5	0.13	0
150	0.00059	0	1	3.9e-05	0	0	0	2	0.38	0.29
151	0	0	1	2.4e-05	0	0	0	2	0.38	0.29
152	0.92	0	0.079	0	0	0	0	0	0.57	0.52
153	0	0	0.00017	1	0	0	0	3	0.13	0.29
154	0.52	0	0.48	0	0	0	0	0	0.57	0.52
155	0	0	1	0	0	0	0	2	0.38	0.29
156	0	1	0	1.2e-05	0	0	0.0017	1	0.042	0.19
