SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
80	0	0	0	3e-06	0	1	5	0.59	0.52
81	0	0	0	0.012	0	0.99	5	0.59	0.52
82	0	0	0	0.093	0	0.91	5	0.59	0.52
83	0.03	0	0	0	0.97	0	4	0.3	0.032
84	0	0	0	0	1	0	4	0.3	0.032
85	0	0	0	0.14	0	0.86	5	0.59	0.52
86	0	1	0	0	0	0	1	0.042	0.13
87	3e-06	1	0	0	0	0	1	0.042	0.13
88	0	1	0	0	0	0	1	0.042	0.13
89	0	0	0	0.039	0	0.96	5	0.59	0.52
90	0	3e-05	0.99	0.005	0.0034	0	2	0.084	0
91	0	3.8e-06	0.98	0	0.017	0	2	0.084	0
92	0	0	0	0.9	0	0.1	3	0.41	0.29
93	0	0	1	0	0.0038	0	2	0.084	0
94	0	0	0	0.1	0	0.9	5	0.59	0.52
95	0	0	0.99	0.012	0	0	2	0.084	0
96	0	1	0	0	0	0	1	0.042	0.13
97	0.049	0.95	0	4.5e-06	6.7e-06	0	1	0.042	0.13
98	0.18	1.3e-06	0.82	0	0.00041	0	2	0.084	0
99	0.00038	0	0	1	0	0	3	0.41	0.29
100	0.076	0	5.1e-06	0	0.92	0	4	0.3	0.032
101	0.99	0	0.0053	0	0	0	0	0.17	0.29
102	0	0	0	0.97	0	0.035	3	0.41	0.29
103	0	0	0	0	1	0	4	0.3	0.032
104	0	0	0	0.95	0	0.052	3	0.41	0.29
105	0	0	0	0.38	0	0.62	5	0.59	0.52
106	0.0027	0	1	0	0	0	2	0.084	0
107	6.7e-05	0	0	0	1	0	4	0.3	0.032
108	0	0	0	0.99	0	0.0076	3	0.41	0.29
109	0.38	2.3e-05	0.61	0	0.011	0	2	0.084	0
110	0.083	5.7e-05	0.92	0	0.00011	0	2	0.084	0
111	0	0	0	0	1	0	4	0.3	0.032
112	1	0	0	0.00036	0	0	0	0.17	0.29
113	0	0	0	0	0	1	5	0.59	0.52
114	0	0	0	0	0	1	5	0.59	0.52
115	0	1	0	0	0	0	1	0.042	0.13
116	0	0	0	0	1	0	4	0.3	0.032
117	0	0	0	0	1	0	4	0.3	0.032
118	0	0	1	0	4e-05	0	2	0.084	0
119	2.9e-05	1	0	0	0	0	1	0.042	0.13
120	0.0031	0	1	0	0	0	2	0.084	0
121	0.09	2e-06	0.91	0	3.9e-05	0	2	0.084	0
122	0	0	0	0.16	0	0.84	5	0.59	0.52
123	0.55	0	0	0	0.45	0	0	0.17	0.29
124	0	0	0	0.44	0	0.56	5	0.59	0.52
125	0.89	0	0	0.11	0	6.4e-06	0	0.17	0.29
126	0	0.98	0	0	0.024	0	1	0.042	0.13
127	0.00049	0	1	0	0	0	2	0.084	0
128	0.0071	0.99	0	0	0.00021	0	1	0.042	0.13
129	0	0	0	0.041	0	0.96	5	0.59	0.52
130	0	0	0	0.12	0	0.88	5	0.59	0.52
131	0	0	0	0.6	0	0.4	3	0.41	0.29
132	0	0	0	0.013	0	0.99	5	0.59	0.52
133	0	0	0	0.094	0	0.91	5	0.59	0.52
134	0.014	1.5e-06	0.99	0	0	0	2	0.084	0
135	1	0	0	1.2e-06	0	0	0	0.17	0.29
136	0.00011	0	1	0	0	0	2	0.084	0
137	0	0	0	0.26	0	0.74	5	0.59	0.52
138	0.06	0	2.3e-05	0	0.94	0	4	0.3	0.032
139	0	0	0	1	0	0.0048	3	0.41	0.29
140	0	0	1	0	0	0	2	0.084	0
141	0	0	0	0	1	0	4	0.3	0.032
142	0	0	0	0.53	0	0.47	3	0.41	0.29
143	2.6e-06	0	0	0.99	0	0.0078	3	0.41	0.29
144	0.0039	0	1	0	0	0	2	0.084	0
145	0.46	5.2e-05	0.5	0	0.035	0	2	0.084	0
146	0	0	0	1	0	0.004	3	0.41	0.29
147	0	1	0	0	0	0	1	0.042	0.13
148	0.56	0.44	0	0	0	0	0	0.17	0.29
149	0.013	0	0.99	0	0	0	2	0.084	0
150	0.015	0	0	0.98	0	0.001	3	0.41	0.29
151	0.22	0	0	0.78	0	0	3	0.41	0.29
152	0	0	0	0.0064	0	0.99	5	0.59	0.52
153	1	0	0	6.9e-06	0	0	0	0.17	0.29
154	0	0	0	0.4	0	0.6	5	0.59	0.52
155	0	0	0	1	0	0	3	0.41	0.29
156	6e-06	1	0	0	0	0	1	0.042	0.13
