SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
66	0.7	0.028	0	1.9e-06	0.27	0	0	0.00045	0	4.7e-05	0	0	9.1e-06	0	0.17	0
67	0	0	0	1	0	0	0	0	0	0	0	0	4.4e-06	3	0.13	0.064
68	0	0	0	0	0	0.02	0.89	0	0	0.087	2.7e-05	0	0	6	0.62	0.57
69	0.086	0.75	0	0.0032	0.16	0	0	0.0016	0	0.0014	0	1.5e-06	0.00031	1	0.084	0
70	0	0	0	0	0	0.1	0.0012	0	0	0.89	2e-06	0	0	9	0.38	0.29
71	0	0	0	0	0	0.19	0.71	0	0	0.092	0.00027	0	0	6	0.62	0.57
72	0	0	0	0	0	0.63	0.36	0	0.00025	0.0059	0.0041	0	0	5	0.57	0.48
73	0	0	0	0	0	0.0039	4.3e-05	0	0.0099	0.99	0	0	0	9	0.38	0.29
74	0	0	1	0	0	0	0	0	0	0	0	0.00014	0	2	0	0.16
75	0.012	0.0001	0	3.6e-05	0.0012	0	0	0.25	0	0.72	0	0	0.015	9	0.38	0.29
76	0	0	0	0	0.00027	0.23	0.2	0	0.0034	0.53	0.038	0	0	9	0.38	0.29
77	0.029	0.8	0	0	0.17	0	0	0	0	0	0	0	0	1	0.084	0
78	0	0	0	0	0.97	0	0	0	0.027	0.0077	0	0	0	4	0.13	0.29
79	0.0072	0.94	0	0.00013	0.057	0	0	0	0	0	0	0	0	1	0.084	0
80	0	0	0	0	0	0.23	0.77	0	0	8.8e-05	0	0	0	6	0.62	0.57
81	0	0	0	0	0	0.13	0.86	0	0	0.011	0.00018	0	0	6	0.62	0.57
82	0	0	0	0	0	0.74	0.15	0	0.00019	0.11	5.5e-05	0	0	5	0.57	0.48
83	9e-05	0	0	0	0	0	0	0.34	0	0.66	0	0	0.0014	9	0.38	0.29
84	0	0	0	9.8e-05	0	0	0	0	0	0	0	0	1	12	0.3	0.032
85	0	0	0	0	0	0.34	0.41	0	1.1e-06	0.18	0.073	0	0	6	0.62	0.57
86	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
87	0	0	0.96	5.7e-06	4.5e-06	0	0	0	0	0	0	0.035	0	2	0	0.16
88	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
89	0	0	0	0	0	0.54	0.28	0	0	0.18	0	0	0	5	0.57	0.48
90	0.14	0.85	0	0.0072	0	1.8e-06	0	0.0021	0	0	0	0	0.00079	1	0.084	0
91	0.31	0.67	0	0.007	0	0	0	0.012	0	0	0	0	0.0031	1	0.084	0
92	0	0	0	0	0	0.24	0.016	0	0	0.74	0	0	0	9	0.38	0.29
93	1	0.0027	0	0	0	0	0	0.00025	0	0	0	0	2.8e-06	0	0.17	0
94	0	0	0	0	0	0.071	0.63	0	0	0.3	0	0	0	6	0.62	0.57
95	0.015	0.99	0	0.00031	0	0	0	0	0	0	0	0	0	1	0.084	0
96	0	0	0.97	1.9e-05	0	0	0	0	0	0	0	0.029	0	2	0	0.16
97	0	0	0	0.2	0.18	0	0	0	0	9.1e-05	0	0.62	4.3e-06	11	0.042	0.16
98	0.09	0.74	0	0.00083	0.17	0	0	0.00086	0	0.00058	0	0	0.0001	1	0.084	0
99	0	0	0	0	0	0	0	0	0.99	0.01	0	0	0	8	0.28	0.47
100	0.00068	0	0	0	1.3e-05	0	0	0.22	0	0.77	0	0	0.004	9	0.38	0.29
101	0.69	0.0065	0	0	0.31	0	0	0	0	0	0	0	0	0	0.17	0
102	0	0	0	0	0	4.1e-05	0.2	0	0	0.8	0	0	0	9	0.38	0.29
103	0	0	0	0	0	0	0	1	0	0	0	0	0.0012	7	0.34	0
104	0	0	0	0	0	0.029	0.067	0	0	0.9	2.9e-06	0	0	9	0.38	0.29
105	0	0	0	0	0	0.19	0.28	0	0	0.53	6.9e-05	0	0	9	0.38	0.29
106	0.0015	0.97	0	5.6e-06	0.028	0	0	0	0	0	0	0	0	1	0.084	0
107	0	0	0	0	0	0	0	0.18	0	0.82	0	0	1.2e-05	9	0.38	0.29
108	0	0	0	0	0	0.015	0.0087	0	0	0.98	0	0	0	9	0.38	0.29
109	0.19	0.55	0	0.0062	0.21	0	0	0.017	0	0.02	0	1.1e-06	0.0027	1	0.084	0
110	0.043	0.83	0	0.003	0.12	0	0	6.6e-05	0	2.7e-05	0	2.6e-06	2.7e-05	1	0.084	0
111	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0.3	0.032
112	0	0	0	0	0.85	0	0	0	0.13	0.024	1.7e-06	0	0	4	0.13	0.29
113	0	0	0	0	0	3.2e-06	0.00068	0	0	0	1	0	0	10	0.43	0.71
114	0	0	0	0	0	0.077	0.92	0	0	0	0.0043	0	0	6	0.62	0.57
115	0	0	1	0	0	0	0	0	0	0	0	0.0046	0	2	0	0.16
116	0.0016	0	0	0	0	0	0	0.99	0	0	0	0	0.0093	7	0.34	0
117	0	0	0	0	0	0	0	1	0	0	0	0	0.0003	7	0.34	0
118	0.045	0.95	0	0.00075	0	0	0	3e-05	0	0	0	0	1e-05	1	0.084	0
119	0	0	0.99	0	9.4e-06	0	0	0	0	0	0	0.0094	0	2	0	0.16
120	0.0017	0.95	0	0	0.047	0	0	0	0	0	0	0	0	1	0.084	0
121	0.046	0.82	0	0.00077	0.13	0	0	4e-05	0	1.3e-05	0	0	9.7e-06	1	0.084	0
122	0	0	0	0	0	0.21	0.58	0	0	0.21	0.0034	0	0	6	0.62	0.57
123	0.0014	0	0	0	0	0	0	0.67	0	0.33	0	0	0.00054	7	0.34	0
124	0	0	0	0	0	0.047	0.45	0	0	0.51	5.5e-05	0	0	9	0.38	0.29
125	0	0	0	0	0.0093	4.4e-06	0	0	0.81	0.18	1.8e-06	0	0	8	0.28	0.47
126	0	0	0	1	0	0	0	0	0	0	0	1.1e-06	0	3	0.13	0.064
127	0.00028	0.99	0	0	0.012	0	0	0	0	0	0	0	0	1	0.084	0
128	0	0	0	0.97	0.0024	0	0	0	0	0	0	0.029	1.3e-05	3	0.13	0.064
129	0	0	0	0	0	0.98	0.0076	0	1.9e-06	0.0082	0	0	0	5	0.57	0.48
130	0	0	0	0	0	0.26	0.46	0	0	0.28	1.5e-05	0	0	6	0.62	0.57
131	0	0	0	0	0	0.18	0.23	0	1.4e-05	0.56	0.03	0	0	9	0.38	0.29
132	0	0	0	0	0	0.38	0.59	0	0	0.036	8.9e-05	0	0	6	0.62	0.57
133	0	0	0	0	0	0.83	0.093	0	6.7e-05	0.08	4e-05	0	0	5	0.57	0.48
134	0.0077	0.93	0	0.00018	0.059	0	0	0	0	0	0	0	0	1	0.084	0
135	0	0	0	0	1	0	0	0	0.0042	2.1e-05	0	0	0	4	0.13	0.29
136	6.1e-05	0.99	0	0	0.0071	0	0	0	0	0	0	0	0	1	0.084	0
137	0	0	0	0	0	0.21	0.4	0	2.6e-05	0.39	0.0016	0	0	6	0.62	0.57
138	0.00042	0	0	0	1.4e-05	0	0	0.16	0	0.83	0	0	0.0031	9	0.38	0.29
139	0	0	0	0	0	0.11	0.0002	0	0	0.89	0	0	0	9	0.38	0.29
140	0.023	0.98	0	0	0	0	0	0	0	0	0	0	0	1	0.084	0
141	0	0	0	0.0057	0	0	0	0	0	0	0	0	0.99	12	0.3	0.032
142	0	0	0	0	0	0.074	0.19	0	0	0.74	0	0	0	9	0.38	0.29
143	0	0	0	0	0	0.0014	0.0009	0	0.001	0.99	0.0021	0	0	9	0.38	0.29
144	0.0022	0.97	0	0	0.032	0	0	0	0	0	0	0	0	1	0.084	0
145	0.23	0.43	0	0.011	0.2	0	0	0.048	0	0.073	0	3.4e-06	0.0083	1	0.084	0
146	0	0	0	0	0	3e-05	0.0092	0	0	0.99	0	0	0	9	0.38	0.29
147	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
148	0	0	0	0.0031	0.79	0	0	0	0	2.1e-06	0	0.2	0	4	0.13	0.29
149	0.0069	0.93	0	8.2e-06	0.063	0	0	0	0	0	0	0	0	1	0.084	0
150	0	0	0	0	4.2e-05	0.00017	5.6e-05	0	0.025	0.97	0.0012	0	0	9	0.38	0.29
151	0	0	0	0	0	0	0	0	0.97	0.034	0	0	0	8	0.28	0.47
152	0	0	0	0	0	0.55	0.4	0	0	0.053	0	0	0	5	0.57	0.48
153	0	0	0	0	0.96	0	0	0	0.037	0.00015	0	0	0	4	0.13	0.29
154	0	0	0	0	0	0.21	0.24	0	0.00015	0.54	0.0027	0	0	9	0.38	0.29
155	0	0	0	0	0	0	0	0	0.1	0.9	0	0	0	9	0.38	0.29
156	0	0	1	0	0	0	0	0	0	0	0	0.0015	0	2	0	0.16
