SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
25	1.8e-05	0	0	0	0	0	1	0	0	5.4e-05	0	0	0	0	6	0.21	0.47
26	0	0.02	0	0	0	0.0032	0	0	0	0.058	0	0	0	0.92	13	0.13	0
27	7.6e-06	0.0046	0	0	0	0.0051	0	0	0	0.059	1.5e-06	0	0	0.93	13	0.13	0
28	0	0.011	0	0	0	0.002	0	0	0	0.058	0	0	0	0.93	13	0.13	0
29	0.15	0	0	0	0.00011	0	0.85	0	0	0.00016	0	0	0	0	6	0.21	0.47
30	0	0.0058	0	0	0	0	0	0.98	4.2e-05	3.1e-05	0	0.01	1.6e-05	0	7	0	0.23
31	0.98	0	0.00025	0.014	0.0045	0	0	0	0	0	0	0	0	0	0	0.38	0.29
32	0	0.18	0	0	0	0.00097	0	0	0	0.048	0	0	0	0.77	13	0.13	0
33	0.84	0	0.00011	0.0017	0.16	0	0	0	0	0	0	0	0	0	0	0.38	0.29
34	0.0032	0	0	0	1.6e-06	0	1	0	0	0.00039	0	0	0	0	6	0.21	0.47
35	5.2e-05	0.25	0	0	0	0	1e-05	0	0.21	0.34	0	0.2	0	0	9	0.13	0.29
36	7.6e-06	2.2e-05	0	0	0	0.00033	0	0	0.99	0.0057	0	0.0052	0	0	8	0.13	0.16
37	0.38	0	0.029	0.59	0.0069	0	0	0	0	0	0	0	0	0	3	0.59	0.57
38	1.1e-05	0.0041	0	0	0	0.0024	0	0	0	0.059	0	0	0	0.93	13	0.13	0
39	0	0	0	0	0	0.01	0	0	0.99	0.00046	7.5e-06	0.0009	0	0	8	0.13	0.16
40	0.75	0	0.068	0.11	0.069	0	0.0058	0	0	0.0004	0	0	0	0	0	0.38	0.29
41	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	1	13	0.13	0
42	0.56	0	0.15	0.039	0.24	0	0	0	0	0	0	0	0	0	0	0.38	0.29
43	3.3e-06	0.62	0	0	0	0	0.00019	0	0.0093	0.34	0	0.023	0	0	1	0.042	0.29
44	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	1	13	0.13	0
45	0.35	0	0.19	0.45	0.012	0	0	0	0	0	0	0	0	0	3	0.59	0.57
46	0.94	0	2.4e-05	0.00045	0.06	0	0	0	0	0	0	0	0	0	0	0.38	0.29
47	0	0	0	0	0	0.009	0	0	0	0	1.3e-05	0	0	0.99	13	0.13	0
48	0	2.1e-06	0	0	0	0	0	0.017	1.8e-05	0	0	0.014	0.97	0	12	0	0.064
49	0.65	0	3e-06	1.3e-05	0.35	0	0	0	0	0	0	0	0	0	0	0.38	0.29
50	0	0	0	0	0	0.028	0	0	0.91	7.4e-06	0	0.06	0	0	8	0.13	0.16
51	0	0.034	0	0	0	0.00096	0	0	0	0.057	0	0	0	0.91	13	0.13	0
52	0.34	0	0.24	0.35	0.074	0	1e-05	0	0	0	0	0	0	0	3	0.59	0.57
53	0	0.35	0	0	0	0	0	0	0.011	0.0086	0	0.63	0	0	11	0.042	0.16
54	0	0	0	0	0.43	0.00093	0	0	0	0	0	0	0	0.57	13	0.13	0
55	0.94	0	0.0055	0.0086	0.049	0	0.0011	0	0	2.4e-06	0	0	0	0	0	0.38	0.29
56	0	0.0056	0	0	0	0	0	0.99	0	0	0	0.00019	0	0	7	0	0.23
57	9.4e-06	0.0091	0	0	0	0.003	0	0	0	0.058	0	0	0	0.93	13	0.13	0
58	0.47	0	0.076	0.29	0.16	0	0	0	0	0	0	0	0	0	0	0.38	0.29
59	0.0034	0.15	1.3e-06	0	5.8e-05	0	0.0014	0.73	0.011	0.062	0	0.037	0.00024	0	7	0	0.23
60	0	0.006	0	0	0	0	0	0	0.0052	4.2e-05	0	0.99	0	0	11	0.042	0.16
61	0.93	0	0.037	0.00073	0.034	0	0.0015	0	0	0	0	0	0	0	0	0.38	0.29
62	0.89	0	0.046	0.0085	0.057	0	0.001	0	0	0	0	0	0	0	0	0.38	0.29
63	0.49	0	0.095	0.27	0.14	0	2.3e-06	0	0	0	0	0	0	0	0	0.38	0.29
64	0	0	0	0	0	1	0	0	2.7e-06	0	0	0	0	0	5	0.13	0.032
65	0.96	0	0.011	0.00021	0.025	0	0.00071	0	0	0	0	0	0	0	0	0.38	0.29
66	2.4e-05	0	0	0	0	0.00017	0	0	0	0.059	0	0	0	0.94	13	0.13	0
67	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0.13	0.032
68	0.085	0	0.014	0.9	0.005	0	0	0	0	0	0	0	0	0	3	0.59	0.57
69	0.0012	0.0043	0	0	0	0.009	0	0	1.1e-05	0.058	0.00015	1.1e-06	0	0.93	13	0.13	0
70	0.5	0	0.043	0.0072	0.45	0	0	0	0	0	0	0	0	0	0	0.38	0.29
71	0.094	0	0.15	0.75	0.0055	0	0	0	0	0	0	0	0	0	3	0.59	0.57
72	0.0053	0	0.42	0.58	0.00034	0	0	0	0	0	0	0	0	0	3	0.59	0.57
73	0.94	0	0.0027	0.00012	0.052	0	0.00042	0	0	0	0	0	0	0	0	0.38	0.29
74	0	0	0	0	0	0	0	1.7e-05	0	0	0	9.8e-06	1	0	12	0	0.064
75	0.95	0	0	0	0	0.00012	0	0	0	0.00069	0.04	0	0	0.011	0	0.38	0.29
76	0.51	0	0.16	0.27	0.052	0	0.00075	0	0	0.00011	0	0	0	0	0	0.38	0.29
77	0	0.00021	0	0	0	0.00015	0	0	0	0.059	0	0	0	0.94	13	0.13	0
78	0.013	0	0	0	0	0	0.32	0	0	0.67	0	0	0	0	9	0.13	0.29
79	0	0.026	0	0	0	0.003	0	0	0	0.057	0	0	0	0.91	13	0.13	0
80	5.8e-05	0	0.11	0.89	0.00076	0	0	0	0	0	0	0	0	0	3	0.59	0.57
81	0.0073	0	0.06	0.89	0.043	0	0	0	0	0	0	0	0	0	3	0.59	0.57
82	0.12	0	0.6	0.22	0.057	0	0	0	0	0	0	0	0	0	2	0.57	0.48
83	0.99	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.38	0.29
84	0	0	0	0	0	0.00089	0	0	0	0	1	0	0	0	10	0.34	0.032
85	0.17	0	0.25	0.55	0.025	0	0	0	0	0	0	0	0	0	3	0.59	0.57
86	0	0.00012	0	0	0	0	0	0	1.1e-05	0	0	1	0	0	11	0.042	0.16
87	0	0.0014	0	0	0	0	0	0.82	0.0006	8.9e-06	0	0.13	0.051	0	7	0	0.23
88	0	2.2e-06	0	0	0	0	0	0	0	0	0	1	0	0	11	0.042	0.16
89	0.25	0	0.53	0.22	0.0024	0	0	0	0	0	0	0	0	0	2	0.57	0.48
90	0	0	0	0	0.042	0.016	0	0	1.1e-05	0	0.00024	0	0	0.94	13	0.13	0
91	0	0	0	0	0	0.014	0	0	4e-06	0	0.00077	0	0	0.99	13	0.13	0
92	0.39	0	0.092	0.0074	0.51	0	0	0	0	0	0	0	0	0	4	0.46	0.29
93	0	0	0	0	0	5.5e-05	0	0	0	0	0	0	0	1	13	0.13	0
94	0.38	0	0.067	0.55	0.0029	0	0	0	0	0	0	0	0	0	3	0.59	0.57
95	0	0	0	0	0.13	0.0051	0	0	0	0	0	0	0	0.87	13	0.13	0
96	0	0.00036	1.5e-06	0	0	0	0	0.47	0.00039	0	0	0.13	0.4	0	7	0	0.23
97	3.5e-05	0.0053	0	0	0	0.00035	0	0	0.78	0.03	0	0.19	0	0	8	0.13	0.16
98	0.00048	0.0027	0	0	0	0.0044	0	0	0	0.059	3.6e-05	0	0	0.93	13	0.13	0
99	0.78	0	0	0	6.6e-06	0	0.22	0	0	0	0	0	0	0	0	0.38	0.29
100	0.98	0	0	0	0	0	0	0	0	7.1e-06	0.015	0	0	0.00011	0	0.38	0.29
101	0	0	0	0	0	6.4e-06	0	0	0	0.059	0	0	0	0.94	13	0.13	0
102	0.89	0	3.4e-05	0.1	0.01	0	0	0	0	0	0	0	0	0	0	0.38	0.29
103	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.34	0.032
104	0.8	0	0.019	0.035	0.15	0	0	0	0	0	0	0	0	0	0	0.38	0.29
105	0.55	0	0.15	0.26	0.045	0	0	0	0	0	0	0	0	0	0	0.38	0.29
106	0	0.081	0	0	0	0.00083	0	0	0	0.054	0	0	0	0.86	13	0.13	0
107	1	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0.38	0.29
108	0.66	0	0.0077	0.0022	0.33	0	0	0	0	0	0	0	0	0	0	0.38	0.29
109	0.013	0.00095	0	0	0	0.011	0	0	2.6e-05	0.058	0.0013	0	0	0.92	13	0.13	0
110	3.1e-05	0.0063	0	0	0	0.0097	0	0	1.6e-05	0.058	8.1e-06	2.3e-06	0	0.93	13	0.13	0
111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.34	0.032
112	0.024	0	0	0	8.9e-06	0	0.62	0	0	0.36	0	0	0	0	6	0.21	0.47
113	0	0	0.0009	1	0	0	0	0	0	0	0	0	0	0	3	0.59	0.57
114	0	0	0.042	0.96	0	0	0	0	0	0	0	0	0	0	3	0.59	0.57
115	0	0.00034	0	0	0	0	0	0.99	3.5e-06	0	0	0.013	0.0011	0	7	0	0.23
116	0	0	0	0	0	5.6e-06	0	0	0	0	1	0	0	0.0028	10	0.34	0.032
117	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.34	0.032
118	0	0	0	0	0	0.0069	0	0	0	0	2.2e-06	0	0	0.99	13	0.13	0
119	0	0.0031	0	0	0	0	0	0.99	1.1e-05	4.9e-06	0	0.0091	0.00044	0	7	0	0.23
120	0	0.004	0	0	0	0.00015	0	0	0	0.059	0	0	0	0.94	13	0.13	0
121	1.4e-05	0.0038	0	0	0	0.0048	0	0	0	0.059	2.2e-06	0	0	0.93	13	0.13	0
122	0.19	0	0.14	0.62	0.046	0	0	0	0	0	0	0	0	0	3	0.59	0.57
123	1	0	0	0	0	0	0	0	0	0	0.0013	0	0	9.6e-06	0	0.38	0.29
124	0.55	0	0.037	0.4	0.019	0	0	0	0	0	0	0	0	0	0	0.38	0.29
125	0.2	0	3.7e-06	0	0.00047	0	0.79	0	0	0.0045	0	0	0	0	6	0.21	0.47
126	0	0	0	0	0	1	0	0	0.0027	0	0	6.8e-06	0	0	5	0.13	0.032
127	0	0.32	0	0	0	0.0002	0	0	0	0.041	0	0	0	0.64	13	0.13	0
128	0	1.4e-05	0	0	0	0.0053	0	0	0.97	0.00088	2.2e-06	0.02	0	0	8	0.13	0.16
129	0.011	0	0.94	0.027	0.018	0	0	0	0	0	0	0	0	0	2	0.57	0.48
130	0.31	0	0.21	0.47	0.015	0	0	0	0	0	0	0	0	0	3	0.59	0.57
131	0.41	0	0.095	0.3	0.19	0	0	0	0	0	0	0	0	0	0	0.38	0.29
132	0.032	0	0.25	0.69	0.028	0	0	0	0	0	0	0	0	0	3	0.59	0.57
133	0.088	0	0.67	0.18	0.063	0	0	0	0	0	0	0	0	0	2	0.57	0.48
134	0	0.024	0	0	0	0.0034	0	0	0	0.058	0	0	0	0.91	13	0.13	0
135	3.8e-05	0.001	0	0	0	0	0.24	0	0	0.76	0	0	0	0	9	0.13	0.29
136	0	0.37	0	0	0	5e-05	0	0	0	0.037	0	0	0	0.59	13	0.13	0
137	0.38	0	0.15	0.42	0.055	0	0	0	0	0	0	0	0	0	3	0.59	0.57
138	0.99	0	0	0	0	0	0	0	0	7.1e-06	0.014	0	0	0.00011	0	0.38	0.29
139	0.72	0	0.065	8.6e-05	0.21	0	0	0	0	0	0	0	0	0	0	0.38	0.29
140	0	0	0	0	0	0.00019	0	0	0	0	0	0	0	1	13	0.13	0
141	0	0	0	0	0	0.11	0	0	0	0	0.89	0	0	0	10	0.34	0.032
142	0.79	0	0.058	0.11	0.04	0	0	0	0	0	0	0	0	0	0	0.38	0.29
143	0.94	0	0.00096	0.0031	0.056	0	6.2e-06	0	0	0	0	0	0	0	0	0.38	0.29
144	0	0.083	0	0	0	0.00026	0	0	0	0.054	0	0	0	0.86	13	0.13	0
145	0.047	0.00061	0	0	0	0.014	0	0	0.00012	0.055	0.0051	1.7e-06	0	0.88	13	0.13	0
146	0.95	0	2.1e-05	0.0015	0.045	0	0	0	0	0	0	0	0	0	0	0.38	0.29
147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.042	0.16
148	0	0.0011	0	0	0	0	0	0	0.92	0.052	0	0.025	0	0	8	0.13	0.16
149	0	0.012	0	0	0	0.00072	0	0	0	0.058	0	0	0	0.93	13	0.13	0
150	0.98	0	0.00012	0.00023	0.015	0	0.0032	0	0	1.8e-05	0	0	0	0	0	0.38	0.29
151	0.21	0	0	0	9.3e-05	0	0.79	0	0	2.3e-06	0	0	0	0	6	0.21	0.47
152	0.071	0	0.54	0.39	0.00024	0	0	0	0	0	0	0	0	0	2	0.57	0.48
153	0.00015	0.00025	0	0	0	0	0.59	0	0	0.41	0	0	0	0	6	0.21	0.47
154	0.41	0	0.12	0.31	0.17	0	0	0	0	0	0	0	0	0	0	0.38	0.29
155	1	0	0	0	0.00085	0	0.00011	0	0	0	0	0	0	0	0	0.38	0.29
156	0	0.00032	0	0	0	0	0	1	0	0	0	0.00018	0	0	7	0	0.23
