SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
66	0	0.99	0	0	0	0.0013	0	0	0	0	0.0052	1	0.084	0
67	0	0	0	0	0	0	0	0	0	0	1	10	0.25	0.032
68	0.051	0	0	0	0.48	0.11	0.35	0	0.0075	0	0	4	0.57	0.62
69	0	1	0	0	0	0.0015	0	0.00016	0	0	0.0019	1	0.084	0
70	0	0	0	0	0.00069	0.23	0.00098	0	0.77	0	0	8	0.49	0.52
71	0.044	0	0	0	0.67	0.1	0.18	0	0.0042	0	0	4	0.57	0.62
72	1.7e-06	0	0	0	0.17	0.0046	0.35	0	0.47	0.00031	0	8	0.49	0.52
73	1.5e-06	0	0	0	2.1e-05	0.98	0.00022	0	0.0053	0.016	0	5	0.38	0.29
74	0	0	1	5.9e-06	0	0	0	0	0	0	0	2	0	0.097
75	0	0.00017	0	0	0	0.98	0	0	0	0	0.024	5	0.38	0.29
76	0.0043	0	0	0	0.13	0.49	0.2	0	0.17	0.0052	0	5	0.38	0.29
77	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
78	0	0	0	0	0	0.15	0	0	0	0.85	0	9	0.28	0.47
79	0	1	0	0	0	0	0	1.8e-06	0	0	1.4e-06	1	0.084	0
80	0.0003	0	0	0	0.072	7.8e-05	0.91	0	0.02	0	0	6	0.62	0.52
81	0.0053	0	0	0	0.46	0.01	0.44	0	0.092	0	0	4	0.57	0.62
82	0.0088	0	0	0	0.036	0.16	0.58	0	0.22	0.00045	0	6	0.62	0.52
83	0	0	0	0	0	1	0	0	0	0	0.0012	5	0.38	0.29
84	0	0	0	0	0	0	0	0	0	0	1	10	0.25	0.032
85	0.0011	0	0	0	0.24	0.14	0.29	0	0.32	1.5e-06	0	8	0.49	0.52
86	0	0	0	0	0	0	0	1	0	0	0	7	0.084	0.13
87	0	0	0.46	0.53	0	0	0	0.016	0	0	0	3	0	0.23
88	0	0	0	0	0	0	0	1	0	0	0	7	0.084	0.13
89	0	0	0	0	0.00072	0.091	0.91	0	0.00064	0	0	6	0.62	0.52
90	0.00066	0.99	0	0	0	0	0	0.00018	0	0	0.0047	1	0.084	0
91	0	0.98	0	0	0	0	0	7.8e-05	0	0	0.019	1	0.084	0
92	0.81	0	0	0	0.00014	0.17	0.021	0	0.0021	0	0	0	0.72	0.29
93	0	0.97	0	0	0	0	0	0	0	0	0.025	1	0.084	0
94	0	0	0	0	0.021	0.26	0.72	0	0.0015	0	0	6	0.62	0.52
95	0	1	0	0	0	0	0	2.2e-06	0	0	9e-06	1	0.084	0
96	0	0	0.83	0.16	0	0	0	0.011	2.6e-05	0	0	2	0	0.097
97	0	0	0	0	0	1.4e-05	0	1	0	0	6.3e-06	7	0.084	0.13
98	0	1	0	0	0	0.00064	0	8.5e-06	0	0	0.00076	1	0.084	0
99	0	0	0	0	0	0.0063	0	0	0	0.99	0	9	0.28	0.47
100	0	0	0	0	0	1	0	0	0	0	0.0037	5	0.38	0.29
101	0	1	0	0	0	0	0	0	0	0	4.6e-05	1	0.084	0
102	0	0	0	0	0.057	0.92	0.018	0	0.00011	0	0	5	0.38	0.29
103	1	0	0	0	0	0	0	0	0	0	0.0002	0	0.72	0.29
104	0.00092	0	0	0	0.0098	0.94	0.041	0	0.01	0	0	5	0.38	0.29
105	3.1e-05	0	0	0	0.043	0.53	0.41	0	0.021	1.6e-06	0	5	0.38	0.29
106	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
107	0	0	0	0	0	1	0	0	0	0	1.2e-06	5	0.38	0.29
108	0.078	0	0	0	0.00019	0.91	0.01	0	0.0013	0	0	5	0.38	0.29
109	0	0.96	0	0	0	0.029	0	0.00031	0	0	0.015	1	0.084	0
110	0	1	0	0	0	2.7e-05	0	0.00022	0	0	0.00029	1	0.084	0
111	0	0	0	0	0	0	0	0	0	0	1	10	0.25	0.032
112	0	0	0	0	0	0.1	0	0	4.1e-06	0.9	0	9	0.28	0.47
113	0	0	0	0	0.98	0	0.00074	0	0.022	0	0	4	0.57	0.62
114	0	0	0	0	0.62	0	0.31	0	0.074	0	0	4	0.57	0.62
115	0	0	0.096	0.9	0	0	0	0.00031	0	0	0	3	0	0.23
116	0.98	0	0	0	0	0	0	0	0	0	0.017	0	0.72	0.29
117	0	0	0	0	0	0	0	0	0	0	1	10	0.25	0.032
118	0	1	0	0	0	0	0	4.7e-06	0	0	0.00012	1	0.084	0
119	0	0	0.025	0.97	0	0	0	0.00035	0	0	0	3	0	0.23
120	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
121	0	1	0	0	0	1.3e-05	0	1.2e-05	0	0	0.00013	1	0.084	0
122	0.047	0	0	0	0.37	0.21	0.33	0	0.047	0	0	4	0.57	0.62
123	0	0	0	0	0	1	0	0	0	0	0.002	5	0.38	0.29
124	0.1	0	0	0	0.12	0.52	0.25	0	0.0047	0	0	5	0.38	0.29
125	0	0	0	0	0	0.12	0	0	0.00019	0.88	0	9	0.28	0.47
126	0	0	0	0	0	0	0	1	0	0	0.0048	7	0.084	0.13
127	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
128	0	0	0	0	0	0	0	1	0	0	4.7e-05	7	0.084	0.13
129	1.2e-05	0	0	0	0.0028	0.023	0.19	0	0.78	8.6e-06	0	8	0.49	0.52
130	0.054	0	0	0	0.056	0.26	0.61	0	0.024	0	0	6	0.62	0.52
131	0.0029	0	0	0	0.3	0.47	0.096	0	0.12	1.9e-05	0	5	0.38	0.29
132	0.014	0	0	0	0.17	0.036	0.68	0	0.098	0	0	6	0.62	0.52
133	0.0013	0	0	0	0.033	0.12	0.42	0	0.43	0.00016	0	8	0.49	0.52
134	0	1	0	0	0	0	0	3.2e-06	0	0	1.9e-06	1	0.084	0
135	0	0	0	0	0	0.0031	0	0	0	1	0	9	0.28	0.47
136	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
137	0.055	0	0	0	0.13	0.37	0.38	0	0.062	4.1e-05	0	6	0.62	0.52
138	0	0	0	0	0	1	0	0	0	0	0.0023	5	0.38	0.29
139	0	0	0	0	6.7e-06	0.94	0.00074	0	0.055	0	0	5	0.38	0.29
140	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
141	0	0	0	0	0	0	0	0	0	0	1	10	0.25	0.032
142	0.081	0	0	0	0.0028	0.56	0.35	0	0.00049	0	0	5	0.38	0.29
143	0	0	0	0	0.0032	0.97	0.00057	0	0.024	0.0016	0	5	0.38	0.29
144	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
145	0	0.84	0	0	0	0.12	0	0.00093	0	0	0.042	1	0.084	0
146	0.087	0	0	0	1.6e-05	0.9	0.0094	0	0	0	0	5	0.38	0.29
147	0	0	0	0	0	0	0	1	0	0	0	7	0.084	0.13
148	0	0	0	0	0	0	0	1	0	0	0	7	0.084	0.13
149	0	1	0	0	0	0	0	0	0	0	0	1	0.084	0
150	0	0	0	0	0.00028	0.96	3.9e-05	0	0.0047	0.04	0	5	0.38	0.29
151	0	0	0	0	0	0.021	0	0	9.6e-06	0.98	0	9	0.28	0.47
152	0.012	0	0	0	0.0026	0.029	0.96	0	0.0016	0	0	6	0.62	0.52
153	0	0	0	0	0	0.0025	0	0	0	1	0	9	0.28	0.47
154	0.0031	0	0	0	0.13	0.44	0.19	0	0.23	0.00021	0	5	0.38	0.29
155	0	0	0	0	0	0.85	0	0	0.0003	0.15	0	5	0.38	0.29
156	0	0	3.1e-06	1	0	0	0	0	0	0	0	3	0	0.23
