SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
26	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
27	0.92	0	0	0.0065	0	0	0	0.074	0	0	0	0	0.6	0.54	0.5	0.68	0.69
28	0	0	0	0.95	0	0	0	0.045	0	0	0	3	0.49	0.54	0.5	0.59	0.65
29	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
30	0.0058	0	0	0.5	0	0	0	0.49	0	0	0	3	0.49	0.54	0.5	0.59	0.65
31	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
32	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
33	0.32	0	0	0.24	0	0	0	0.45	0	0	0	7	0.55	0.54	0.5	0.59	0.65
34	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
35	0.02	0	0	0.1	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
36	0.082	0	0	0.069	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
37	0.033	0	0	0.76	0	0	0	0.21	0	0	0	3	0.49	0.54	0.5	0.59	0.65
38	0.93	0	0	3.4e-06	0	0	0	0.065	0	0	0	0	0.6	0.54	0.5	0.68	0.69
39	0.18	0	0	0.018	0	0	0	0.8	0	0	0	7	0.55	0.54	0.5	0.59	0.65
40	0.089	0	0	0.37	0	0	0	0.54	0	0	0	7	0.55	0.54	0.5	0.59	0.65
41	0.041	0	0	0.24	0	0	0	0.72	0	0	0	7	0.55	0.54	0.5	0.59	0.65
42	0.0042	0	0	0.79	0	0	0	0.2	0	0	0	3	0.49	0.54	0.5	0.59	0.65
43	0.98	0	0	0.00043	0	0	0	0.024	0	0	0	0	0.6	0.54	0.5	0.68	0.69
44	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
45	0.11	0	0	0.2	0	0	0	0.69	0	0	0	7	0.55	0.54	0.5	0.59	0.65
46	0.64	0	0	0.097	0	0	0	0.26	0	0	0	0	0.6	0.54	0.5	0.68	0.69
47	8.7e-06	0	0	0.036	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
48	0.054	0	0	0.019	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
49	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
50	0.011	0	0	0.011	0	0	0	0.98	0	0	0	7	0.55	0.54	0.5	0.59	0.65
51	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
52	0.64	0	0	0.0031	0	0	0	0.36	0	0	0	0	0.6	0.54	0.5	0.68	0.69
53	0	0	0	0.17	0	0	0	0.83	0	0	0	7	0.55	0.54	0.5	0.59	0.65
54	0.012	0	0	0.0022	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
55	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
56	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
57	0.46	0	0	0.0025	0	0	0	0.54	0	0	0	7	0.55	0.54	0.5	0.59	0.65
58	0.17	0	0	0.28	0	0	0	0.54	0	0	0	7	0.55	0.54	0.5	0.59	0.65
59	1.5e-05	0	0	0.84	0	0	0	0.16	0	0	0	3	0.49	0.54	0.5	0.59	0.65
60	0.002	0	0	0.097	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
61	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
62	0.72	0	0	0.037	0	0	0	0.24	0	0	0	0	0.6	0.54	0.5	0.68	0.69
63	0.41	0	0	0.0045	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
64	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
65	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
66	0.0021	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
67	0.044	0	0	0.1	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
68	0.00019	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
69	0.0031	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
70	0.98	0	0	2.3e-05	0	0	0	0.016	0	0	0	0	0.6	0.54	0.5	0.68	0.69
71	0.83	0	0	0.012	0	0	0	0.16	0	0	0	0	0.6	0.54	0.5	0.68	0.69
72	0.5	0	0	0.0083	0	0	0	0.49	0	0	0	0	0.6	0.54	0.5	0.68	0.69
73	1	0	0	0	0	0	0	1.8e-05	0	0	0	0	0.6	0.54	0.5	0.68	0.69
74	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
75	0.39	0	0	0.063	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
76	0.54	0	0	0.016	0	0	0	0.44	0	0	0	0	0.6	0.54	0.5	0.68	0.69
77	0.013	0	0	0	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
78	0.42	0	0	0	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
79	0.6	0	0	0.019	0	0	0	0.38	0	0	0	0	0.6	0.54	0.5	0.68	0.69
80	0.059	0	0	0.11	0	0	0	0.83	0	0	0	7	0.55	0.54	0.5	0.59	0.65
81	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
82	0	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
83	0	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
84	0.97	0	0	1.2e-05	0	0	0	0.031	0	0	0	0	0.6	0.54	0.5	0.68	0.69
85	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
86	0.64	0	0	0.047	0	0	0	0.31	0	0	0	0	0.6	0.54	0.5	0.68	0.69
87	1	0	0	0	0	0	0	8.1e-05	0	0	0	0	0.6	0.54	0.5	0.68	0.69
88	1	0	0	1.3e-05	0	0	0	0.0045	0	0	0	0	0.6	0.54	0.5	0.68	0.69
89	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
90	6.2e-05	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
91	0.53	0	0	0.019	0	0	0	0.45	0	0	0	0	0.6	0.54	0.5	0.68	0.69
92	0.71	0	0	0	0	0	0	0.29	0	0	0	0	0.6	0.54	0.5	0.68	0.69
93	0.63	0	0	0.00018	0	0	0	0.37	0	0	0	0	0.6	0.54	0.5	0.68	0.69
94	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
95	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
96	1	0	0	0	0	0	0	4.7e-05	0	0	0	0	0.6	0.54	0.5	0.68	0.69
97	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
98	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
99	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
100	0.38	0	0	0.08	0	0	0	0.54	0	0	0	7	0.55	0.54	0.5	0.59	0.65
101	0.82	0	0	0.0019	0	0	0	0.18	0	0	0	0	0.6	0.54	0.5	0.68	0.69
102	0.52	0	0	0.017	0	0	0	0.47	0	0	0	0	0.6	0.54	0.5	0.68	0.69
103	0.13	0	0	0.071	0	0	0	0.8	0	0	0	7	0.55	0.54	0.5	0.59	0.65
104	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
105	0.054	0	0	0	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
106	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
107	0.94	0	0	0.00023	0	0	0	0.056	0	0	0	0	0.6	0.54	0.5	0.68	0.69
108	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
109	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
110	0.14	0	0	0	0	0	0	0.86	0	0	0	7	0.55	0.54	0.5	0.59	0.65
111	0	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
112	0.89	0	0	3.6e-05	0	0	0	0.11	0	0	0	0	0.6	0.54	0.5	0.68	0.69
113	0.02	0	0	0.066	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
114	0.22	0	0	0	0	0	0	0.78	0	0	0	7	0.55	0.54	0.5	0.59	0.65
115	0.46	0	0	0.042	0	0	0	0.5	0	0	0	7	0.55	0.54	0.5	0.59	0.65
116	5.6e-05	0	0	0.086	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
117	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
118	0.0053	0	0	0.63	0	0	0	0.37	0	0	0	3	0.49	0.54	0.5	0.59	0.65
119	0.59	0	0	0.019	0	0	0	0.39	0	0	0	0	0.6	0.54	0.5	0.68	0.69
120	0.00042	0	0	0.54	0	0	0	0.46	0	0	0	3	0.49	0.54	0.5	0.59	0.65
121	1	0	0	0	0	0	0	2.8e-06	0	0	0	0	0.6	0.54	0.5	0.68	0.69
122	0.014	0	0	0.031	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
123	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
124	0.1	0	0	0.07	0	0	0	0.83	0	0	0	7	0.55	0.54	0.5	0.59	0.65
125	0.0023	0	0	0.11	0	0	0	0.89	0	0	0	7	0.55	0.54	0.5	0.59	0.65
126	0.0015	0	0	0.089	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
127	0	0	0	0.57	0	0	0	0.43	0	0	0	3	0.49	0.54	0.5	0.59	0.65
128	0.14	0	0	0.053	0	0	0	0.81	0	0	0	7	0.55	0.54	0.5	0.59	0.65
129	0	0	0	0.81	0	0	0	0.19	0	0	0	3	0.49	0.54	0.5	0.59	0.65
130	0.011	0	0	0.25	0	0	0	0.74	0	0	0	7	0.55	0.54	0.5	0.59	0.65
131	0.017	0	0	0.16	0	0	0	0.82	0	0	0	7	0.55	0.54	0.5	0.59	0.65
132	0.012	0	0	0.32	0	0	0	0.66	0	0	0	7	0.55	0.54	0.5	0.59	0.65
133	0.054	0	0	0.015	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
134	0.37	0	0	0.0052	0	0	0	0.63	0	0	0	7	0.55	0.54	0.5	0.59	0.65
135	0.96	0	0	4.6e-05	0	0	0	0.038	0	0	0	0	0.6	0.54	0.5	0.68	0.69
136	0.57	0	0	0.057	0	0	0	0.37	0	0	0	0	0.6	0.54	0.5	0.68	0.69
137	0.0029	0	0	0.53	0	0	0	0.47	0	0	0	3	0.49	0.54	0.5	0.59	0.65
138	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
139	0.04	0	0	0.13	0	0	0	0.83	0	0	0	7	0.55	0.54	0.5	0.59	0.65
140	0.39	0	0	0.22	0	0	0	0.39	0	0	0	0	0.6	0.54	0.5	0.68	0.69
141	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
142	0	0	0	0	0.011	0	0	0	0.99	0	2.9e-05	8	0	0	0	0.14	0.039
143	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
144	0.37	0	0	0.024	0	0	0	0.6	0	0	0	7	0.55	0.54	0.5	0.59	0.65
145	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
146	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
147	0.43	0	0	0.055	0	0	0	0.52	0	0	0	7	0.55	0.54	0.5	0.59	0.65
148	0.012	0	0	0.063	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
149	0.92	0	0	7.2e-05	0	0	0	0.078	0	0	0	0	0.6	0.54	0.5	0.68	0.69
150	0.00037	0	0	0.01	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
151	0.97	0	0	0.0062	0	0	0	0.024	0	0	0	0	0.6	0.54	0.5	0.68	0.69
152	0.00081	0	0	0.51	0	0	0	0.49	0	0	0	3	0.49	0.54	0.5	0.59	0.65
153	0.0012	0	0	0.57	0	0	0	0.43	0	0	0	3	0.49	0.54	0.5	0.59	0.65
154	0.006	0	0	0.62	0	0	0	0.37	0	0	0	3	0.49	0.54	0.5	0.59	0.65
155	0.26	0	0	0.086	0	0	0	0.66	0	0	0	7	0.55	0.54	0.5	0.59	0.65
156	0.0054	0	0	0.46	0	0	0	0.54	0	0	0	7	0.55	0.54	0.5	0.59	0.65
157	1	0	0	5e-05	0	0	0	0.0022	0	0	0	0	0.6	0.54	0.5	0.68	0.69
158	2.2e-05	0	0	0.78	0	0	0	0.22	0	0	0	3	0.49	0.54	0.5	0.59	0.65
159	0.86	0	0	0.005	0	0	0	0.13	0	0	0	0	0.6	0.54	0.5	0.68	0.69
160	0.37	0	0	0.15	0	0	0	0.47	0	0	0	7	0.55	0.54	0.5	0.59	0.65
161	0.0016	0	0	0.0015	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
162	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
163	0.0027	0	0	0.52	0	0	0	0.48	0	0	0	3	0.49	0.54	0.5	0.59	0.65
164	0.00086	0	0	0.12	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
165	0.96	0	0	0.00031	0	0	0	0.042	0	0	0	0	0.6	0.54	0.5	0.68	0.69
166	0.018	0	0	0.006	0	0	0	0.98	0	0	0	7	0.55	0.54	0.5	0.59	0.65
167	0.023	0	0	0.11	0	0	0	0.87	0	0	0	7	0.55	0.54	0.5	0.59	0.65
168	0.94	0	0	0.00024	0	0	0	0.059	0	0	0	0	0.6	0.54	0.5	0.68	0.69
169	0.00011	0	0	0.41	0	0	0	0.59	0	0	0	7	0.55	0.54	0.5	0.59	0.65
170	2.4e-06	0	0	0.91	0	0	0	0.092	0	0	0	3	0.49	0.54	0.5	0.59	0.65
171	0.00075	0	0	0.0064	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
172	5.3e-06	0	0	0.1	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
173	5e-05	0	0	0.18	0	0	0	0.82	0	0	0	7	0.55	0.54	0.5	0.59	0.65
174	0.045	0	0	0.044	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
175	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
176	0.13	0	0	0.19	0	0	0	0.69	0	0	0	7	0.55	0.54	0.5	0.59	0.65
177	0.11	0	0	0.18	0	0	0	0.71	0	0	0	7	0.55	0.54	0.5	0.59	0.65
178	0.52	0	0	0.041	0	0	0	0.44	0	0	0	0	0.6	0.54	0.5	0.68	0.69
179	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
180	0.011	0	0	0.034	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
181	3.4e-05	0	0	0.028	0	0	0	0.97	0	0	0	7	0.55	0.54	0.5	0.59	0.65
182	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
183	0.61	0	0	0.1	0	0	0	0.29	0	0	0	0	0.6	0.54	0.5	0.68	0.69
184	9.6e-05	0	0	0.013	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
185	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
186	2e-05	0	0	0.82	0	0	0	0.18	0	0	0	3	0.49	0.54	0.5	0.59	0.65
187	1.1e-05	0	0	0.71	0	0	0	0.29	0	0	0	3	0.49	0.54	0.5	0.59	0.65
188	2.3e-06	0	0	0.45	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
189	1.7e-05	0	0	0.0071	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
190	0	0	0	0.92	0	0	0	0.08	0	0	0	3	0.49	0.54	0.5	0.59	0.65
191	0.37	0	0	0.00032	0	0	0	0.63	0	0	0	7	0.55	0.54	0.5	0.59	0.65
192	0.013	0	0	0.1	0	0	0	0.89	0	0	0	7	0.55	0.54	0.5	0.59	0.65
193	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
194	0.00049	0	0	0.42	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
195	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
196	0.0077	0	0	0.29	0	0	0	0.7	0	0	0	7	0.55	0.54	0.5	0.59	0.65
197	0	0	0	0	0	0	0	0	1	0	0.00011	8	0	0	0	0.14	0.039
198	0.92	0	0	0.008	0	0	0	0.071	0	0	0	0	0.6	0.54	0.5	0.68	0.69
199	0	0	0	0.45	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
200	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
201	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
202	0.003	0	0	0.49	0	0	0	0.5	0	0	0	7	0.55	0.54	0.5	0.59	0.65
203	0.031	0	0	0.79	0	0	0	0.18	0	0	0	3	0.49	0.54	0.5	0.59	0.65
204	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
205	0.17	0	0	0.21	0	0	0	0.62	0	0	0	7	0.55	0.54	0.5	0.59	0.65
206	2e-06	0	0	0.94	0	0	0	0.061	0	0	0	3	0.49	0.54	0.5	0.59	0.65
207	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
208	0.0024	0	0	0.36	0	0	0	0.64	0	0	0	7	0.55	0.54	0.5	0.59	0.65
209	0	0	0	1	0	0	0	0.0044	0	0	0	3	0.49	0.54	0.5	0.59	0.65
210	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
211	0	2.5e-06	0	0	0.92	0	0	0	0.077	0	0.0056	4	0	0.06	0.056	0.46	0.36
212	0.014	0	0	0.11	0	0	0	0.87	0	0	0	7	0.55	0.54	0.5	0.59	0.65
213	0.1	0	0	0.4	0	0	0	0.5	0	0	0	7	0.55	0.54	0.5	0.59	0.65
214	0.047	0	0	0.58	0	0	0	0.37	0	0	0	3	0.49	0.54	0.5	0.59	0.65
215	0	0	0	0.99	0	0	0	0.011	0	0	0	3	0.49	0.54	0.5	0.59	0.65
216	0.63	0	0	0.0094	0	0	0	0.36	0	0	0	0	0.6	0.54	0.5	0.68	0.69
217	1	0	0	0	0	0	0	0.00011	0	0	0	0	0.6	0.54	0.5	0.68	0.69
218	0	0	0	1	0	0	0	1.1e-05	0	0	0	3	0.49	0.54	0.5	0.59	0.65
219	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
220	0.039	0	0	0.029	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
221	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
222	0.00022	0	0	0.44	0	0	0	0.56	0	0	0	7	0.55	0.54	0.5	0.59	0.65
223	0.00037	0	0	0.00022	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
224	0.086	0	0	0.0059	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
225	0.0026	0	0	0.48	0	0	0	0.52	0	0	0	7	0.55	0.54	0.5	0.59	0.65
226	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
227	1	0	0	0	0	0	0	0.0014	0	0	0	0	0.6	0.54	0.5	0.68	0.69
228	0.34	0	0	0.057	0	0	0	0.61	0	0	0	7	0.55	0.54	0.5	0.59	0.65
229	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
230	0.0019	0	0	0.12	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
231	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
232	0	0	0	0.65	0	0	0	0.35	0	0	0	3	0.49	0.54	0.5	0.59	0.65
233	0.34	0	0	0.0036	0	0	0	0.66	0	0	0	7	0.55	0.54	0.5	0.59	0.65
234	0.52	0	0	0.0045	0	0	0	0.48	0	0	0	0	0.6	0.54	0.5	0.68	0.69
235	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
236	0.065	0	0	0.0036	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
237	0.002	0	0	0.024	0	0	0	0.97	0	0	0	7	0.55	0.54	0.5	0.59	0.65
238	3.2e-05	0	0	0.27	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
239	1	0	0	0	0	0	0	0.001	0	0	0	0	0.6	0.54	0.5	0.68	0.69
240	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
241	0.74	0	0	0.023	0	0	0	0.24	0	0	0	0	0.6	0.54	0.5	0.68	0.69
242	0.31	0	0	0.14	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
243	0.51	0	0	0.093	0	0	0	0.4	0	0	0	0	0.6	0.54	0.5	0.68	0.69
244	0.012	0	0	0.086	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
245	0.08	0	0	6.3e-05	0	0	0	0.92	0	0	0	7	0.55	0.54	0.5	0.59	0.65
246	0.82	0	0	0.0025	0	0	0	0.17	0	0	0	0	0.6	0.54	0.5	0.68	0.69
247	0.52	0	0	0.026	0	0	0	0.46	0	0	0	0	0.6	0.54	0.5	0.68	0.69
248	0.04	0	0	0.00034	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
249	0.12	0	0	0.02	0	0	0	0.86	0	0	0	7	0.55	0.54	0.5	0.59	0.65
250	0.016	0	0	0.0012	0	0	0	0.98	0	0	0	7	0.55	0.54	0.5	0.59	0.65
251	0.028	0	0	0.08	0	0	0	0.89	0	0	0	7	0.55	0.54	0.5	0.59	0.65
252	0.43	0	0	0.0039	0	0	0	0.57	0	0	0	7	0.55	0.54	0.5	0.59	0.65
253	0.11	0	0	0.015	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
254	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
255	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
256	2.4e-05	0	0	0.32	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
257	1	0	0	0	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
258	6.4e-05	0	0	0.7	0	0	0	0.3	0	0	0	3	0.49	0.54	0.5	0.59	0.65
259	0.0089	0	0	0.66	0	0	0	0.33	0	0	0	3	0.49	0.54	0.5	0.59	0.65
260	4.6e-06	0	0	0.93	0	0	0	0.074	0	0	0	3	0.49	0.54	0.5	0.59	0.65
261	0.65	0	0	0.0052	0	0	0	0.35	0	0	0	0	0.6	0.54	0.5	0.68	0.69
262	0.1	0	0	0.32	0	0	0	0.57	0	0	0	7	0.55	0.54	0.5	0.59	0.65
263	0.7	0	0	0.038	0	0	0	0.26	0	0	0	0	0.6	0.54	0.5	0.68	0.69
264	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
265	0.0062	0	0	0.11	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
266	0.73	0	0	0.057	0	0	0	0.21	0	0	0	0	0.6	0.54	0.5	0.68	0.69
267	0.43	0	0	0.043	0	0	0	0.52	0	0	0	7	0.55	0.54	0.5	0.59	0.65
268	0.00077	0	0	5.9e-05	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
269	0.002	0	0	0.53	0	0	0	0.47	0	0	0	3	0.49	0.54	0.5	0.59	0.65
270	0.79	0	0	7e-05	0	0	0	0.21	0	0	0	0	0.6	0.54	0.5	0.68	0.69
271	0.18	0	0	0.18	0	0	0	0.64	0	0	0	7	0.55	0.54	0.5	0.59	0.65
272	0.36	0	0	0.045	0	0	0	0.6	0	0	0	7	0.55	0.54	0.5	0.59	0.65
273	1	0	0	0	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
274	4.3e-05	0	0	0.45	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
275	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
